step,eval,grad_norm,length,length_clip,entropy,reward,ppo_kl
17,0.19166666666666668,0.19026647629995644,1065.366455078125,0.0009765625,0.1846989542245865,0.378173828125,5.691249481581826e-05
18,0.17916666666666667,0.0999381663131117,1074.789794921875,0.001953125,0.19840295612812042,0.357177734375,1.968562177090405e-05
19,0.22083333333333333,0.2181476044161913,1110.88623046875,0.002197265625,0.18350768089294434,0.368896484375,7.190132312577077e-07
20,0.22708333333333333,0.1074264007821669,1068.558837890625,0.00244140625,0.16440953314304352,0.4443359375,1.8949969994016178e-05
21,0.19166666666666668,0.10833560916802835,1109.431884765625,0.0029296875,0.16545769572257996,0.37744140625,3.323458563612528e-05
22,0.2125,0.13002414527930733,1039.544921875,0.001220703125,0.1645948588848114,0.42138671875,1.340259757793343e-06
23,0.21041666666666667,0.10468124185339481,1071.640625,0.00146484375,0.16069094836711884,0.38037109375,3.841200837471822e-05
24,0.22083333333333333,0.1511622501205027,1047.27978515625,0.001953125,0.1558452844619751,0.39697265625,6.040368095621634e-05
25,0.22083333333333333,0.09640934091948258,1021.8017578125,0.001220703125,0.15287187695503235,0.45166015625,1.7074917952363142e-05
26,0.21666666666666667,0.0993697297473585,1049.275390625,0.0009765625,0.14713667333126068,0.461669921875,7.4910365000254345e-06
27,0.21875,0.09973173654186723,1063.64501953125,0.0009765625,0.15227176249027252,0.416259765625,4.5573828293162444e-05
28,0.22291666666666668,0.09265698548031204,1078.566162109375,0.0009765625,0.16043710708618164,0.416259765625,3.5854046368892235e-07
29,0.21458333333333332,0.0827788140067669,1021.24169921875,0.00048828125,0.15137271583080292,0.428955078125,7.698846137487909e-05
30,0.21041666666666667,0.10593130319400129,1052.49072265625,0.0009765625,0.15451835095882416,0.41455078125,2.5107824650937182e-05
31,0.24166666666666667,0.13183195144408497,1027.017578125,0.000732421875,0.14944994449615479,0.452392578125,1.7610582327244448e-05
32,0.23333333333333334,0.10329525315288936,1013.412109375,0.001220703125,0.13955630362033844,0.4482421875,2.2092081728046038e-05
33,0.2375,0.16127079634093844,1085.4462890625,0.00244140625,0.1410643309354782,0.451416015625,1.613330511759751e-05
34,0.23333333333333334,0.1148560322270235,1046.614013671875,0.001708984375,0.14589937031269073,0.42138671875,3.0932856941490175e-05
35,0.22708333333333333,0.10138734591873468,1003.399658203125,0.0009765625,0.14443427324295044,0.474609375,1.2296638078308005e-05
36,0.21041666666666667,0.09152823222055316,1071.181884765625,0.001953125,0.1409129649400711,0.498291015625,2.1493112097203948e-05
37,0.24791666666666667,0.11257182794977263,1044.339111328125,0.00146484375,0.14130434393882751,0.4580078125,1.8992039432260317e-05
38,0.23958333333333334,0.0892836372748819,1139.611083984375,0.00146484375,0.13086023926734924,0.45947265625,1.6667778944571647e-05
39,0.23541666666666666,0.11061079257126907,1062.963134765625,0.00244140625,0.14675867557525635,0.403564453125,-2.1755472582304e-05
40,0.2604166666666667,0.08250421841663731,1110.503173828125,0.00146484375,0.13216286897659302,0.46875,8.35012361266744e-05
41,0.23333333333333334,0.09831243621214897,1040.09912109375,0.002197265625,0.13992571830749512,0.478271484375,3.360762833040098e-05
42,0.21458333333333332,0.10900167811308548,1075.431396484375,0.0009765625,0.1344241201877594,0.499755859375,-1.8625521611820914e-05
43,0.24166666666666667,0.12565586629326164,1036.368896484375,0.001953125,0.14051727950572968,0.490478515625,2.3153580541585623e-05
44,0.24791666666666667,0.11136742311407807,1115.9365234375,0.00244140625,0.14004185795783997,0.42431640625,2.163979255189001e-05
45,0.24375,0.08433677234197502,1116.7412109375,0.002685546875,0.12915529310703278,0.448486328125,6.212125378391627e-05
46,0.2625,0.09217783197363497,1128.198486328125,0.001220703125,0.1349548101425171,0.447998046875,-1.8757798243804935e-06
47,0.2625,0.08875373372822878,1109.33056640625,0.001708984375,0.13785335421562195,0.450927734375,5.14629060853385e-05
48,0.2520833333333333,0.10437284846862407,1053.546142578125,0.0009765625,0.14362186193466187,0.426025390625,5.246841492439418e-06
49,0.2625,0.0915222472689934,1070.534912109375,0.002197265625,0.1468571424484253,0.461669921875,1.2186704532268776e-05
50,0.2916666666666667,0.082454207836235,1115.812744140625,0.003173828125,0.13606809079647064,0.456298828125,2.3114498130401747e-05
51,0.24791666666666667,0.08019716669509838,1148.58642578125,0.002685546875,0.12538816034793854,0.500244140625,2.4083969860910766e-05
52,0.25,0.10266707233371868,1106.630859375,0.001708984375,0.13833768665790558,0.437255859375,1.6397421380413373e-05
53,0.2791666666666667,0.10226268582962769,1171.21435546875,0.001220703125,0.13073350489139557,0.482177734375,5.773530662482385e-05
54,0.25,0.12017905762007741,1143.78662109375,0.002685546875,0.13651350140571594,0.489501953125,6.896488810559106e-05
55,0.275,0.08325940279185565,1085.28271484375,0.001953125,0.13139592111110687,0.525634765625,2.2168906860997593e-05
56,0.2625,0.08992142820405805,1113.686279296875,0.002197265625,0.1327473521232605,0.515380859375,-3.739348808373677e-06
57,0.27291666666666664,0.2139098587841104,1122.073486328125,0.001708984375,0.13179591298103333,0.484619140625,8.845957852757399e-05
58,0.27291666666666664,0.09434879426819945,1164.639404296875,0.002685546875,0.13741528987884521,0.466064453125,2.902973461766126e-05
59,0.29375,0.09215681028015468,1082.355224609375,0.001953125,0.13060982525348663,0.520263671875,6.412082351410221e-05
60,0.25,0.08709745007413096,1169.535400390625,0.003662109375,0.12850895524024963,0.496826171875,2.9882089898115817e-05
61,0.26875,0.09014939294977947,1095.35498046875,0.0029296875,0.12957461178302765,0.517333984375,3.217410429693738e-05
62,0.2875,0.09582003356577487,1187.0234375,0.0029296875,0.1397743821144104,0.467041015625,3.0508744632409396e-05
63,0.28125,0.08462652725989564,1166.787109375,0.003173828125,0.12802430987358093,0.537841796875,7.112662678142488e-05
64,0.29583333333333334,0.11143078485750611,1166.184814453125,0.002197265625,0.1342482715845108,0.476318359375,2.7882083304360323e-05
65,0.28541666666666665,0.08916082295920982,1136.37890625,0.00390625,0.14088240265846252,0.4775390625,5.1024457434473985e-05
66,0.30625,0.09663151291068632,1159.8759765625,0.003662109375,0.1328565627336502,0.520751953125,7.891636888958275e-05
67,0.28541666666666665,0.07745346111225088,1227.68408203125,0.003662109375,0.13286198675632477,0.44482421875,8.282635543939894e-05
68,0.25625,0.08979230002912818,1201.767578125,0.00537109375,0.13468123972415924,0.494140625,1.53653078415632e-05
69,0.26458333333333334,0.08884517608014703,1243.719482421875,0.005126953125,0.1294018030166626,0.48583984375,1.714447754333744e-05
70,0.30833333333333335,0.08265916555483441,1130.185546875,0.00390625,0.13298773765563965,0.549072265625,3.403217335176123e-05
71,0.2833333333333333,0.08143913785831741,1136.914794921875,0.0048828125,0.12885533273220062,0.513427734375,1.930035716544894e-05
72,0.3104166666666667,0.0929383137750749,1255.599853515625,0.00537109375,0.1254037618637085,0.50927734375,7.883246798456868e-06
73,0.2916666666666667,0.08838919568195824,1198.3388671875,0.006591796875,0.12765374779701233,0.55810546875,3.315024833004371e-05
74,0.32083333333333336,0.3100053620840664,1189.730224609375,0.00634765625,0.12614375352859497,0.54248046875,0.00011569960196443932
75,0.29375,0.08242574575542735,1240.9931640625,0.007080078125,0.13405920565128326,0.5107421875,3.985061603109435e-05
76,0.30625,0.08701038454964893,1259.197998046875,0.0087890625,0.12596318125724792,0.5458984375,2.7026592903138063e-05
77,0.28125,0.09260796349630983,1270.06396484375,0.010498046875,0.13271434605121613,0.509033203125,9.305444888211649e-05
78,0.30625,0.08415843861024827,1164.6884765625,0.009765625,0.12701833248138428,0.577392578125,3.201816500123085e-05
79,0.2916666666666667,0.08097137588940845,1247.642578125,0.01025390625,0.1279018670320511,0.538330078125,3.93571097205836e-05
80,0.30833333333333335,0.08302470302649517,1263.034423828125,0.008056640625,0.13034124672412872,0.5107421875,5.366261914681238e-05
81,0.25625,0.08377628315155872,1248.933349609375,0.008544921875,0.12066063284873962,0.580322265625,0.00010975892204356796
82,0.29583333333333334,0.07906924690808104,1230.48095703125,0.009033203125,0.12814439833164215,0.521484375,3.660503218233356e-05
83,0.3145833333333333,0.0726680644679724,1269.490966796875,0.01123046875,0.12320608645677567,0.52734375,2.1147326845512755e-05
84,0.29583333333333334,0.09346163084298628,1210.7021484375,0.00830078125,0.12872886657714844,0.547607421875,6.039063080669415e-05
85,0.2833333333333333,0.10084109921413453,1280.076171875,0.01123046875,0.12775912880897522,0.506103515625,5.5010588087554366e-05
86,0.2708333333333333,0.08314789005660733,1337.921630859375,0.013671875,0.13147111237049103,0.498046875,6.397788357180828e-05
87,0.30833333333333335,0.08012772649099671,1284.1142578125,0.00830078125,0.12222303450107574,0.536865234375,2.0933746629340592e-05
88,0.2833333333333333,0.08324282260669846,1260.204833984375,0.011962890625,0.13262787461280823,0.547119140625,1.0581744674868313e-05
89,0.28541666666666665,0.09099176948370746,1253.1005859375,0.01513671875,0.1315324753522873,0.5341796875,1.5612762965059677e-05
90,0.2916666666666667,0.08290193181530373,1317.88134765625,0.010986328125,0.1290186494588852,0.538330078125,5.7919748130075284e-05
91,0.2520833333333333,0.08556847036849921,1278.61474609375,0.014892578125,0.13408666849136353,0.54931640625,8.224940025058913e-05
92,0.275,0.08103843565826577,1313.22802734375,0.011962890625,0.12337626516819,0.583984375,6.283478855530675e-05
93,0.26666666666666666,0.08742980154572154,1240.394287109375,0.010498046875,0.13701999187469482,0.564208984375,3.265296759180973e-05
94,0.28125,0.07625275491558858,1376.496826171875,0.0185546875,0.12390118092298508,0.567626953125,2.8728846632730394e-05
95,0.2875,0.0822285470022586,1324.723388671875,0.01611328125,0.13491755723953247,0.56396484375,3.5272278844207704e-05
96,0.31666666666666665,0.07946219545516867,1333.510498046875,0.015869140625,0.13385459780693054,0.5576171875,3.350298491609348e-05
97,0.2875,0.0789150990415621,1327.674560546875,0.02099609375,0.13481874763965607,0.556884765625,6.688474824155486e-05
98,0.30416666666666664,0.09363039566890252,1277.84912109375,0.016845703125,0.1382732391357422,0.5673828125,4.9140862896794126e-05
99,0.28958333333333336,0.08762974961323974,1388.89453125,0.019287109375,0.12091968953609467,0.5751953125,7.279898608220357e-05
100,0.30625,0.08493221673603486,1368.081298828125,0.01708984375,0.127815842628479,0.5302734375,9.53719669189158e-05
101,0.26875,0.07736325552081272,1357.6953125,0.022216796875,0.1273893564939499,0.578369140625,0.0001563601266384501
102,0.2833333333333333,0.13406594654498868,1366.7802734375,0.019287109375,0.12783800065517426,0.567626953125,0.00010024043448667386
103,0.29791666666666666,0.0742581980708242,1404.7939453125,0.0244140625,0.12795200943946838,0.5439453125,2.6508342505864095e-05
104,0.27291666666666664,0.079357120603018,1394.9658203125,0.025634765625,0.12936744093894958,0.573974609375,2.3000381278085584e-05
105,0.3125,0.06962758238841849,1411.015869140625,0.0166015625,0.12364070862531662,0.533447265625,2.484029710617532e-05
106,0.2916666666666667,0.07735243882916784,1417.03271484375,0.024658203125,0.1291716992855072,0.582275390625,3.4268774454035554e-05
107,0.2916666666666667,0.08026589248249275,1430.6845703125,0.021484375,0.13778087496757507,0.537353515625,3.027139309755897e-05
108,0.28958333333333336,0.07259990665356185,1539.7763671875,0.0283203125,0.13051079213619232,0.535888671875,3.504786333934362e-05
109,0.29583333333333334,0.07704760540862103,1435.514892578125,0.02099609375,0.14489589631557465,0.53955078125,5.413961861663461e-05
110,0.29375,0.06933025759103609,1561.29833984375,0.029052734375,0.13283781707286835,0.509765625,3.476363267631248e-05
111,0.29791666666666666,0.08018793825777627,1469.250244140625,0.024658203125,0.13612046837806702,0.560302734375,2.3603558749400796e-05
112,0.2875,0.08148467081398082,1444.3330078125,0.0244140625,0.130049929022789,0.600341796875,2.5428016483048617e-05
113,0.3020833333333333,0.07102682093331353,1544.35693359375,0.030029296875,0.12894192337989807,0.570556640625,5.6679313727095454e-05
114,0.28541666666666665,0.08266861403526374,1438.4267578125,0.023193359375,0.1315816193819046,0.575439453125,2.696844899607222e-05
115,0.27291666666666664,0.07201128059321227,1489.22021484375,0.0283203125,0.13610650599002838,0.56689453125,9.134268555540088e-05
116,0.2708333333333333,0.07166526248485194,1414.285400390625,0.02001953125,0.13667310774326324,0.544189453125,2.2319630668732042e-05
117,0.28541666666666665,0.07929752402126554,1488.068359375,0.029296875,0.13931500911712646,0.5966796875,-5.152827033040266e-06
118,0.2916666666666667,0.07734416279262216,1406.754638671875,0.023681640625,0.13551518321037292,0.564697265625,9.166780068625305e-05
119,0.2875,0.06917288395656263,1423.766357421875,0.02099609375,0.135609433054924,0.593994140625,5.453829163321699e-05
120,0.2791666666666667,0.07544822276808516,1735.60107421875,0.0361328125,0.13949087262153625,0.489990234375,3.48591785047159e-05
121,0.30416666666666664,0.07150334423852038,1459.75244140625,0.021240234375,0.13863049447536469,0.56103515625,6.331231211536435e-05
122,0.28125,0.07534389410446576,1537.16748046875,0.0263671875,0.13768801093101501,0.560302734375,3.098245471381319e-05
123,0.30416666666666664,0.07590474329757357,1655.504638671875,0.04150390625,0.13300226628780365,0.57421875,3.743009550612443e-05
124,0.25625,0.07126754308488231,1725.700927734375,0.037109375,0.137907475233078,0.55419921875,3.0399622917480843e-05
125,0.2625,0.07814656478682032,1752.4287109375,0.041015625,0.1340768188238144,0.551513671875,5.989322466559855e-05
126,0.2708333333333333,0.07038651349423174,1807.3134765625,0.043701171875,0.13471481204032898,0.524658203125,1.4175339355462468e-06
127,0.30625,0.06272289381013382,1669.91064453125,0.039794921875,0.12174372375011444,0.599853515625,2.353979545313398e-05
128,0.30833333333333335,0.07078968837254154,1622.09716796875,0.035888671875,0.13556866347789764,0.581298828125,3.728086706563184e-05
129,0.28541666666666665,0.07617789500559448,1752.531005859375,0.0458984375,0.12428587675094604,0.576904296875,2.8909642702924454e-05
130,0.29375,0.06821053563196627,1719.50244140625,0.045166015625,0.12690353393554688,0.61572265625,2.868024167538745e-05
131,0.3,0.07003914415232687,1693.875,0.043212890625,0.1254921704530716,0.611328125,5.41615127563024e-05
132,0.2833333333333333,0.06907910664491787,1669.927978515625,0.035400390625,0.12952254712581635,0.574951171875,6.0750628470235264e-05
133,0.29375,0.07068387471711277,1847.291259765625,0.05615234375,0.13360026478767395,0.599609375,3.9695687515002955e-05
134,0.29583333333333334,0.06446359736494223,1806.341552734375,0.047119140625,0.12640905380249023,0.601806640625,4.4654648204632354e-05
135,0.2916666666666667,0.06945914030207606,1740.60595703125,0.04248046875,0.12153038382530212,0.670166015625,5.725565109750054e-05
136,0.3145833333333333,0.06426027658302963,1774.984619140625,0.048095703125,0.13037072122097015,0.625,2.9222125301535992e-05
137,0.3,0.06606455083703178,1826.531005859375,0.052978515625,0.13680283725261688,0.576171875,1.2760569071758156e-05
138,0.2833333333333333,0.06674355397391542,1781.39501953125,0.04052734375,0.12962691485881805,0.613525390625,1.4808327279318126e-05
139,0.3125,0.06640440217850663,1869.408935546875,0.043212890625,0.13415560126304626,0.601318359375,1.3644479034157168e-06
140,0.30625,0.0723678486529718,1887.15087890625,0.048095703125,0.14299041032791138,0.531494140625,1.3624775040128301e-05
141,0.3104166666666667,0.0680155915654588,1883.3017578125,0.046142578125,0.1366000920534134,0.5732421875,6.581691004327215e-05
142,0.2916666666666667,0.06791010292582705,1775.944580078125,0.034912109375,0.12920090556144714,0.616455078125,3.7118956711774546e-05
143,0.3020833333333333,0.06720818947463479,1745.963623046875,0.041748046875,0.12798964977264404,0.640625,0.00013662978341680968
144,0.29583333333333334,0.07203251278910053,1882.971435546875,0.044677734375,0.13778862357139587,0.59619140625,5.989349266518442e-05
145,0.32708333333333334,0.07094994596814916,1729.5166015625,0.03466796875,0.13298973441123962,0.613037109375,0.0001044542758545716
146,0.32083333333333336,0.064820203796656,2027.56298828125,0.052734375,0.13249698281288147,0.584716796875,9.589453398349453e-05
147,0.30833333333333335,0.07164082582106335,1912.055419921875,0.0400390625,0.1382119357585907,0.6328125,1.8895778466748757e-05
148,0.29583333333333334,0.060686598073668614,1859.278076171875,0.044677734375,0.13139276206493378,0.62744140625,4.187197168124886e-05
149,0.30833333333333335,0.07408122752601563,1960.164306640625,0.045166015625,0.13534967601299286,0.598876953125,2.822328316322847e-05
150,0.3125,0.06202548088836502,1914.685791015625,0.0439453125,0.12680429220199585,0.640380859375,4.0928670215609626e-05
151,0.3229166666666667,0.06481477004099219,1780.2763671875,0.0322265625,0.14431601762771606,0.621826171875,4.748043592363746e-05
152,0.30625,0.06913455990909524,2002.442138671875,0.045654296875,0.1381189376115799,0.602783203125,6.826224585071967e-05
153,0.2916666666666667,0.06266215547015744,2037.174072265625,0.045166015625,0.14050745964050293,0.58984375,1.510494257151625e-05
154,0.325,0.07282052165660374,1955.59375,0.039306640625,0.1398530751466751,0.6298828125,5.3031079104832494e-05
155,0.3,0.06443557625778848,1991.4921875,0.03759765625,0.13049954175949097,0.636474609375,2.4874032360415128e-05
156,0.3729166666666667,0.06680690495874114,2023.222412109375,0.0458984375,0.14245790243148804,0.601318359375,4.2145369970687025e-05
157,0.3375,0.05934985825894025,1991.285400390625,0.040283203125,0.13710914552211761,0.628662109375,2.8740220064053534e-05
158,0.32916666666666666,0.06438909978298481,1934.543701171875,0.0283203125,0.13845741748809814,0.62939453125,4.6424340169943295e-05
159,0.34791666666666665,0.07360405614578344,1793.312255859375,0.0244140625,0.14228852093219757,0.642333984375,6.094404036106158e-05
160,0.3375,0.0720432667366997,1736.63134765625,0.023193359375,0.13776719570159912,0.669921875,5.907574686208018e-05
161,0.33125,0.06064922251957016,2018.787109375,0.0341796875,0.12734107673168182,0.612060546875,4.436338810116734e-05
162,0.31875,0.07070924311672322,2011.593994140625,0.041015625,0.13590730726718903,0.639892578125,3.1044712684942985e-05
163,0.3375,0.06226966873611929,2027.398681640625,0.036376953125,0.1343998908996582,0.646484375,8.859935728841281e-05
164,0.3333333333333333,0.06313450381347138,2137.606689453125,0.046630859375,0.13110898435115814,0.59814453125,4.4621810602715e-05
165,0.3333333333333333,0.06084072374607895,1952.258544921875,0.037841796875,0.1387641280889511,0.6396484375,1.0564177724968117e-05
166,0.34791666666666665,0.07436943442973938,2040.508056640625,0.0380859375,0.1457589715719223,0.62939453125,6.340192650833545e-05
167,0.3333333333333333,0.05969498779969713,2113.19775390625,0.04443359375,0.13648313283920288,0.614990234375,4.8350540012733304e-05
168,0.34375,0.06388406566629197,2137.303466796875,0.038330078125,0.13908186554908752,0.634033203125,1.621828798653844e-05
169,0.35,0.06433459811587885,1961.171142578125,0.02978515625,0.14199653267860413,0.647216796875,2.9225959822026443e-05
170,0.3625,0.06659541939109179,1834.06396484375,0.030517578125,0.13909482955932617,0.704833984375,5.5527969675179316e-05
171,0.35208333333333336,0.05864731791111853,2118.190185546875,0.0439453125,0.1396852731704712,0.669189453125,4.3443149814133034e-05
172,0.36041666666666666,0.06449844249862824,2113.33935546875,0.04248046875,0.14437013864517212,0.6142578125,4.789472350339898e-05
173,0.38125,0.06648075686252447,2088.589111328125,0.043701171875,0.15070004761219025,0.60009765625,0.00010798619329350286
174,0.36041666666666666,0.06554933278730124,2089.912841796875,0.034423828125,0.15061616897583008,0.64306640625,3.3928381898039645e-05
175,0.35625,0.07505136936090245,2119.5576171875,0.04248046875,0.1581660807132721,0.611572265625,1.6714226169052314e-05
176,0.34375,0.06863738934098006,2218.757568359375,0.054931640625,0.15027444064617157,0.63916015625,0.00016633443558018878
177,0.3541666666666667,0.062485221057918115,2257.08837890625,0.05126953125,0.14614658057689667,0.5869140625,0.0001060840613812896
178,0.3729166666666667,0.07038587726815079,2309.415283203125,0.053955078125,0.1506311446428299,0.611328125,7.595492832960641e-05
179,0.33958333333333335,0.0635160650523688,2134.51953125,0.04638671875,0.15704649686813354,0.64697265625,5.393929477037938e-05
180,0.3541666666666667,0.05446733834109517,2239.806884765625,0.052734375,0.1403253972530365,0.69287109375,1.9135416418979003e-05
181,0.36041666666666666,0.06985267830271447,2137.3232421875,0.044921875,0.15411913394927979,0.64501953125,3.5307109819169925e-05
182,0.3458333333333333,0.05419849342795888,2149.05810546875,0.051513671875,0.1437736451625824,0.613525390625,2.1433216844773894e-05
183,0.32916666666666666,0.058972884230281616,2367.501220703125,0.065673828125,0.13704022765159607,0.639404296875,6.358626780807637e-05
184,0.35208333333333336,0.0597973281703868,2300.367919921875,0.06005859375,0.1408056914806366,0.6328125,3.872453466460257e-05
185,0.3541666666666667,0.06740914914203874,2237.991455078125,0.05712890625,0.14067338407039642,0.68115234375,5.7434840797097865e-05
186,0.35208333333333336,0.09865498381466534,2077.33642578125,0.04638671875,0.1425304114818573,0.68212890625,7.563991859562127e-05
187,0.32916666666666666,0.06677533436754066,2179.959228515625,0.054931640625,0.14421987533569336,0.6640625,9.981902236015848e-05
188,0.35833333333333334,0.06857383165162449,2493.41943359375,0.0712890625,0.13510020077228546,0.63037109375,0.0001088520764736188
189,0.3875,0.06581523702610224,2329.63427734375,0.054931640625,0.14477227628231049,0.63134765625,8.02969177548507e-05
190,0.3854166666666667,0.06278478790136886,2356.363037109375,0.0625,0.1361793577671051,0.656982421875,0.00012987729993122106
191,0.375,0.05869912647531124,2190.1201171875,0.047119140625,0.14494846761226654,0.63232421875,0.00015655240667031248
192,0.39166666666666666,0.05849656931063502,2385.56005859375,0.063720703125,0.1471366435289383,0.66650390625,3.403066630329003e-05
193,0.34375,0.06469562127050221,2328.208251953125,0.056884765625,0.14620055258274078,0.64404296875,6.0443667024062764e-05
194,0.34375,0.05662801202008912,2097.611328125,0.0458984375,0.1399545967578888,0.70068359375,1.5256337219383454e-05
195,0.3416666666666667,0.060029465185676215,2140.125,0.0419921875,0.150872603058815,0.6484375,-7.876845460542098e-06
196,0.3416666666666667,0.06897189556572336,2026.399169921875,0.0380859375,0.15232333540916443,0.6357421875,5.418218214465013e-05
197,0.34791666666666665,0.06359960010725102,2130.03369140625,0.048828125,0.15806341171264648,0.661865234375,0.00012636533601671125
198,0.325,0.05630775643410471,2094.078125,0.037109375,0.14130821824073792,0.68603515625,4.1996692638927396e-05
199,0.37083333333333335,0.06523884394765339,2248.083251953125,0.045166015625,0.15808524191379547,0.622314453125,2.297772081100797e-05
200,0.35625,0.05612362950566693,2341.831787109375,0.04638671875,0.14062538743019104,0.646728515625,6.489948475218837e-06
