step,eval,grad_norm,length,length_clip,entropy,reward,ppo_kl
48,,0.043461778630170936,5508.30859375,0.23291015625,0.8177849054336548,0.444091796875,-3.0979381365931533e-06
49,,0.042271450584531245,5391.072265625,0.25732421875,0.7986577749252319,0.46337890625,8.663013367180067e-05
50,0.28958333333333336,0.04056963347654773,5348.69140625,0.2294921875,0.7986422777175903,0.46240234375,-3.303959652541563e-05
51,,0.041040267584880094,5195.2158203125,0.212158203125,0.7738996744155884,0.48974609375,5.485966717330483e-06
52,,0.04416154480007775,5208.4765625,0.198486328125,0.7820779085159302,0.48046875,-0.00010245070907804668
53,,0.0445383874734669,5314.5810546875,0.232421875,0.7754821181297302,0.47314453125,-1.4629789506764768e-06
54,,0.04451295763406043,5218.83984375,0.2119140625,0.794056236743927,0.49658203125,9.271444517452944e-06
55,,0.043914842903982954,5119.708984375,0.209228515625,0.7565677165985107,0.53515625,-2.426510710896317e-06
56,,0.04176963978464565,5193.19873046875,0.21240234375,0.7652465105056763,0.50390625,1.9844884292261884e-06
57,,0.04045949047025871,5260.8857421875,0.212646484375,0.7546850442886353,0.494873046875,9.46402403168893e-06
58,,0.04208381079503803,5399.5517578125,0.230224609375,0.7733559012413025,0.4677734375,5.216499933021386e-06
59,,0.04327097099740958,5081.7939453125,0.17919921875,0.7581899166107178,0.526123046875,-5.030301231082224e-06
60,0.28541666666666665,0.04187653006448757,5133.6103515625,0.203369140625,0.7473641633987427,0.511474609375,6.472622665170089e-06
61,,0.041289092902271396,5076.26953125,0.18603515625,0.732908308506012,0.514404296875,2.5455627035346114e-06
62,,0.04342571872619662,5159.15283203125,0.207275390625,0.7734090089797974,0.478271484375,-5.819053823248356e-06
63,,0.042578567525705796,4995.7177734375,0.166015625,0.7314491271972656,0.51953125,-7.760805843321824e-06
64,,0.04253658529545319,5256.72314453125,0.2001953125,0.7502976655960083,0.478515625,-3.00739198116113e-07
65,,0.043490030915436295,5274.7958984375,0.192138671875,0.7791374921798706,0.46435546875,1.7371448726877413e-05
66,,0.04333117405920017,5135.416015625,0.1923828125,0.7527707815170288,0.518798828125,-2.1026923739625187e-06
67,,0.04347560752271383,5239.07421875,0.1923828125,0.7509198784828186,0.487548828125,9.389992329522865e-06
68,,0.041707477246933765,5273.16845703125,0.199951171875,0.7564945816993713,0.461669921875,-3.9077443043338585e-06
69,,0.04176471838189937,5454.5869140625,0.21630859375,0.7665377855300903,0.459716796875,-5.892485661981113e-06
70,0.2791666666666667,0.042613951352362935,5082.904296875,0.17431640625,0.7547722458839417,0.53271484375,-6.070106851571032e-06
71,,0.04276869817241279,5077.8046875,0.178955078125,0.7655733823776245,0.4931640625,-8.261288543857284e-06
72,,0.04271447370028696,5351.3779296875,0.198974609375,0.7400269508361816,0.50537109375,-9.973876930676733e-06
73,,0.04194602039059817,5254.3916015625,0.201904296875,0.7370941638946533,0.487548828125,9.708258254222927e-06
74,,0.04305779813727106,5169.27978515625,0.18408203125,0.7359680533409119,0.51904296875,1.11559449304968e-05
75,,0.04249792133572664,5446.88623046875,0.198486328125,0.7693569660186768,0.484375,1.0228925902279143e-05
76,,0.04116428331646801,5153.251953125,0.169677734375,0.7405887246131897,0.536865234375,1.5059631526924037e-05
77,,0.04263160579839155,5398.06787109375,0.200927734375,0.780602216720581,0.453125,4.233944313523544e-06
78,,0.04275045079253349,4933.908203125,0.1513671875,0.7292012572288513,0.535400390625,1.523959764589127e-06
79,,0.039568517836066186,5277.3515625,0.20947265625,0.7527053952217102,0.499755859375,1.54701564957011e-05
80,0.2791666666666667,0.04212983150077816,5444.232421875,0.2099609375,0.7426780462265015,0.4951171875,6.8580430976798085e-06
81,,0.04330736030065514,5070.578125,0.161376953125,0.7194215059280396,0.553955078125,1.2708991769442163e-05
82,,0.04092499482403338,5261.98876953125,0.19189453125,0.7328200340270996,0.50830078125,7.704210282629318e-06
83,,0.04083551028026411,5086.33984375,0.18505859375,0.6886583566665649,0.532470703125,1.0709924592983476e-05
84,,0.0433130917341641,5105.515625,0.165771484375,0.722554087638855,0.53173828125,2.7526008381320605e-06
85,,0.04244458968065537,5241.705078125,0.185546875,0.6938111186027527,0.50048828125,1.0479482906558578e-05
86,,0.04252497211995154,5275.279296875,0.18896484375,0.705428957939148,0.479736328125,4.230245067603729e-06
87,,0.04020479532826553,5132.63427734375,0.185302734375,0.6832269430160522,0.503662109375,9.633481159340636e-07
88,,0.04169516971168914,5348.138671875,0.18212890625,0.7157493233680725,0.469970703125,-3.844546957938667e-06
89,,0.043985686143486774,5075.4951171875,0.177490234375,0.6937902569770813,0.52587890625,-1.264105265009078e-05
90,0.2833333333333333,0.04281921545122537,5129.1572265625,0.16357421875,0.7047304511070251,0.516845703125,1.8779770266680806e-05
91,,0.042500556384135246,5185.4609375,0.1650390625,0.693519115447998,0.51171875,2.1084201698884208e-05
92,,0.041781963200588836,5093.32958984375,0.16455078125,0.678946316242218,0.556884765625,5.345928250311167e-07
93,,0.04195856831150726,5133.0830078125,0.150634765625,0.7221747636795044,0.50537109375,2.1373114458819995e-06
94,,0.04241245413771094,5144.75,0.159423828125,0.6621697545051575,0.55908203125,1.3629337446806549e-05
95,,0.04061073264337281,4971.58984375,0.138427734375,0.6914246082305908,0.531982421875,9.041259510271572e-06
96,,0.042469784035693424,5185.0146484375,0.157470703125,0.713312566280365,0.5146484375,-1.117190068882074e-06
97,,0.041564501509154805,5012.830078125,0.143798828125,0.6948717832565308,0.54833984375,1.6911027842127148e-05
98,,0.04019086354633003,4989.9404296875,0.143798828125,0.6997804641723633,0.541259765625,-7.906486633145356e-06
99,,0.04266208501980083,5023.470703125,0.155029296875,0.6550503969192505,0.563720703125,7.208467523660485e-06
100,0.3145833333333333,0.0423906627423118,5247.685546875,0.166748046875,0.7011541128158569,0.510009765625,3.968267633204868e-06
101,,0.03895397868687411,5125.48681640625,0.159912109375,0.6888781189918518,0.554443359375,1.5967947903082326e-05
102,,0.03958713289695176,5113.37255859375,0.16162109375,0.7009449005126953,0.537353515625,1.0833355234494264e-05
103,,0.03915658181091995,5128.8740234375,0.1494140625,0.6906945705413818,0.5439453125,1.5211322480261032e-05
104,,0.041719954924579056,5320.5517578125,0.16943359375,0.6987210512161255,0.50830078125,-7.85622692727371e-06
105,,0.03895223985594145,5268.0966796875,0.183837890625,0.6515768766403198,0.520751953125,1.9073359502765964e-05
106,,0.04251266692183642,5207.46044921875,0.148681640625,0.6725504994392395,0.545166015625,1.5605809098102204e-05
107,,0.04177286671992424,5155.3671875,0.14111328125,0.6938068866729736,0.525634765625,1.6220755521839444e-05
108,,0.04098620560567505,5367.2158203125,0.17822265625,0.686661422252655,0.505126953125,-4.228628020734481e-07
109,,0.04062659389461751,5366.5400390625,0.156982421875,0.7326434850692749,0.4814453125,6.343123568673042e-06
110,0.325,0.04232267636629234,5309.482421875,0.16357421875,0.6888622045516968,0.51513671875,5.842937901206823e-06
111,,0.039859736472165175,5138.552734375,0.152099609375,0.6995620727539062,0.521484375,1.4219284178838356e-05
112,,0.03989402795669354,5177.9013671875,0.162841796875,0.6643945574760437,0.529541015625,9.063117644595377e-06
113,,0.03955297273080613,5078.60546875,0.12939453125,0.6746885180473328,0.533203125,1.0565518334135157e-05
114,,0.04162382028930102,5128.87841796875,0.152099609375,0.649409830570221,0.55224609375,3.714311120981812e-05
115,,0.0409530366204936,5139.6865234375,0.150146484375,0.6764335036277771,0.53955078125,5.2207580810875e-07
116,,0.0389624413814771,5319.5654296875,0.17431640625,0.6611746549606323,0.500244140625,7.554847228648529e-06
117,,0.04195033147255584,5131.30419921875,0.1494140625,0.6540728211402893,0.55908203125,-2.786230622435175e-06
118,,0.039681200509843514,4925.81884765625,0.114990234375,0.635699987411499,0.5576171875,6.136966244524564e-07
119,,0.038409238770578794,4874.171875,0.119384765625,0.64997798204422,0.559326171875,1.6017520041988025e-06
120,0.3104166666666667,0.040892841135014985,5247.455078125,0.1650390625,0.6696147918701172,0.459228515625,2.562462023820054e-05
121,,0.04204671222615624,5030.94775390625,0.1240234375,0.633965015411377,0.536376953125,-7.088224225514607e-05
122,,0.040147911346478174,5041.2353515625,0.1259765625,0.6593161821365356,0.523193359375,4.941470410108941e-06
123,,0.042047370565783934,5121.9189453125,0.124755859375,0.6474028825759888,0.52197265625,6.0281317555462396e-05
124,,0.04376457049375783,5110.6123046875,0.127197265625,0.6413484811782837,0.53662109375,4.130959382254344e-06
125,,0.04055782196544825,5131.6474609375,0.13916015625,0.6230056881904602,0.520263671875,1.1601218971201502e-06
126,,0.04221458948628837,5177.634765625,0.143798828125,0.6320539712905884,0.500732421875,8.677783153315317e-06
127,,0.0433326324206501,5066.8759765625,0.138427734375,0.6030083894729614,0.534423828125,1.5691684532832256e-05
128,,0.040497163411805676,4893.033203125,0.108154296875,0.6393963098526001,0.564453125,1.2703078952529956e-05
129,,0.04416222213567077,5007.5419921875,0.12353515625,0.6110498905181885,0.54296875,2.7293381261417685e-05
130,0.30625,0.04168255014320998,4926.810546875,0.117919921875,0.6200306415557861,0.579833984375,1.3388821065858435e-05
131,,0.03967283482686486,4759.6025390625,0.10107421875,0.6150506734848022,0.57421875,2.3537905172399944e-05
132,,0.039146648844375784,4941.46240234375,0.11181640625,0.6393134593963623,0.549072265625,1.1838992209838683e-05
133,,0.04021944613411631,4748.2607421875,0.1103515625,0.6193223595619202,0.58837890625,1.3713665148389256e-05
134,,0.040854721149236654,4988.388671875,0.115234375,0.6130543351173401,0.54345703125,2.4495581060982277e-05
135,,0.04310972035585204,4891.9755859375,0.107666015625,0.5952155590057373,0.601806640625,1.3514887118253093e-05
136,,0.04132026840083417,4848.52490234375,0.1103515625,0.6064673662185669,0.557373046875,1.4752507144071265e-05
137,,0.04372653791428727,4778.95166015625,0.08642578125,0.643619954586029,0.529296875,4.583441238695741e-06
138,,0.04135646736495528,4853.21533203125,0.09814453125,0.6013303995132446,0.554931640625,1.6070933736718503e-05
139,,0.042984800338038996,4951.6474609375,0.1220703125,0.6107119917869568,0.55322265625,1.0051721865906974e-05
140,0.2916666666666667,0.04353973448706085,5144.70166015625,0.11669921875,0.6478192210197449,0.469482421875,1.1242825455278686e-05
141,,0.03947395229815258,5045.8232421875,0.10595703125,0.6081076264381409,0.521484375,8.348629565973777e-06
142,,0.04292842756179236,4951.20703125,0.10595703125,0.5862857103347778,0.57421875,1.5932731527703666e-05
143,,0.04243470269345864,4698.20361328125,0.081298828125,0.5826767683029175,0.60791015625,1.2744740961800893e-05
144,,0.043364097616701514,5030.87890625,0.107421875,0.5856669545173645,0.523193359375,2.3588975139681204e-05
145,,0.043150404081802984,4821.2451171875,0.093505859375,0.5668537020683289,0.596435546875,1.8210634406945624e-05
146,,0.044298277811211456,5007.3173828125,0.109375,0.6042496562004089,0.52197265625,3.4312367706126906e-05
147,,0.04435340200575594,4963.5947265625,0.105224609375,0.6060553193092346,0.516845703125,2.4614886040788213e-05
148,,0.04655853918238738,4733.4287109375,0.097412109375,0.5680039525032043,0.57666015625,-1.3644932508841776e-05
149,,0.04502496703963746,4902.341796875,0.09716796875,0.5879183411598206,0.544189453125,3.674944725849759e-05
150,0.325,0.04176426487572264,4864.671875,0.1103515625,0.563358724117279,0.56396484375,1.7158524713896567e-05
151,,0.04575496505822603,4938.08544921875,0.103515625,0.5723295211791992,0.580322265625,4.684700791350075e-06
152,,0.04752299798497271,4893.8740234375,0.09375,0.5651620626449585,0.535400390625,2.9783861019815724e-05
153,,0.04206772690603372,4953.421875,0.09619140625,0.571864128112793,0.55615234375,3.187559919931233e-05
154,,0.04869244071288213,5070.7080078125,0.1171875,0.5600534081459045,0.54443359375,4.134660348456742e-05
155,,0.04520431421093348,5112.322265625,0.118896484375,0.5582150220870972,0.56689453125,3.9036654220676206e-05
156,,0.051809507544290465,5094.748046875,0.134033203125,0.5555275678634644,0.5576171875,2.5839091619176734e-05
157,,0.047054445458137306,5037.4794921875,0.1240234375,0.5512747168540955,0.564697265625,3.119181824968976e-05
158,,0.04651304187943922,5102.9482421875,0.11962890625,0.5546459555625916,0.5771484375,3.048569290478161e-05
159,,0.04736320009025241,4931.29296875,0.117919921875,0.5488829016685486,0.5771484375,3.843470177938838e-05
160,0.33958333333333335,0.046937535333740274,4764.572265625,0.09521484375,0.5227656364440918,0.620849609375,3.572747043171993e-05
161,,0.0466771257462595,5190.63330078125,0.138427734375,0.5200841426849365,0.557373046875,2.7373604246976453e-05
162,,0.054956666140236116,5086.2978515625,0.122802734375,0.5200695395469666,0.56982421875,2.779660796404721e-05
163,,0.04662002316825706,5088.7255859375,0.12060546875,0.5342140793800354,0.549072265625,5.128978607316288e-05
164,,0.04662600876860741,5119.142578125,0.144775390625,0.5161226391792297,0.537109375,5.247509879595174e-05
165,,0.04547374613102996,4843.4130859375,0.1162109375,0.5098341703414917,0.58056640625,0.0003731108897092945
166,,0.05800623958308074,5121.8486328125,0.130126953125,0.5166721940040588,0.5537109375,3.369765204886062e-05
167,,0.05354505742109859,5054.95263671875,0.130126953125,0.5138455629348755,0.563720703125,1.2547414474409885e-05
168,,0.06165337786244588,5127.4794921875,0.135498046875,0.5069255232810974,0.55517578125,6.35382663724098e-05
169,,0.054933049043991544,5011.8779296875,0.11279296875,0.5101880431175232,0.556640625,4.407585219694221e-05
170,0.3,0.05113653858315763,4735.9033203125,0.099365234375,0.4901968240737915,0.614990234375,8.032193395904153e-05
171,,0.05216598378360328,4831.72265625,0.1005859375,0.48297616839408875,0.582275390625,4.5017725102851175e-05
172,,0.055223273039499934,4970.91015625,0.11669921875,0.48836323618888855,0.592529296875,8.831116196498364e-05
173,,0.06600508687394557,5074.251953125,0.112548828125,0.49729835987091064,0.538818359375,8.82035254626416e-05
174,,0.058074453727710806,4914.21337890625,0.1015625,0.4802635908126831,0.582763671875,5.1081819323658114e-05
175,,0.050499654884572656,5059.9296875,0.141845703125,0.5007531642913818,0.520751953125,7.994504900997603e-05
176,,0.06942522891516895,5039.54296875,0.12744140625,0.4733329117298126,0.5625,4.617577801546479e-05
177,,0.049787802777967696,5114.1171875,0.114501953125,0.4951843023300171,0.51025390625,8.710244224985677e-05
178,,0.06373235600311926,5115.27490234375,0.1171875,0.49093151092529297,0.52197265625,4.850401644767788e-05
179,,0.0519101300202487,4934.34912109375,0.113525390625,0.46994125843048096,0.57080078125,6.74490236913036e-05
180,0.325,0.07723226560540299,4969.8505859375,0.1103515625,0.44510307908058167,0.594970703125,4.297226559293722e-05
181,,0.06061545474591721,4930.1259765625,0.105712890625,0.4637613296508789,0.57568359375,0.00015667487862527457
182,,0.05517917076909165,4787.69970703125,0.10595703125,0.44279807806015015,0.585693359375,0.0001014426190178992
183,,0.08237199240914293,4963.35205078125,0.113037109375,0.44735461473464966,0.5751953125,7.890885680554466e-05
184,,0.06865855660413157,4950.66015625,0.098388671875,0.4402654767036438,0.58251953125,0.00020329595546546622
185,,0.08542235828518832,4927.01416015625,0.114990234375,0.4499439299106598,0.56689453125,2.9555151854333738e-05
186,,0.06163709590272293,4690.40771484375,0.096435546875,0.4287937879562378,0.61083984375,0.00013935030698925184
187,,0.07185590114781627,4744.4521484375,0.095703125,0.43933385610580444,0.60302734375,0.00016394381091827605
188,,0.06970942295966714,4902.7177734375,0.126953125,0.40748468041419983,0.5830078125,0.0001377950917408941
189,,0.062004726561091766,4979.0126953125,0.109375,0.42624586820602417,0.565673828125,0.0001937599689936487
190,0.30625,0.07954648283960056,4943.2685546875,0.115478515625,0.41037577390670776,0.587646484375,0.00012369481220334157
191,,0.08490028429601376,4712.583984375,0.0869140625,0.4077543616294861,0.599609375,0.000295961841843322
192,,0.08616795704291187,4833.50830078125,0.10205078125,0.4003193974494934,0.59912109375,0.00016055997642165976
193,,0.0806305527000996,4857.5947265625,0.116455078125,0.39101624488830566,0.5859375,0.0002043347870142864
194,,0.0927585325752037,4734.126953125,0.094970703125,0.37958166003227234,0.629638671875,0.00018896339440608616
195,,0.07984741047189231,4847.8232421875,0.109619140625,0.38452279567718506,0.54931640625,0.00025564700666811134
196,,0.08105855226432446,4622.5419921875,0.08056640625,0.3783351182937622,0.5908203125,0.0002562317845502371
197,,0.11051024770872966,4647.8564453125,0.09228515625,0.3758152425289154,0.614990234375,0.0001927017003165402
198,,0.08569138500221732,4742.0302734375,0.09228515625,0.3588132858276367,0.60302734375,0.00026641345804315
199,,0.08936092460302676,4821.8779296875,0.081787109375,0.36847037076950073,0.547119140625,0.0002786216523233787
200,0.30416666666666664,0.12134162723381262,4958.701171875,0.1064453125,0.35536348819732666,0.559814453125,0.00034903449348128656
