step,eval,ess,ess_shaped,clipped,frac_upper,skipped,trip,grad_norm,length,length_clip,entropy,reward,ppo_kl
0,0.10416666666666667,,,,,,,,,,,,
1,,0.1636597722422805,0.16360355861189568,0.625,0.008146110945426211,0.0,0.375,0.024919242768351967,1209.81494140625,0.012451171875,0.1319839209318161,0.162841796875,1.7036087668523907e-05
2,,0.18577166056735034,0.1889386201409349,0.5,0.007738347803681622,0.0,0.375,0.02425462878147379,1165.878662109375,0.011474609375,0.10806373506784439,0.197021484375,0.00013720864287982692
3,,0.19773935593628264,0.19772303558914356,0.5,0.00642271837578582,0.0,0.375,0.021395675544381744,1115.010986328125,0.008056640625,0.07495907694101334,0.220458984375,0.00015566896613210466
4,,0.2515144065855346,0.2515133715757435,0.625,0.005125645778322566,0.0,0.375,0.019114288796483185,1197.060791015625,0.010986328125,0.052305251359939575,0.23828125,0.00013499766246168518
5,,0.2729869275443813,0.2917393760661573,0.5,0.0041086768268753845,0.0,0.25,0.01860403205103465,1126.021240234375,0.0048828125,0.03215078264474869,0.3037109375,0.00013664876066764957
6,,0.4006184598476311,0.400613804994397,0.5,0.003610750970140911,0.0,0.25,0.016763152295330944,1072.033203125,0.002685546875,0.023584406822919846,0.2880859375,8.963612032199345e-05
7,,0.37493700377595973,0.3758329052801084,0.5,0.0031882378828348565,0.0,0.125,0.01746632868251529,1144.056884765625,0.005126953125,0.020673345774412155,0.303466796875,4.270732682011112e-05
8,,0.3542326699185777,0.37867424685288087,0.5,0.0032098644703900028,0.0,0.125,0.014826809452138337,1085.799072265625,0.005859375,0.018361765891313553,0.33544921875,7.868955511109258e-05
9,,0.40762974650954814,0.4076601279424157,0.375,0.0032374669910977976,0.0,0.125,0.016279013917904022,1258.644775390625,0.007080078125,0.01863107830286026,0.364990234375,9.450737402261213e-05
10,0.14375,0.358303442605578,0.35822061010364004,0.5,0.0028020773048165366,0.0,0.125,0.016095279452708486,1344.650146484375,0.013916015625,0.018205003812909126,0.346923828125,5.5153569919511966e-05
11,,0.343319998920222,0.3432821525456303,0.5,0.0031011653145303357,0.0,0.125,0.016647199034245008,1431.380126953125,0.013671875,0.01780097931623459,0.37109375,0.00014840377170211873
12,,0.3797078432834459,0.3805401473215033,0.5,0.0029511537766449807,0.0,0.25,0.01511087037848465,1399.52197265625,0.01513671875,0.01623748242855072,0.3662109375,7.073720576019784e-05
13,,0.3390686738957799,0.33903707383329174,0.0,0.0029394383485315334,0.0,0.0,0.015981824187268727,1428.734130859375,0.015869140625,0.017246142029762268,0.384033203125,8.211530610114132e-05
14,,0.30897289640586467,0.3527667315943955,0.625,0.002833884786031873,0.0,0.25,0.016239054320820394,1518.68017578125,0.022705078125,0.01822880655527115,0.4072265625,9.78618964638874e-05
15,,0.3372088359849855,0.3415270374686755,0.5,0.002778565222348553,0.0,0.25,0.017520606413451028,1862.275634765625,0.03955078125,0.021714631468057632,0.393798828125,7.896963315824081e-05
16,,0.3014502609281869,0.3013966708082073,0.375,0.0027978375099425145,0.0,0.125,0.019913804284587423,2162.864013671875,0.05224609375,0.024700403213500977,0.416259765625,0.00010062416869284557
17,,0.25530515941804044,0.25528162201728644,0.5,0.0029484958712942353,0.0,0.25,0.02091060014829433,2601.676025390625,0.08349609375,0.0315471887588501,0.411865234375,9.226464620862235e-05
18,,0.22350723176388745,0.22345345436306016,0.625,0.0030918725903594166,0.0,0.5,0.022291171990935946,2877.4794921875,0.0888671875,0.037807025015354156,0.3984375,6.331534451665624e-05
19,,0.15978101165426994,0.16094016168302416,0.625,0.00302397949524825,0.0,0.25,0.024355939491999275,2950.198486328125,0.099365234375,0.03721905127167702,0.442138671875,8.06421203047287e-05
20,0.2625,0.17973888445232153,0.1802830397170444,0.625,0.0030214083573835387,0.0,0.375,0.026558310096223843,3314.6064453125,0.133544921875,0.040759921073913574,0.456298828125,6.817490103094802e-05
21,,0.1740052561839151,0.17394594112143913,0.625,0.0030774342908090994,0.0,0.5,0.026838632944369188,3786.543701171875,0.1640625,0.04556206986308098,0.433349609375,5.110295690721415e-05
22,,0.17803770028222632,0.17843116649841997,0.625,0.0031767555859539376,0.0,0.5,0.027315897529619396,3480.677978515625,0.125,0.04271671548485756,0.50537109375,3.459572065766056e-05
23,,0.15530972728946552,0.1552168655074152,0.625,0.0030494442276341295,0.0,0.625,0.0253817640346505,3507.048828125,0.1318359375,0.04284744709730148,0.44970703125,3.4714368714942875e-05
24,,0.14059819939702795,0.1405375658151558,0.75,0.0029339387926580517,0.0,0.625,0.02944578260688906,3875.77099609375,0.166748046875,0.04543405771255493,0.45458984375,4.228533026217761e-05
25,,0.15710767051639146,0.15708960501998026,0.625,0.0030051764588880083,0.0,0.625,0.026931265486920375,3613.161865234375,0.13818359375,0.04357020556926727,0.5,4.537905126742154e-05
26,,0.15926018746200543,0.15925644004550538,0.625,0.0030492731121309373,0.0,0.5,0.025597745863892386,3758.004150390625,0.159423828125,0.043350331485271454,0.504150390625,5.417086709732701e-05
27,,0.13887109370313416,0.13873524990357927,0.75,0.0033742563875756265,0.0,0.625,0.028564033041648736,3771.581298828125,0.147216796875,0.04630818963050842,0.481201171875,3.650046041854753e-05
28,,0.06886571462742588,0.06885954904506222,0.75,0.003605875282085126,0.0,0.625,0.030635241877449745,3788.331787109375,0.130126953125,0.04877270385622978,0.474609375,5.676573691293318e-05
29,,0.10585952288121536,0.10585159800118857,0.625,0.0034154094060389155,0.0,0.625,0.02991108282705895,3692.864013671875,0.128173828125,0.04790826886892319,0.50927734375,3.551398623935764e-05
30,0.2604166666666667,0.1212769722245485,0.12120720710954307,0.625,0.0034755714868837106,0.0,0.5,0.02975390640245299,3796.096923828125,0.1337890625,0.04711654409766197,0.499755859375,4.172395976544525e-05
31,,0.09797274840158193,0.09795744030095593,0.625,0.003307529070842738,0.0,0.625,0.030089096517251376,3524.814453125,0.089599609375,0.0442681647837162,0.50048828125,5.3790757308832166e-05
32,,0.14662571492858584,0.14662260988921358,0.75,0.003185857051970194,0.0,0.75,0.028407738728433468,3464.94482421875,0.09423828125,0.043409448117017746,0.491455078125,3.277231087421839e-05
33,,0.15380443575263217,0.1548277161834369,0.5,0.0034080937163394106,0.0,0.375,0.028984327610002997,3513.4228515625,0.09326171875,0.04396957904100418,0.513671875,5.397470348662743e-05
34,,0.14935796061706513,0.14950402219056594,0.75,0.0036167530473516438,0.0,0.625,0.031055176852794582,3478.05078125,0.082763671875,0.04661940038204193,0.496337890625,5.800897745133068e-05
35,,0.1834297455552944,0.18333218624909914,0.625,0.0035014134159425604,0.0,0.5,0.028237991063409983,3392.41162109375,0.077392578125,0.04442154988646507,0.522216796875,5.540791359797177e-05
36,,0.1303169881127641,0.1302858650571754,0.625,0.003471733240497868,0.0,0.625,0.03075500758576064,3578.641357421875,0.08935546875,0.04425933212041855,0.52978515625,5.2310707471351724e-05
37,,0.15933998266114838,0.15958470224745963,0.625,0.003317895015685544,0.0,0.5,0.029952154791032068,3497.43408203125,0.072021484375,0.04426569864153862,0.529296875,7.218496765644251e-05
38,,0.09795940853816297,0.0978871112694332,0.625,0.003105545555369395,0.0,0.625,0.03251921636849511,3594.457763671875,0.090087890625,0.04300659894943237,0.53173828125,5.977335617289837e-05
39,,0.0877324012692375,0.08771416624905605,0.75,0.0035875999003217897,0.0,0.75,0.027956686147456628,3576.111328125,0.083740234375,0.04764081537723541,0.458740234375,7.776388958608544e-05
40,0.2604166666666667,0.12836223915100406,0.13941534537778202,0.625,0.0033835239521022133,0.0,0.625,0.031224087000636905,3663.65869140625,0.08544921875,0.04404083266854286,0.5322265625,3.674070779367685e-05
41,,0.09884285463277787,0.09883776348452727,0.75,0.0036671099551371916,0.0,0.625,0.0295926192876758,3397.248779296875,0.057373046875,0.04453500360250473,0.530517578125,7.063816455198617e-05
42,,0.08653396850930037,0.08653225005591822,0.75,0.0036852800679409072,0.0,0.75,0.030333784360159568,3402.9306640625,0.063232421875,0.04341096803545952,0.5576171875,6.940512636912222e-05
43,,0.08027000668235292,0.0859082093146254,0.75,0.00399438419112302,0.0,0.75,0.07896486320191942,3428.636962890625,0.05712890625,0.047178011387586594,0.525146484375,7.794131480654526e-05
44,,0.10078978865120694,0.10076820871465447,0.625,0.003969906239808525,0.0,0.75,0.03212233055643808,3674.675537109375,0.079833984375,0.04706034064292908,0.51513671875,0.00016370156288715993
45,,0.09028049251631436,0.09026410556273284,0.75,0.003288181519957452,0.0,0.75,0.03041122731319009,3719.977294921875,0.09326171875,0.046375446021556854,0.525634765625,0.00010875730768413964
46,,0.11834670085910358,0.1185932638525516,0.75,0.003585391333848352,0.0,0.625,0.032076299504872216,3696.42236328125,0.092529296875,0.04536047577857971,0.53369140625,6.755181341129732e-05
47,,0.057495278467006174,0.05749162522980718,0.875,0.003547126924242278,0.0,0.75,0.03178424166273823,3756.076416015625,0.09130859375,0.047095783054828644,0.515869140625,0.00010035475754613889
48,,0.09476825314188242,0.09475187426707081,0.75,0.0037545068423228516,0.0,0.75,0.03555227913387815,3832.909912109375,0.097412109375,0.047148458659648895,0.51318359375,0.00013892866004066543
49,,0.11868973157450226,0.11865998335778756,0.75,0.003991044631888867,0.0,0.75,0.03382070029845556,3846.181884765625,0.0849609375,0.04711185768246651,0.52783203125,5.656020177180204e-05
50,0.26666666666666666,0.07423024399865853,0.07479218402981103,0.625,0.004032982049589838,0.0,0.75,0.03556578594957206,3917.772216796875,0.091796875,0.04854317754507065,0.529296875,6.399751678281683e-05
51,,0.11179351755696933,0.1141856292448688,0.75,0.003678169139999017,0.0,0.625,0.030953770715671278,3752.459228515625,0.087158203125,0.043510302901268005,0.5634765625,7.955244749684306e-05
52,,0.09951759021275883,0.10360864525564371,0.75,0.0036279020088822583,0.0,0.625,14.80092844713808,4026.4853515625,0.101318359375,0.04808061569929123,0.52197265625,9.359258669241811e-05
53,,0.10695701752667772,0.10700398383612157,0.75,0.0039971769353210704,0.0,0.75,0.035326597275741424,3932.826171875,0.08935546875,0.04629935324192047,0.529052734375,0.00010299736043893272
54,,0.09726527984705388,0.09726084388167214,0.75,0.003568754761597474,0.0,0.75,0.03266089542291172,3807.86328125,0.087890625,0.04342535510659218,0.573486328125,7.49193739021652e-05
55,,0.0997152998465447,0.10015801477480772,0.875,0.003448489491789901,0.0,0.625,0.034455030427654826,3722.264404296875,0.0703125,0.04194530472159386,0.60791015625,7.747593302532805e-05
56,,0.11448560708628586,0.11434115725080116,0.75,0.0032953337655771036,0.0,0.625,0.038259056259238276,3732.23974609375,0.07080078125,0.03961782157421112,0.597412109375,5.758646893955979e-05
57,,0.09285432856682213,0.09409654959033503,0.625,0.0035077388676090946,0.0,0.75,1.7420100430400705,3827.125244140625,0.07080078125,0.04171000048518181,0.575927734375,7.744028006308881e-05
58,,0.06677484788730591,0.06665320196869727,0.625,0.003462646422278963,0.0,0.625,0.03504713550242548,4133.521484375,0.09814453125,0.044722069054841995,0.533935546875,8.228666193684188e-05
59,,0.12391468635330385,0.12404975381394115,0.625,0.004099423001605432,0.0,0.75,0.4391217222060551,3636.410400390625,0.075927734375,0.03845622390508652,0.599609375,0.0004120640491093868
