step,eval,ess,ess_shaped,clipped,frac_upper,skipped,trip,grad_norm,length,length_clip,entropy,reward,ppo_kl
0,0.19791666666666666,,,,,,,,,,,,
1,,0.3824107387047342,0.3823445027681521,0.5,0.0024047168530090344,0.0,0.25,0.0686203139620937,1064.578369140625,0.005126953125,0.08804015070199966,0.22998046875,3.235942967139945e-05
2,,0.4110814623275941,0.4110812418335821,0.5,0.0023931292339008895,0.0,0.25,0.026319843745416044,1117.22216796875,0.008056640625,0.08525335788726807,0.245849609375,8.1068727417036e-05
3,,0.3771528982344583,0.37897971130634167,0.5,0.002330713455012922,0.0,0.25,0.022283037680467327,1102.641845703125,0.00537109375,0.0688939169049263,0.2666015625,3.358846250066425e-05
4,,0.4072839489356153,0.4072638700510882,0.5,0.0024393440868609078,0.0,0.25,0.017692445639456933,1119.035400390625,0.00439453125,0.05321585759520531,0.254638671875,4.3427043981384116e-05
5,,0.42509766071702815,0.4308473896040296,0.5,0.0022624767202086794,0.0,0.25,0.03190822324235968,1080.220947265625,0.00439453125,0.041134558618068695,0.32568359375,2.931162040032594e-05
6,,0.4100448230141785,0.41308530975624663,0.5,0.0022996867948072526,0.0,0.25,0.024629738678968692,1047.59228515625,0.002197265625,0.03524225950241089,0.3037109375,1.2419743092806357e-05
7,,0.48110329071948954,0.4811028146056552,0.375,0.002147290620473809,0.0,0.125,0.021463309624596087,1048.11328125,0.001708984375,0.029845338314771652,0.33837890625,3.368319070157592e-05
8,,0.47744975573319376,0.4774493635895152,0.5,0.0022109153924232622,0.0,0.25,0.01533672103467784,1003.2451171875,0.002685546875,0.024380316957831383,0.35888671875,1.5448072573873457e-05
9,,0.4586962257536891,0.45867921300049985,0.375,0.002149300283367492,0.0,0.125,0.01894505095491496,1055.161376953125,0.002197265625,0.02230370230972767,0.400390625,4.942108973689703e-06
10,0.18541666666666667,0.48182480176081455,0.4818242836241203,0.0,0.0020326277136974735,0.0,0.0,0.01530841805330569,1072.804931640625,0.005126953125,0.022829674184322357,0.365234375,3.1289922679415366e-05
11,,0.49537123176207154,0.49536603775225374,0.5,0.0019967425072359235,0.0,0.125,0.015297739518897577,1069.032470703125,0.00244140625,0.01965174823999405,0.387939453125,3.627834049768137e-05
12,,0.47102442959707735,0.4711612583747866,0.5,0.0020018110927539964,0.0,0.25,0.01760944871137955,979.289794921875,0.00048828125,0.01777060143649578,0.39208984375,1.0627810939133219e-05
13,,0.5142242587644255,0.5141885576576853,0.0,0.001956576762114347,0.0,0.0,0.018562166251680532,1015.775146484375,0.00244140625,0.01615135930478573,0.41064453125,2.135659620050332e-05
14,,0.5742542794889726,0.5742538214936459,0.0,0.0017995464963132634,0.0,0.0,0.014758419158747139,976.255126953125,0.00146484375,0.013860464096069336,0.428466796875,3.167524023391069e-05
15,,0.6025771971706373,0.6040128002856358,0.0,0.002007156366342921,0.0,0.0,0.013398406041335577,980.901123046875,0.001220703125,0.013712325133383274,0.435302734375,-1.1090172490706923e-05
16,,0.5730946236806842,0.5730901661946021,0.5,0.0019196533228393454,0.0,0.125,0.014793085083393078,989.622314453125,0.0009765625,0.0129658542573452,0.4306640625,3.224037464552885e-06
17,,0.5972609673923988,0.5972603676538132,0.0,0.0018028464407608296,0.0,0.0,0.013558236359368234,975.5234375,0.00146484375,0.012923809699714184,0.4169921875,1.2820479085640099e-05
18,,0.5225541389786333,0.5225536129433702,0.0,0.002018980763313401,0.0,0.0,0.023273804417811312,975.51904296875,0.001220703125,0.013324681669473648,0.3984375,3.5119785466678855e-05
19,,0.5610865364056967,0.5610663674142786,0.0,0.0019224999207682453,0.0,0.0,0.022355675198849862,1009.119140625,0.00244140625,0.012787715531885624,0.42626953125,2.6272110122846665e-05
20,0.21875,0.5003775496029982,0.500377074323613,0.375,0.0018177349527984383,0.0,0.125,0.013845820237542161,1071.74462890625,0.0048828125,0.012666966766119003,0.4814453125,4.443561919712883e-05
21,,0.5335591603449928,0.5335585747282745,0.5,0.0017281156774429512,0.0,0.125,0.02144108026478788,1221.656005859375,0.010009765625,0.013863205909729004,0.422607421875,4.360175232050641e-05
22,,0.5019516989462585,0.502398750693153,0.375,0.0019234332055234793,0.0,0.125,0.02282801851967032,1213.75341796875,0.012939453125,0.013767262920737267,0.47412109375,0.00011598887582935773
23,,0.3426971953931861,0.34444836729259987,0.5,0.0021083703398259695,0.0,0.375,0.02845048841183623,1758.149169921875,0.033447265625,0.019932346418499947,0.455078125,0.0002572585244438704
24,,0.32882539264030874,0.3287475071921586,0.5,0.002031821010079652,0.0,0.375,0.03641443297541313,2699.690185546875,0.0869140625,0.02981954626739025,0.486083984375,4.3586805524961044e-05
25,,0.2703880422176163,0.27038770399547307,0.625,0.0020936361992835283,0.0,0.5,0.08409021283254224,2661.218017578125,0.07470703125,0.029460463672876358,0.53759765625,6.131373535508726e-05
26,,0.30507576638508693,0.3050541385971716,0.625,0.001997178512677542,0.0,0.5,0.025833102070240768,2827.089111328125,0.0908203125,0.029567208141088486,0.558837890625,3.630799929196925e-05
27,,0.13063075064540958,0.13062985428073148,0.875,0.0020116471195568177,0.0,0.875,0.022387884823216922,2967.91748046875,0.082275390625,0.03250163048505783,0.55126953125,1.686513280766008e-05
28,,0.2607432348273083,0.26054437429963084,0.5,0.0020875539780823363,0.0,0.375,0.028833233617944168,2997.14404296875,0.085205078125,0.03280533105134964,0.53662109375,5.140681600441251e-05
29,,0.2600202573167142,0.2600199140457484,0.625,0.00208561518976571,0.0,0.5,0.023371359706205422,3206.2890625,0.099365234375,0.034637369215488434,0.565185546875,2.3329045582203244e-05
30,0.32083333333333336,0.22473858276827938,0.22469408053072698,0.625,0.0020381845142022252,0.0,0.625,0.027483101119761932,3318.243408203125,0.105224609375,0.03365892171859741,0.552978515625,2.8870442429962397e-05
31,,0.2163072581291201,0.21630590333244126,0.625,0.0020743382512337337,0.0,0.5,0.03433636117015262,3225.7080078125,0.07763671875,0.03345505893230438,0.568359375,1.4213191626181371e-05
32,,0.253278631769399,0.2532781652746465,0.75,0.002007722335247274,0.0,0.625,0.03250008815834914,3365.44189453125,0.10302734375,0.033738963305950165,0.564453125,2.475488388338961e-05
33,,0.2578778541343538,0.25787740500850076,0.625,0.001978138378981707,0.0,0.5,0.02138665885638956,3381.6923828125,0.11083984375,0.03227871283888817,0.571044921875,2.065380894436349e-05
34,,0.20542143609531188,0.2054210848379548,0.75,0.0020877323505342008,0.0,0.75,0.02669639027180073,3375.692626953125,0.097900390625,0.034310080111026764,0.553466796875,1.2281296212772001e-05
35,,0.2725370631539168,0.2725366211904329,0.5,0.0020083380087896584,0.0,0.375,0.02373843614953354,3279.379638671875,0.094482421875,0.03128397837281227,0.592041015625,4.808118038951515e-05
36,,0.18914147340033124,0.19811801250724975,0.625,0.0021096831034166726,0.0,0.625,0.0831081507811813,3487.740966796875,0.111328125,0.030799757689237595,0.5859375,9.27467910536821e-06
37,,0.22541537946275722,0.2253379795567656,0.625,0.002052548848595758,0.0,0.625,0.031294736288694426,3250.2509765625,0.080810546875,0.029796842485666275,0.61083984375,2.1634536403413376e-05
38,,0.29929531341024024,0.29966785775236504,0.625,0.0019874985090021324,0.0,0.375,0.02534108921692153,3377.22412109375,0.093505859375,0.02942507714033127,0.580078125,1.966586099375611e-05
39,,0.18486591129211816,0.1848653987478374,0.75,0.002082513536321081,0.0,0.75,0.03351672070544033,3525.73193359375,0.107421875,0.0331907793879509,0.531494140625,3.5681103128477986e-05
40,0.3458333333333333,0.16855131603052326,0.168550871026605,0.625,0.0019675417689446213,0.0,0.625,0.026300678879985065,3574.191162109375,0.10986328125,0.029592901468276978,0.590087890625,3.070471624657698e-05
41,,0.24699998794548506,0.24698691091495367,0.5,0.0020762705776416505,0.0,0.5,0.024099823311241327,3289.683349609375,0.084716796875,0.028763923794031143,0.610595703125,2.9110923457991987e-05
42,,0.23688491885861496,0.23686995804103655,0.75,0.0019945116343255843,0.0,0.625,0.02866952164108111,3396.283203125,0.10107421875,0.028323011472821236,0.607177734375,2.479510440065693e-05
43,,0.23871532605611132,0.2387114561808945,0.5,0.0020856812281501973,0.0,0.375,0.026277408732561913,3264.575439453125,0.072509765625,0.02883603796362877,0.599365234375,3.435011300234462e-05
44,,0.20410706890055424,0.20409895296548816,0.625,0.002126621366381875,0.0,0.5,0.033734515611981306,3412.150634765625,0.083251953125,0.027839701622724533,0.56884765625,1.708294012622157e-05
45,,0.26932645378836717,0.26927488632572466,0.625,0.0020335653541290522,0.0,0.5,0.02820749056521414,3507.864990234375,0.097900390625,0.028101494535803795,0.60009765625,2.950521131850785e-05
46,,0.23151747544545068,0.23315927568320127,0.625,0.0021819663900821034,0.0,0.625,0.03644182496108052,3322.73388671875,0.075439453125,0.026319310069084167,0.611572265625,3.362634546977349e-05
47,,0.2123797067362338,0.2123780081771454,0.75,0.0019887874585288795,0.0,0.625,0.02848383247704562,3552.495361328125,0.103271484375,0.02755209431052208,0.5791015625,3.162502152844438e-05
48,,0.2295731157171973,0.22954186000214988,0.75,0.002193371657859255,0.0,0.75,0.04701317703715455,3411.450927734375,0.07421875,0.02724163606762886,0.583251953125,3.864054605283718e-05
49,,0.2115277906898294,0.2175387704053671,0.625,0.0021947469914905637,0.0,0.625,0.03470900684246831,3400.71240234375,0.083984375,0.026750247925519943,0.57275390625,1.8082312455696632e-05
50,0.38125,0.23421475631790767,0.23420771393803402,0.75,0.0020752279202747425,0.0,0.625,0.028066281226526026,3427.76318359375,0.087646484375,0.026757147163152695,0.587646484375,2.283840600480142e-05
51,,0.20452035144683414,0.20447178308864872,0.75,0.001971976099490625,0.0,0.625,0.03434405273841827,3349.435302734375,0.08642578125,0.02360616996884346,0.60986328125,3.1256381574437974e-05
52,,0.26924085747605037,0.26966575439793206,0.5,0.0022159950061393825,0.0,0.375,0.029907804503467895,3359.23681640625,0.06787109375,0.024692043662071228,0.60546875,2.1523754781898366e-05
53,,0.23298514630235542,0.23278434796751502,0.75,0.0019927878908401015,0.0,0.625,0.03498534299437649,3503.9775390625,0.095458984375,0.02459641359746456,0.59619140625,3.64643264346635e-05
54,,0.19411545805976005,0.19404864193142768,0.875,0.0020539283580927586,0.0,0.625,0.02723889227667617,3329.473876953125,0.09130859375,0.023322412744164467,0.617919921875,3.482492174717277e-05
55,,0.25536962788113876,0.25542785092465037,0.625,0.0020798437682446585,0.0,0.5,0.03288308250282456,3295.7705078125,0.07275390625,0.0222436785697937,0.65234375,4.483632766118649e-05
