step,eval,ess,ess_shaped,clipped,frac_upper,skipped,trip,grad_norm,length,length_clip,entropy,reward,ppo_kl
0,0.15208333333333332,,,,,,,,,,,,
1,,0.3948416017793376,0.39484125989711333,0.0,0.0023957045503516013,0.0,0.0,0.02410180664103613,1115.55322265625,0.005126953125,0.08646333962678909,0.2314453125,1.1251419674766318e-05
2,,0.35782764881742524,0.3578269320718587,0.0,0.002690012517978506,0.0,0.0,0.0192433103631465,1074.534912109375,0.005126953125,0.07770595699548721,0.2568359375,0.00011293672536088669
3,,0.36868011584779026,0.36854927333590826,0.0,0.0025409163056625706,0.0,0.0,0.02949981656738549,1109.2080078125,0.00341796875,0.062453821301460266,0.291015625,0.00010317796402854596
4,,0.347647974558808,0.34764748803874546,0.0,0.002667492341732387,0.0,0.0,0.015636956286361116,1116.30029296875,0.004638671875,0.042726270854473114,0.27978515625,0.00010910202585900381
5,,0.38902932947147073,0.38902904748035827,0.0,0.0024599466339155426,0.0,0.0,0.015519913378518189,1090.102294921875,0.0009765625,0.03228786960244179,0.3427734375,9.491701802251859e-05
6,,0.4421969277974569,0.4421965258117872,0.0,0.002299286233553287,0.0,0.0,0.018572803469580727,1024.663330078125,0.0009765625,0.023756230250000954,0.341064453125,4.375777602722131e-05
7,,0.46825326857766225,0.46825280489386034,0.0,0.0022950216147732006,0.0,0.0,0.01739851485282782,1009.669921875,0.001708984375,0.02240360714495182,0.3701171875,3.3313684542197244e-05
8,,0.4861261320288873,0.48612560031433416,0.0,0.0021057129140109837,0.0,0.0,0.016732830533614036,961.408203125,0.0009765625,0.01794597879052162,0.376708984375,2.1362034936305777e-05
9,,0.5510221463753415,0.5510210872433647,0.0,0.0018699978597447999,0.0,0.0,0.018437359646064848,1010.5185546875,0.000732421875,0.017207641154527664,0.42041015625,2.9394918791996685e-05
10,0.19375,0.5505165733939047,0.5505159107356941,0.0,0.0017263119176798704,0.0,0.0,0.026761922061192454,1031.13134765625,0.003173828125,0.01528317853808403,0.380126953125,5.143379641504945e-05
