step,eval,ess,ess_shaped,clipped,frac_upper,skipped,trip,grad_norm,length,length_clip,entropy,reward,ppo_kl
0,0.11458333333333333,,,,,,,,,,,,
1,,0.203895786410486,0.2039985254541162,0.0,0.008011602282078357,0.0,0.0,0.3076154098372468,1191.81640625,0.011962890625,0.7064929008483887,0.1650390625,8.646856777378804e-05
2,,0.20379666598103946,0.20390636978244908,0.0,0.0074703568527887485,0.0,0.0,0.30366544233591725,1237.250244140625,0.014404296875,0.6407666206359863,0.201171875,0.00016235604167539244
3,,0.20899710710852773,0.2090146104909269,0.0,0.006219154563928659,0.0,0.0,0.23167110852179915,1280.650390625,0.01513671875,0.4814647138118744,0.2158203125,9.915830055611706e-05
4,,0.20256711505143973,0.20253541705667938,0.0,0.0058077325606845105,0.0,0.0,0.22195391081391563,1359.023193359375,0.015869140625,0.4449167549610138,0.214111328125,5.335025511287754e-05
5,,0.2421072268607675,0.24211435313315124,0.0,0.005129971295871229,0.0,0.0,0.18068066970734184,1331.911376953125,0.015380859375,0.3494343161582947,0.267578125,8.159901879714391e-05
6,,0.21363229152614632,0.21463414606583653,0.0,0.004278499428070308,0.0,0.0,0.17829536454659045,1263.51513671875,0.010009765625,0.27829432487487793,0.25732421875,3.1781563840738164e-05
7,,0.21108819602355305,0.21124230293216126,0.0,0.004011041307208611,0.0,0.0,0.20791553268966234,1273.6689453125,0.009521484375,0.24306738376617432,0.279541015625,3.177358829636508e-05
8,,0.3038663772385656,0.3039501727349686,0.0,0.0036803201834567424,0.0,0.0,0.22454438729070442,1231.387939453125,0.010498046875,0.2120979130268097,0.31298828125,5.8333191643041475e-05
9,,0.3314293130676294,0.3315619479969949,0.0,0.0031948941653686816,0.0,0.0,0.14946995023033563,1315.808837890625,0.012451171875,0.18252313137054443,0.341064453125,2.2084642334145115e-06
10,0.14791666666666667,0.3982943988945326,0.39833338543500185,0.0,0.002965894324530466,0.0,0.0,0.1397656876939273,1333.06298828125,0.011474609375,0.15991611778736115,0.317138671875,4.18981804183242e-05
11,,0.3902859628763425,0.39031994624541166,0.0,0.002931740788297418,0.0,0.0,0.1437018643500938,1319.82861328125,0.012939453125,0.1603601723909378,0.330078125,2.4515286318623966e-05
12,,0.39254830767310495,0.39677638155624245,0.0,0.0028110038816933827,0.0,0.0,0.16177298986402225,1262.0703125,0.012451171875,0.1464526653289795,0.32861328125,3.103680778009377e-05
13,,0.3980862398476397,0.3981207870487402,0.0,0.002910375307061127,0.0,0.0,0.13633836340011998,1240.48681640625,0.01123046875,0.14014695584774017,0.36669921875,3.541199749911665e-05
14,,0.4860105534123238,0.48640920531714577,0.0,0.0026696965375942365,0.0,0.0,0.1294840666237131,1216.423828125,0.0107421875,0.13115163147449493,0.376220703125,2.4199160260377865e-05
15,,0.3603541477831868,0.36045256541775067,0.0,0.0025772293392024997,0.0,0.0,0.13797302012928736,1223.955322265625,0.010009765625,0.1248939260840416,0.361083984375,4.69036102792586e-06
16,,0.40318829631634834,0.461692326836002,0.0,0.00243570542254999,0.0,0.0,0.14021826943895252,1274.176513671875,0.01171875,0.1120150238275528,0.365966796875,1.0114147219367671e-05
17,,0.44168625562363906,0.44271423031410606,0.0,0.002355041553730814,0.0,0.0,0.12760621574418485,1324.109375,0.012451171875,0.10737615078687668,0.35302734375,3.2604540834535456e-05
18,,0.3973509818953706,0.3974023010093837,0.0,0.002525971174359385,0.0,0.0,0.12377299795620388,1314.528076171875,0.01416015625,0.11197022348642349,0.343017578125,2.4965466460403793e-05
19,,0.4314048702446281,0.4313745141422123,0.0,0.002314978192616064,0.0,0.0,0.13830981013257707,1337.7275390625,0.013916015625,0.10469555109739304,0.350830078125,3.008435713677744e-05
20,0.17708333333333334,0.45535212569334044,0.45570844510913344,0.0,0.0021314621682633995,0.0,0.0,0.12667081943110736,1404.775390625,0.0185546875,0.09828832745552063,0.390625,2.577926231070581e-05
21,,0.4658497653964525,0.4660910230620344,0.0,0.0020372931498889926,0.0,0.0,0.12285742723954106,1510.921142578125,0.022705078125,0.08939952403306961,0.355224609375,2.6125326145765015e-05
22,,0.4716006626610301,0.47267088087838394,0.0,0.0022364246694866405,0.0,0.0,0.13145352995989934,1397.3330078125,0.01904296875,0.08910363167524338,0.404541015625,5.317587373175416e-05
23,,0.42434582843755386,0.42520862119992,0.0,0.0022111472967018195,0.0,0.0,0.12925902019925234,1496.158447265625,0.022705078125,0.08563896268606186,0.351318359375,3.205002191569347e-05
24,,0.47465698201470086,0.47901481670133905,0.0,0.0021582059159642513,0.0,0.0,0.1157146463278636,1578.0390625,0.0283203125,0.08359485119581223,0.3828125,4.500479424315808e-05
25,,0.4459540325428922,0.4460349518878477,0.0,0.0021603688401492585,0.0,0.0,0.1305915921798113,1628.636474609375,0.03466796875,0.07956858724355698,0.421142578125,3.67582343319198e-05
26,,0.4142703928117808,0.41588928975176587,0.0,0.002182648031145782,0.0,0.0,0.11451204986659713,1774.671875,0.04443359375,0.07567182928323746,0.42822265625,5.2484243551859196e-05
27,,0.4071414111246582,0.40737563203838084,0.0,0.00212487419544025,0.0,0.0,0.12391010166555061,1980.4697265625,0.059326171875,0.07584410160779953,0.397705078125,3.895483774224579e-05
28,,0.35299977243861846,0.3633836613070143,0.0,0.0021838022313542035,0.0,0.0,0.12364230584260363,2091.330078125,0.0625,0.07890862226486206,0.396484375,5.2297293168960236e-05
29,,0.39245036709626874,0.3925401118792048,0.0,0.002166137928607258,0.0,0.0,0.12436747235116474,2343.452880859375,0.08447265625,0.07605160772800446,0.41943359375,6.823626978414561e-05
30,0.24791666666666667,0.2605417530558013,0.26871815523607245,0.0,0.002066286424549661,0.0,0.0,0.11599703199592612,2583.6064453125,0.1015625,0.07145338505506516,0.419677734375,0.00012300462301985962
31,,0.35369580446065507,0.35726615010855434,0.0,0.002133281654005577,0.0,0.0,0.10961597131329838,2657.749267578125,0.09912109375,0.06851370632648468,0.434326171875,4.4639918824354496e-05
32,,0.3052191898240063,0.3058405893943986,0.0,0.0021248813582996173,0.0,0.0,0.11327526773792104,2847.02978515625,0.123291015625,0.06405152380466461,0.435302734375,0.00010221956290406077
33,,0.1997063277802099,0.20903271028216558,0.0,0.002173337894654742,0.0,0.0,0.10007650479317802,3217.4033203125,0.14599609375,0.06318401545286179,0.455322265625,5.79228533143239e-05
34,,0.20900008709375506,0.21094622838276056,0.0,0.0022314691717381548,0.0,0.0,0.12054204022147054,3241.832275390625,0.149658203125,0.06506809592247009,0.42626953125,0.0001802277143346084
35,,0.26437388955386937,0.2635022232488462,0.0,0.002422058834665902,0.0,0.0,0.11485025456452691,3241.60302734375,0.149658203125,0.06198655813932419,0.472412109375,0.00018503483830411123
36,,0.23042762789306795,0.2313356768044619,0.0,0.0020913324453911974,0.0,0.0,0.09461143337100836,3573.083251953125,0.177978515625,0.05792844295501709,0.472900390625,8.685764415469624e-05
37,,0.23918904833511112,0.2501910035598133,0.0,0.002108381271510498,0.0,0.0,0.10813397617699105,3433.53759765625,0.16015625,0.05716083571314812,0.478515625,7.961418208430141e-05
38,,0.28174593887906807,0.28243737085426013,0.0,0.0019892078772443364,0.0,0.0,0.08688223557319832,3695.665283203125,0.177490234375,0.054080333560705185,0.478759765625,2.111652600643293e-05
39,,0.23129080085245768,0.23177358935310036,0.0,0.00211177449225261,0.0,0.0,0.09069279093166455,3703.88720703125,0.17919921875,0.05876288563013077,0.428466796875,5.190494875672802e-05
40,0.24583333333333332,0.2272482052620588,0.2270168955245523,0.0,0.0020247316066985613,0.0,0.0,0.09075693661666828,3834.182861328125,0.18701171875,0.05282105132937431,0.4814453125,3.187814204941533e-05
41,,0.20653826062266453,0.225863629495437,0.0,0.002089172023696476,0.0,0.0,0.09661254722275747,3672.36328125,0.173828125,0.05514167994260788,0.491455078125,4.3562354395260026e-05
