step,eval,ess,ess_shaped,clipped,frac_upper,skipped,trip,grad_norm,length,length_clip,entropy,reward,ppo_kl
0,0.17291666666666666,,,,,,,,,,,,
1,,0.40429668480651926,0.40434992519536855,0.0,0.0024807308104273164,0.0,0.0,0.45854945941362796,1092.1669921875,0.004638671875,0.6058594584465027,0.220947265625,4.9359540570231345e-06
2,,0.40681143399528563,0.42895400780095955,0.0,0.0024134714071898026,0.0,0.0,0.33499933148996425,1080.509765625,0.003173828125,0.5527609586715698,0.2646484375,1.170271648234042e-06
3,,0.3838440292788726,0.38370770446264835,0.0,0.0024990498223636283,0.0,0.0,0.5431630368304062,1136.34423828125,0.0048828125,0.4426719546318054,0.26806640625,3.873625637786724e-05
4,,0.33980222023822027,0.3558360516884691,0.0,0.0027825125916064,0.0,0.0,0.2599875335469602,1185.078857421875,0.005859375,0.40936362743377686,0.241943359375,1.6850891444362338e-05
5,,0.3831942935500088,0.38314903185483334,0.0,0.0025746691821653305,0.0,0.0,0.31470168580176394,1140.9580078125,0.0048828125,0.35910385847091675,0.30712890625,6.810976157831393e-05
6,,0.37744614467000814,0.37760164579143574,0.0,0.0027097194808581165,0.0,0.0,0.2004176408806867,1120.251708984375,0.00244140625,0.3006408214569092,0.294921875,2.3292348225252348e-05
7,,0.38454029586396876,0.38453074450122393,0.0,0.0027270992353814723,0.0,0.0,0.15337915025657178,1143.009521484375,0.00341796875,0.2898677885532379,0.316650390625,3.641578560768807e-05
8,,0.41341607788982254,0.41343284783957535,0.0,0.0026415658115087393,0.0,0.0,0.24514518911201366,1049.12890625,0.002197265625,0.2551562190055847,0.34375,4.730907830889919e-05
9,,0.38634392718357113,0.3863203911978689,0.0,0.002720231826541246,0.0,0.0,0.3353347788848937,1135.22900390625,0.00146484375,0.2324722409248352,0.38232421875,7.883944963344386e-06
10,0.18333333333333332,0.42306110066222047,0.42293799950254285,0.0,0.0024797119077453575,0.0,0.0,0.2843749311743507,1137.54541015625,0.002197265625,0.22709204256534576,0.346923828125,4.564739668491264e-07
11,,0.4226607537888585,0.4226160401690098,0.0,0.0026460591156346053,0.0,0.0,0.2217479274341131,1140.92041015625,0.00244140625,0.22382616996765137,0.3828125,1.23385986969519e-05
