step,eval,grad_norm,length,length_clip,entropy,reward,ppo_kl
56,,1.628842023217501,1332.392578125,0.003173828125,0.051461685448884964,0.584716796875,0.00036368422670255047
57,,0.14310548689297087,1294.63623046875,0.00244140625,0.05253228545188904,0.5390625,0.0001461560963458865
58,,0.14677022534987527,1376.16845703125,0.004150390625,0.05324136093258858,0.540771484375,0.00014137584208661228
59,,0.1798774949848198,1296.514892578125,0.003173828125,0.052858538925647736,0.579345703125,8.772737128726396e-05
60,0.2875,0.2534370219457831,1342.8583984375,0.002685546875,0.05522835627198219,0.560302734375,0.00013762777474219946
61,,0.15705966665963073,1278.7109375,0.000732421875,0.06629963219165802,0.5751953125,0.00014901856042472892
62,,0.32008718727319674,1420.776123046875,0.00439453125,0.05873231217265129,0.52685546875,9.377017733903635e-05
63,,0.340566640913802,1393.23583984375,0.00341796875,0.055696357041597366,0.5751953125,0.00024761761259955853
64,,0.1701446267845304,1379.094482421875,0.0009765625,0.05901297926902771,0.5390625,0.00024937347907586134
65,,0.4292304452079424,1398.109375,0.00390625,0.05632508918642998,0.529296875,0.00018228340606992453
66,,0.16343106020351386,1392.8955078125,0.004638671875,0.05297807604074478,0.579833984375,0.00021977628307356776
67,,0.16734561568325268,1471.81787109375,0.003173828125,0.05300325155258179,0.494873046875,0.00012443567225791754
68,,0.6371814571797295,1451.4462890625,0.006591796875,0.05228853225708008,0.544189453125,0.0004602343460976468
69,,0.19498662212264273,1453.569580078125,0.00390625,0.058419689536094666,0.557861328125,0.00023115970667385167
70,0.3,0.1307782922512286,1339.989990234375,0.001953125,0.06666155159473419,0.602294921875,0.00010742107096274626
71,,0.1826175451679727,1405.572509765625,0.0009765625,0.06431768089532852,0.574462890625,9.816825613760589e-05
72,,0.16047998255259205,1496.73193359375,0.001708984375,0.06156698614358902,0.57177734375,0.0001168167373170397
73,,0.23735039473302677,1413.844482421875,0.001708984375,0.05892597511410713,0.6201171875,8.830308280352239e-05
74,,0.1245404784126877,1430.1240234375,0.001708984375,0.05596025660634041,0.593994140625,0.00019409361524376452
75,,0.17916326521283601,1508.62109375,0.001953125,0.05781031772494316,0.568603515625,7.424960348801633e-05
76,,0.3469176769518607,1508.373046875,0.00146484375,0.05451606214046478,0.6103515625,0.0014923649605936137
77,,0.15297026015859683,1524.394775390625,0.001708984375,0.05694490671157837,0.56103515625,0.0003125264309251208
78,,0.9312865478642487,1387.86474609375,0.002197265625,0.05616222321987152,0.650390625,0.00027702178615255843
79,,0.13190264209803795,1500.70703125,0.00390625,0.05467478185892105,0.594970703125,8.357524675526844e-05
80,0.32916666666666666,0.14137917547190798,1530.30029296875,0.0009765625,0.0558202750980854,0.57763671875,8.477655257794904e-05
81,,0.16439504411696904,1485.045654296875,0.0029296875,0.04906099662184715,0.6494140625,0.00014379615883924229
82,,2.301528908329237,1596.7626953125,0.00537109375,0.04877539351582527,0.573486328125,0.00015421445892530424
83,,0.11918362026430848,1589.135498046875,0.005126953125,0.04743543267250061,0.607421875,0.000487413177659235
84,,0.1364698991939769,1534.853759765625,0.002685546875,0.04891439154744148,0.5859375,0.0002630804263047943
85,,0.13089159207644102,1661.150634765625,0.001953125,0.047121331095695496,0.56005859375,0.00024202631854148096
86,,0.1628608383163232,1642.1171875,0.0009765625,0.04701416939496994,0.568603515625,8.405118622312718e-05
87,,0.218804154699449,1638.783447265625,0.002197265625,0.04434363171458244,0.59814453125,6.295875604416033e-05
88,,0.14257416377778614,1696.352294921875,0.00439453125,0.045884277671575546,0.596923828125,8.388173223824087e-05
89,,2.199644155648015,1559.22412109375,0.003662109375,0.045672670006752014,0.57666015625,0.00014971274177852934
90,0.30416666666666664,0.15577599067670056,1575.35986328125,0.002197265625,0.04582107812166214,0.598876953125,0.0001758518512211993
91,,0.21776679144705074,1556.945068359375,0.001708984375,0.048605602234601974,0.60791015625,0.00015494536523547267
92,,0.2189386583842319,1623.583984375,0.00390625,0.04366345331072807,0.62744140625,0.00012231892082718602
93,,0.18922835312466074,1531.693603515625,0.002197265625,0.04899859055876732,0.61083984375,0.0001011578481157074
94,,0.2626780333333669,1642.74560546875,0.00341796875,0.043970704078674316,0.6142578125,8.703592413557215e-05
95,,0.2230558327548444,1554.6767578125,0.003173828125,0.04803558811545372,0.60498046875,0.00012261581610448086
96,,0.2613158176720062,1573.3525390625,0.002685546875,0.04589475691318512,0.60107421875,0.000194798706897232
97,,0.16566620705223914,1577.85107421875,0.006591796875,0.045718688517808914,0.6015625,0.00010251092907019707
98,,0.1779190784671966,1579.47607421875,0.00439453125,0.04620907083153725,0.603271484375,0.00011704194127685039
99,,0.19661961115007218,1636.31689453125,0.0029296875,0.0421983003616333,0.63916015625,0.00014890761611890163
100,0.3,0.19074124208398605,1691.404052734375,0.00537109375,0.045469917356967926,0.59228515625,0.00017819868285577487
101,,0.13374447734376524,1701.62890625,0.0078125,0.04356283321976662,0.62109375,0.00015207060213799178
102,,0.12029353324351606,1710.10546875,0.006103515625,0.04478883743286133,0.6318359375,0.0001074465901347447
103,,0.13593850015578612,1761.562255859375,0.005859375,0.04352377727627754,0.6123046875,0.00013640810209731847
104,,0.16202965249300622,1778.728271484375,0.00634765625,0.045341797173023224,0.63720703125,0.00013488754119036865
105,,0.18311010282192033,1770.269775390625,0.005126953125,0.04393613338470459,0.58740234375,0.00017184340373049958
106,,0.3578998779566732,1724.1728515625,0.001953125,0.043566711246967316,0.653076171875,0.00018592945565269287
107,,0.47876952459832856,1834.75927734375,0.006591796875,0.044738318771123886,0.590576171875,0.0003731193798337529
108,,0.20302831231276297,1830.685791015625,0.003173828125,0.04090435057878494,0.60498046875,0.00014991252780681327
109,,0.3249908257633273,1788.254638671875,0.00341796875,0.0460449643433094,0.586669921875,9.718373651787576e-05
110,0.375,0.18329142434607382,1898.322021484375,0.003662109375,0.04136661812663078,0.585205078125,0.00012952659905941645
111,,0.204112282359245,1792.282958984375,0.004150390625,0.04300430044531822,0.617919921875,0.00017854537886193475
112,,0.17040846912263158,1729.19384765625,0.006103515625,0.03980085998773575,0.647216796875,9.546048158455279e-05
113,,0.5304693404657357,1768.66650390625,0.00439453125,0.04289726912975311,0.64453125,0.00013591854536902187
114,,0.22264969350202193,1706.7294921875,0.00244140625,0.04211917147040367,0.646484375,0.00012827079695426887
115,,0.17413976961858818,1756.6142578125,0.005859375,0.04130196198821068,0.64208984375,0.0002327358304560434
116,,1.5310257227824147,1776.8154296875,0.0029296875,0.041821353137493134,0.6015625,0.0002052714789299988
117,,0.4220820353653478,1726.69287109375,0.0068359375,0.04123218357563019,0.64501953125,0.0007299834087483248
118,,0.3983947280921779,1718.2783203125,0.003662109375,0.0420774482190609,0.649169921875,0.0003824336189427997
119,,58.12669310112451,1769.7802734375,0.006103515625,0.04053351655602455,0.65283203125,0.005214150197881888
120,0.3729166666666667,107.95153946937666,2024.307861328125,0.0048828125,0.04426528513431549,0.54931640625,0.0013453963043518825
121,,24.63182765951896,1824.684326171875,0.005126953125,0.04522465541958809,0.633544921875,0.0016923944895656483
122,,77.50491721658886,1957.5107421875,0.0146484375,0.04741920530796051,0.597900390625,0.0037947104659053397
123,,26.78336452278559,1910.77978515625,0.01318359375,0.045459773391485214,0.59033203125,0.0013590543398066806
124,,28.17775621063889,2155.5927734375,0.017822265625,0.04737069085240364,0.577392578125,0.0022738493966125784
125,,169.52910253266646,2138.828857421875,0.020751953125,0.04626213759183884,0.576904296875,0.0018592278776492612
126,,357.42107415700843,2338.45947265625,0.03466796875,0.05501655861735344,0.5419921875,0.0026122028248615438
127,,313.8265330366037,2310.291748046875,0.03173828125,0.051527686417102814,0.599365234375,0.0014692329505981599
128,,71.64986591655511,2002.317138671875,0.015625,0.05701594427227974,0.600830078125,0.002653246931257137
129,,78.6722277428954,2215.84130859375,0.027099609375,0.04172308370471001,0.615478515625,0.00686769218571653
130,0.3020833333333333,85.06262777931232,1823.38525390625,0.005615234375,0.05534500628709793,0.6064453125,0.0025351318383160207
131,,154.78714077128586,1692.251220703125,0.000732421875,0.06287741661071777,0.5869140625,0.005761025864454876
132,,193.3438182357458,1802.282958984375,0.004150390625,0.06104830652475357,0.547607421875,0.009029598953959737
133,,255.14501105250065,1927.3427734375,0.0078125,0.053087737411260605,0.60205078125,0.002943571961885655
134,,217.6745849279605,1916.656982421875,0.00830078125,0.049582526087760925,0.592041015625,0.002424288493686151
135,,397.8847350578576,1768.899658203125,0.00390625,0.04831630364060402,0.635498046875,0.0016730393319867576
136,,414.20098939870144,1843.12255859375,0.004638671875,0.04699728637933731,0.58642578125,0.003199977277992458
137,,436.7484488567558,1846.361572265625,0.0048828125,0.04709707200527191,0.5478515625,0.0017712973299414299
138,,587.5496666176391,1992.620849609375,0.00537109375,0.044077690690755844,0.601806640625,0.0006641169929757227
139,,736.3636363773566,1960.478271484375,0.00537109375,0.04470614716410637,0.598388671875,0.002810107918497744
140,0.33125,625.5980026236823,1993.29345703125,0.010498046875,0.04750118777155876,0.51416015625,0.0015548815557160733
141,,832.1298813344722,2070.092041015625,0.01318359375,0.048918187618255615,0.555419921875,0.0020226261511393116
142,,281.9182200016245,1964.176513671875,0.010986328125,0.04487408697605133,0.6142578125,0.0011398344217581759
143,,458.01931725854195,1771.69677734375,0.006103515625,0.047088272869586945,0.630859375,0.0031476142960637707
144,,232.37665880688832,1779.59619140625,0.005615234375,0.04639561474323273,0.5859375,0.006890720759400103
145,,400.1667352872693,1584.656005859375,0.002685546875,0.0482676699757576,0.57470703125,0.008558866682816618
146,,103.61741805652545,1632.257080078125,0.003173828125,0.05174963176250458,0.5439453125,0.0107404811567629
147,,150.26769109005156,1558.654541015625,0.002685546875,0.051272109150886536,0.58544921875,0.001539566338737203
148,,115.91579293340595,1497.7978515625,0.001220703125,0.048842642456293106,0.58984375,0.006119914440577689
149,,35.39517985254577,1599.35302734375,0.00244140625,0.04358985647559166,0.574951171875,0.0015699039083705805
150,0.33958333333333335,54.05884692039527,1627.2900390625,0.001708984375,0.03974088281393051,0.608642578125,0.0010899228881759752
151,,324.0557109236658,1585.68701171875,0.0029296875,0.04636159911751747,0.583740234375,0.001161583838663229
152,,77.70995489256023,1642.318603515625,0.00390625,0.04925977438688278,0.572998046875,0.001947561001816774
153,,474.3234799580016,1537.166259765625,0.002197265625,0.06162811443209648,0.5283203125,0.003657679083682789
154,,109.37984400536256,1576.86083984375,0.001708984375,0.07368871569633484,0.534423828125,0.000724255605465444
155,,168.78986052527057,1652.866455078125,0.000732421875,0.08373115956783295,0.57177734375,0.00019437496894980928
156,,6.973819576069057,1601.8544921875,0.001708984375,0.08844708651304245,0.550537109375,0.00024262679775664784
157,,34.29307811340936,1619.353515625,0.00146484375,0.08730413019657135,0.564697265625,0.00017108925086424423
158,,17.36642944677222,1639.158203125,0.0029296875,0.0818742886185646,0.576904296875,0.00014596526789184978
159,,7.658690657678844,1538.19921875,0.0009765625,0.08158476650714874,0.586669921875,0.00020458332193085127
160,0.30625,83.6860162924242,1487.413330078125,0.000732421875,0.0783652514219284,0.624267578125,0.0006746069462142401
161,,337.3445162358915,1724.979248046875,0.00244140625,0.07254099100828171,0.537109375,0.0002719005988813274
162,,303.44895114990663,1662.81396484375,0.003173828125,0.07306812703609467,0.560791015625,0.0001447763113745646
163,,7.944230891304632,1730.477783203125,0.0029296875,0.066631980240345,0.57763671875,0.0014604405158847285
164,,57.23802690312232,1645.849853515625,0.0009765625,0.06499102711677551,0.546142578125,0.0003624471449016485
165,,264.52976502562905,1560.3544921875,0.00390625,0.06707075983285904,0.598876953125,8.705420661037362e-05
166,,165.34821243738162,1617.994384765625,0.00439453125,0.06920922547578812,0.55810546875,0.00015750621537543216
167,,47.49261120475692,1590.28857421875,0.00244140625,0.0686677098274231,0.569091796875,0.00020356480923409363
168,,40.69646425351334,1630.2861328125,0.004638671875,0.06563901156187057,0.578369140625,0.00028254109935141824
169,,177.98058737298012,1608.12060546875,0.004150390625,0.0655323714017868,0.583984375,0.0004509371096317612
170,0.31666666666666665,308.4055270212743,1516.112060546875,0.003173828125,0.07100833207368851,0.661865234375,0.0003090354379331658
171,,140.11541135708896,1630.68212890625,0.006591796875,0.06615427136421204,0.6171875,0.00022551114630877723
172,,71.57629587677827,1657.412109375,0.00732421875,0.0669495090842247,0.57177734375,0.00021290602205106552
173,,45.91733725589597,1720.1181640625,0.008056640625,0.06776414811611176,0.541259765625,0.00036781546610927966
174,,30.27090811673299,1654.071533203125,0.005859375,0.0701671615242958,0.572509765625,0.00024461386845872754
175,,125.47884917479617,1659.71826171875,0.004638671875,0.07269351929426193,0.5537109375,0.0013579246582855053
176,,81.86618332676912,1716.20361328125,0.0068359375,0.06646936386823654,0.58251953125,0.0005802240446865001
177,,44.12484992580169,1698.99169921875,0.0048828125,0.0659637600183487,0.5302734375,0.00031317233345639126
178,,16.986787117165772,1734.368408203125,0.00732421875,0.06138925999403,0.5234375,0.0004218102094425148
179,,33.08378994786818,1707.314453125,0.007568359375,0.05682189390063286,0.5654296875,0.00040087331752776336
180,0.28958333333333336,106.42296256736496,1689.83837890625,0.006103515625,0.05481468141078949,0.639404296875,0.00031862115587276754
181,,407.29157581000453,1684.180419921875,0.005126953125,0.057211168110370636,0.58642578125,0.0003040410944366446
182,,25.032869100744477,1706.788818359375,0.0078125,0.05521319806575775,0.570556640625,0.00015935348303147955
183,,35.42891895770443,1754.247802734375,0.008056640625,0.05185408517718315,0.577880859375,0.0004864339214421575
184,,12.560548510442786,1765.27001953125,0.00830078125,0.05105595663189888,0.588623046875,0.0005396421159982567
185,,97.92914542154665,1660.186279296875,0.005859375,0.04836243763566017,0.627197265625,0.0003809344208858045
186,,37.38664415697515,1626.02734375,0.003662109375,0.05079951137304306,0.590087890625,0.0002216514036355659
187,,110.12118650436383,1604.512451171875,0.002197265625,0.053473085165023804,0.596923828125,0.0003277755924291188
188,,138.21239494370107,1740.193359375,0.00439453125,0.04831890016794205,0.591064453125,0.0003280883978845399
189,,407.2654076360242,1734.7783203125,0.0068359375,0.050472963601350784,0.563720703125,0.00023446008616706272
190,0.32083333333333336,31.624359205095576,1852.946044921875,0.008056640625,0.05041351914405823,0.58837890625,0.00041861652191653356
191,,10.398005068006684,1710.980712890625,0.00390625,0.056229118257761,0.580078125,0.0019359045128419371
192,,3.889906382598333,1864.100830078125,0.00830078125,0.05746222659945488,0.606201171875,0.0005590650204380962
193,,102.23893075740399,1825.926513671875,0.0068359375,0.05810686945915222,0.581298828125,0.0003887114566745669
194,,44.79518693974765,1803.729248046875,0.0078125,0.058635953813791275,0.633544921875,9.465100320906257e-05
195,,21.37610654792576,1882.106201171875,0.007080078125,0.058901142328977585,0.584228515625,0.00011236937359926614
196,,112.63831970907927,1741.448486328125,0.010009765625,0.0595383457839489,0.574951171875,0.0004218822661152832
197,,2.4213288584836272,1812.828369140625,0.008056640625,0.060441818088293076,0.604736328125,8.098806963453676e-05
198,,12.21960780624512,1872.4951171875,0.0107421875,0.06304674595594406,0.601806640625,0.00020292013195631771
199,,253.19664318745862,1928.885986328125,0.0107421875,0.06455816328525543,0.561767578125,7.475361793297258e-05
200,0.30416666666666664,109.21736948041067,2003.103271484375,0.013427734375,0.0625980943441391,0.576904296875,0.0004186541832204078
