step,eval,ess,ess_shaped,clipped,frac_upper,skipped,trip,grad_norm,length,length_clip,entropy,reward,ppo_kl
0,0.15833333333333333,,,,,,,,,,,,
1,,0.3671573127016846,0.3671569634573853,0.0,0.002465507737123725,0.25,0.25,0.01623259463217338,1114.31640625,0.008056640625,0.08472171425819397,0.22119140625,1.536682365316334e-05
2,,0.3373661574748691,0.3395436697291659,0.0,0.0025625448456329187,0.125,0.125,0.024800922848870754,1112.171875,0.006103515625,0.08397404104471207,0.26171875,8.798619443192325e-05
3,,0.3629820360943171,0.3629814410075127,0.0,0.002495167824753268,0.25,0.25,0.018242809829390617,1114.61376953125,0.005859375,0.06813034415245056,0.287109375,7.731240271394141e-05
4,,0.3518557342141536,0.35180252718475946,0.0,0.002729702951078074,0.25,0.25,0.029414171341158202,1144.716552734375,0.00390625,0.053061045706272125,0.260986328125,7.678148802744052e-05
5,,0.42972536523809274,0.4297250023394419,0.0,0.0025701353169526944,0.0,0.0,0.02357330780193056,1106.393310546875,0.004150390625,0.03941657394170761,0.330810546875,0.00011718026362596371
6,,0.41271950083350284,0.4127188766640103,0.0,0.0023637232446437435,0.125,0.125,0.014435015266559846,1058.497314453125,0.0009765625,0.028598157688975334,0.327392578125,2.962166351932656e-05
7,,0.4950949990898529,0.4950943380770315,0.0,0.002099043842814925,0.125,0.125,0.016888561777888278,1048.7119140625,0.002197265625,0.025220662355422974,0.352783203125,1.0867927491789135e-05
8,,0.5210418663460405,0.5210412981555349,0.0,0.0019568720491155095,0.125,0.125,0.013166568129906693,990.587158203125,0.0009765625,0.01935206726193428,0.375244140625,6.926483817279758e-06
9,,0.4816513288925088,0.5242574924070861,0.0,0.001859962842732011,0.0,0.0,0.03244806579607164,1042.928955078125,0.001220703125,0.02021101862192154,0.400146484375,2.523672147063394e-05
10,0.18125,0.5362695287775667,0.536268774549342,0.0,0.0018811947783488128,0.0,0.0,0.015461654873809707,1049.176025390625,0.001708984375,0.018215691670775414,0.374267578125,2.7299976321659702e-05
11,,0.5411784088310535,0.5412011947921911,0.0,0.001720295742335892,0.125,0.125,0.013592225235681113,1048.436767578125,0.001708984375,0.015841027721762657,0.4052734375,2.5542139138205278e-05
12,,0.5838634212299783,0.5838628293651782,0.0,0.00189622191146441,0.0,0.0,0.012864587678520105,981.546875,0.001220703125,0.014540882781147957,0.398681640625,1.9774351854451314e-05
13,,0.5728994981189828,0.5728989505519253,0.0,0.0020212552449479864,0.0,0.0,0.015018945804872362,996.89501953125,0.001953125,0.015378452837467194,0.42578125,1.9002398081645486e-05
14,,0.6109323474986759,0.6109319387232219,0.0,0.002054148945636449,0.0,0.0,0.015033261403678659,968.056396484375,0.000732421875,0.014537620358169079,0.423095703125,8.143055683075397e-06
15,,0.5323318647855638,0.5323315022005914,0.0,0.0020415279202135065,0.0,0.0,0.017655251819777597,972.286865234375,0.00048828125,0.013937811367213726,0.436279296875,2.3149886548227508e-05
16,,0.5498127855171693,0.5498123811994575,0.0,0.0020222325778730555,0.125,0.125,0.01881818344423542,992.010009765625,0.001220703125,0.013914891518652439,0.439697265625,1.7630527827508205e-05
17,,0.514426010798047,0.5226483485294553,0.0,0.002193476990184095,0.0,0.0,0.016767457177091747,986.25048828125,0.00146484375,0.013933679088950157,0.410400390625,3.561918431191913e-05
18,,0.4936442172609692,0.4936438631373507,0.0,0.002028131699921532,0.125,0.125,0.01329857028544062,964.629150390625,0.000732421875,0.013677802868187428,0.39599609375,2.21819723887684e-05
