step,eval,ess,frac_upper,skipped,grad_norm,length,length_clip,entropy,reward,ppo_kl
36,,0.5417041932510426,0.0017559660164912319,0.0,0.01386305155632599,1192.39208984375,0.0029296875,0.011707480996847153,0.523681640625,4.323423313768634e-05
37,,0.5358997331650304,0.001987187847593555,0.0,0.014712276576975592,1173.666748046875,0.00146484375,0.012032502330839634,0.51025390625,2.4228635696784315e-05
38,,0.54608323182693,0.0019559751767383817,0.0,0.01650451940080406,1286.08642578125,0.002685546875,0.012208947911858559,0.487548828125,2.6821868687950972e-05
39,,0.4557207545529824,0.0022195610892344103,0.0,0.019572817925213846,1253.7451171875,0.00634765625,0.012933805584907532,0.437255859375,1.81363255441323e-05
40,0.22916666666666666,0.5376049674832079,0.0019584056431976764,0.0,0.026381246379022706,1318.377197265625,0.005126953125,0.01235450990498066,0.5048828125,2.185695525469208e-05
41,,0.48806144665501283,0.002070600149727881,0.0,0.025819601225228403,1228.0078125,0.00390625,0.012289614416658878,0.502685546875,8.684703470545666e-06
42,,0.482538755772065,0.0017696091576449699,0.0,0.01509228867905181,1275.298583984375,0.005615234375,0.012338250875473022,0.5146484375,1.7227242032471636e-06
43,,0.49392365859112275,0.002056245628330278,0.0,0.01979052658501939,1218.01025390625,0.0029296875,0.011626086197793484,0.5283203125,5.4635608207457645e-05
44,,0.514027006323521,0.0019040278813122248,0.0,0.01856520889511002,1278.305419921875,0.004150390625,0.01143517717719078,0.471435546875,2.7668094919874874e-05
45,,0.48954512876248757,0.0021416916456668067,0.0,0.01758042463817964,1286.168701171875,0.004638671875,0.011443627066910267,0.489990234375,8.242530930874809e-05
46,,0.4770294454231197,0.0021066381419797644,0.0,0.027808655872423815,1369.508544921875,0.00341796875,0.011271984316408634,0.494384765625,0.00010670882861501502
47,,0.35977883564440233,0.002443684253707868,0.0,0.017845738594850235,1394.5693359375,0.00439453125,0.01149010844528675,0.4833984375,0.00014597556756967728
48,,0.48695121346711473,0.0021747523112250573,0.0,0.01981589015989299,1363.875,0.007080078125,0.011861328966915607,0.472900390625,6.185277207987603e-05
49,,0.44655576441652833,0.002331898787126345,0.0,0.019575501255236664,1400.04638671875,0.00732421875,0.01181154977530241,0.50537109375,0.00012085348475986658
50,0.26666666666666666,0.49186188417655907,0.002317017070567045,0.0,0.018010154874206513,1526.67919921875,0.0107421875,0.01194932870566845,0.504150390625,8.662845542869288e-05
51,,0.4372236729214535,0.002121399031699892,0.0,0.036275991679199225,1547.031005859375,0.01025390625,0.011031506583094597,0.55517578125,8.224766322740353e-05
52,,0.4290861389884329,0.0023805574040543257,0.0,0.023743455679223396,1494.77880859375,0.005859375,0.01151315588504076,0.4931640625,0.00013350485363393123
53,,0.34658613064801336,0.00258356450878717,0.0,0.01753900014044545,1534.004638671875,0.009521484375,0.010857520624995232,0.544921875,0.00020379187608877142
54,,0.27007726091259393,0.004234056846920379,0.0,0.04956667963676936,1578.705078125,0.013916015625,0.010786091908812523,0.526611328125,0.0006343687952606963
55,,0.17402010055448333,0.006855944402594243,0.0,0.02268566086424095,1602.513916015625,0.018310546875,0.01073457207530737,0.584228515625,0.001773214949219591
56,,0.2835136815625734,0.003192885450454744,0.0,4.096115159532502,1666.7158203125,0.015625,0.011458809487521648,0.570068359375,0.0004942505194356942
57,,0.003311377490912121,0.009091684009785614,0.125,208207.36077047576,1534.225830078125,0.0068359375,0.013472200371325016,0.495849609375,0.00909770115912173
58,,0.09466609668175043,0.012017600018603851,0.375,1912.7406372969822,1637.5576171875,0.014404296875,0.013020496815443039,0.53515625,0.007173265482713223
59,,0.1785322862868079,0.0069891656286621105,0.125,0.018417753673129478,1371.85888671875,0.00244140625,0.014979601837694645,0.532470703125,0.001086184855779256
60,0.28125,0.2941060743257662,0.0035870218684205743,0.0,0.022833719277969018,1546.8427734375,0.005126953125,0.01747123897075653,0.49755859375,0.00018243447494147144
61,,0.33073282815858707,0.00284406093225502,0.0,0.026906264336574604,1473.11669921875,0.010009765625,0.01694265566766262,0.51953125,6.575012543947878e-05
62,,0.3335895745269668,0.002979985124265342,0.0,0.045957201882812104,1644.323486328125,0.01513671875,0.01936689019203186,0.469970703125,6.273617352258441e-05
63,,0.35990114474630275,0.0028214456288132555,0.0,0.030187175654264594,1654.03369140625,0.018798828125,0.017199430614709854,0.53271484375,0.0001047263053717802
64,,0.3206863155398665,0.002553021799308845,0.0,0.032961469015302336,1850.537109375,0.032958984375,0.01943928748369217,0.487548828125,0.00011783378814505736
65,,0.2368424059075009,0.0031416768902667487,0.0,0.1264312878582705,2218.088134765625,0.066162109375,0.023298203945159912,0.49169921875,0.00024275683645829106
66,,0.17600040391587884,0.0033001972444844686,0.0,1.3928205131451825,2765.10546875,0.107177734375,0.027603041380643845,0.561767578125,0.00031097968170234146
67,,0.1810844296861896,0.0029435045172267653,0.0,0.04214980862883777,3488.698974609375,0.160400390625,0.03417234867811203,0.534423828125,0.00017748757186423944
68,,0.21994702965959745,0.002503756242272906,0.0,0.04080966642035847,3790.300048828125,0.174560546875,0.037408363074064255,0.5673828125,4.910158136858339e-05
69,,0.19361845090249064,0.0022827148684361727,0.0,0.07006113834158244,4151.8212890625,0.201416015625,0.04189056158065796,0.552001953125,4.4208803172557976e-05
70,0.36041666666666666,0.1736402420567467,0.0024615683287525876,0.0,0.07435003444211788,3899.861328125,0.166259765625,0.041224848479032516,0.6083984375,4.823632028161833e-05
71,,0.1598631959957048,0.0025169681027305177,0.0,0.08764383773682588,3925.35595703125,0.180419921875,0.040088534355163574,0.582275390625,4.5049700999661064e-05
72,,0.16244073729857228,0.002319309547293958,0.0,0.03604791449963034,4280.20166015625,0.205322265625,0.041933849453926086,0.59521484375,2.884045232900913e-05
73,,0.1675964525658315,0.0022682589215030895,0.0,0.036851713501109586,4053.267578125,0.18505859375,0.03934580087661743,0.599609375,1.641290241274146e-05
74,,0.16508518394073649,0.0023680506297216273,0.0,0.13297491702301495,3931.310546875,0.15673828125,0.03885406255722046,0.635986328125,6.25825105495156e-05
75,,0.1730247531990087,0.0024985857030482028,0.0,0.062183923553403964,4231.88134765625,0.185791015625,0.04304957389831543,0.584228515625,6.840885906141307e-05
76,,0.2079512579491566,0.002406308268791995,0.0,0.07418669538793204,3952.989990234375,0.149658203125,0.03818168491125107,0.632080078125,4.728178269857645e-05
77,,0.12091880359661192,0.0026394117450214073,0.0,0.07995239269704707,4035.021484375,0.155517578125,0.04010750353336334,0.561767578125,5.913935150022909e-05
78,,0.127505252285549,0.0026346486666317982,0.0,0.05429032657902322,3400.059326171875,0.087890625,0.03219369426369667,0.639892578125,7.009145628131002e-05
79,,0.13115464218426845,0.002547170083261686,0.0,1.1890228079730178,3818.62158203125,0.130859375,0.03499382361769676,0.61474609375,7.048167476585028e-05
80,0.36666666666666664,0.10588097152156065,0.0035832341857503567,0.0,0.7609858197085865,3708.1337890625,0.114990234375,0.03432860225439072,0.614501953125,0.0003043978005782571
81,,0.07493872233661211,0.0029811580416580306,0.0,0.1335475468904877,3282.920166015625,0.100830078125,0.02756815031170845,0.681640625,0.00013842701348052572
82,,0.1474176798142584,0.003098281375793245,0.0,0.03961142287775528,3548.126953125,0.094970703125,0.03166715428233147,0.610107421875,5.709011493286644e-05
83,,0.16219642162796538,0.0025627924387847797,0.0,0.052338386556254016,3471.400146484375,0.093505859375,0.02995726652443409,0.650146484375,3.0212069106087353e-05
84,,0.19216199800967848,0.002580776237543411,0.0,0.07689206000004539,3397.015380859375,0.087646484375,0.030812107026576996,0.648681640625,7.267109331538035e-05
85,,0.15560550809626733,0.0025109121383936677,0.0,0.08112321002577866,3549.96533203125,0.092529296875,0.030657222494482994,0.618408203125,4.5514370593383284e-05
86,,0.16758047719012123,0.002644574104600076,0.0,0.0420090416249984,3585.878173828125,0.090576171875,0.032748106867074966,0.60546875,8.616333026422025e-05
87,,0.14998594941873222,0.002302139766376514,0.0,0.04501533457172814,3485.784423828125,0.093994140625,0.029488060623407364,0.637939453125,3.8555765954425184e-05
88,,0.12138059454460787,0.0023559126214787894,0.0,0.052034579626869484,3587.2451171875,0.077392578125,0.031323082745075226,0.593505859375,2.497437050807311e-05
89,,0.18554826224501822,0.002806035767068761,0.0,0.06925029785747816,3418.389892578125,0.0849609375,0.02923792600631714,0.630859375,0.0001638516777291764
90,0.39166666666666666,0.1667707754049216,0.0031481095755816904,0.0,0.08283164928178549,3414.65478515625,0.075927734375,0.028323158621788025,0.641357421875,0.00021382449957179595
91,,0.13326889580847234,0.003177220043737743,0.0,0.08722400558865621,3343.584228515625,0.06298828125,0.028785720467567444,0.642333984375,0.00015272321760950513
92,,0.15287204898119125,0.0027055524273183005,0.0,0.06194799276973416,3353.865966796875,0.076171875,0.02687697857618332,0.667724609375,6.520361355091239e-05
93,,0.16894367992503506,0.0029330966543734127,0.0,0.22684057721904294,3152.26220703125,0.047607421875,0.026980627328157425,0.629638671875,0.00014065025477360448
94,,0.09000969157168855,0.0027870169941384007,0.0,0.0815005888300667,3282.759033203125,0.06494140625,0.025369271636009216,0.66064453125,0.00011270531202959129
95,,0.1381631481398764,0.0027162127800104863,0.0,0.041053112525118174,3110.7060546875,0.055908203125,0.025013288483023643,0.654296875,0.00011531204815950165
96,,0.13214942847247269,0.002848119887368929,0.0,0.063955321721838,3175.120849609375,0.050537109375,0.024342674762010574,0.63525390625,0.00029526258954556777
97,,0.16254424094053396,0.0027435029400201586,0.0,0.05005997239410181,3014.550048828125,0.048583984375,0.021002333611249924,0.65673828125,0.00019348179815506397
98,,0.12690115224241988,0.0032807622779939998,0.0,0.6203348418588261,3021.984619140625,0.046630859375,0.020661406219005585,0.635986328125,0.00021131411898986846
99,,0.09962503700253518,0.003122901208902136,0.0,0.0878020902406085,3062.249267578125,0.04931640625,0.01851671189069748,0.69482421875,0.00029340719439364184
100,0.39791666666666664,0.0706483891482786,0.004095725819416907,0.0,0.17029733497007377,3138.289306640625,0.047119140625,0.019252993166446686,0.6357421875,0.0007109468621554623
101,,0.06979613235946358,0.004222444922267164,0.0,0.1346966093919838,3079.924560546875,0.03857421875,0.017993547022342682,0.66455078125,0.0005288156258446623
102,,0.08612890668187986,0.003810295900247567,0.0,5.287210902712874,3149.38818359375,0.044921875,0.017608847469091415,0.666748046875,0.00041256900031656665
103,,0.07279946643204899,0.0047000498337038486,0.0,0.6623554008133616,3141.869873046875,0.040771484375,0.016865229234099388,0.66259765625,0.0007440838272798224
104,,0.05799059197282434,0.007376471987383603,0.0,0.25704792301575974,3360.290283203125,0.0615234375,0.01691485568881035,0.661376953125,0.004608847005376929
105,,0.0362166499305131,0.005964142782484509,0.0,1.546437262165707,3421.2255859375,0.071044921875,0.01581759564578533,0.65185546875,0.001547853829067048
106,,0.011007336788326202,0.005758094688130386,0.0,0.6962787156618111,3342.75732421875,0.04736328125,0.016475945711135864,0.68701171875,0.0011331749518004406
107,,0.003734138428795407,0.005552060638888705,0.0,0.3673448893701419,3293.302978515625,0.04541015625,0.017012177035212517,0.611328125,0.0011681680503507134
108,,0.00816017681498361,0.007501687203744077,0.0,0.5018817767129906,3279.673095703125,0.050048828125,0.014812283217906952,0.63818359375,0.003823404275661557
109,,0.02327151907294378,0.007319335490920352,0.0,0.4560442041328538,3328.340576171875,0.045166015625,0.017459388822317123,0.60009765625,0.0014643654372851025
110,0.39791666666666664,0.00946608661519608,0.006557030692578051,0.0,0.5068565084221985,3340.1220703125,0.051513671875,0.01622135192155838,0.628173828125,0.0009173504777400526
111,,0.020983926048619976,0.007889032535727841,0.0,28213.183669067435,3289.4482421875,0.059326171875,0.015232088975608349,0.62890625,0.003810628806747169
112,,0.012634857367244446,0.008036780557414244,0.0,2521.4781210146716,3378.6181640625,0.071533203125,0.017846474424004555,0.640380859375,0.00466995584928367
113,,0.01771626827501719,0.009255776008424865,0.0,18.17440352604889,3558.022705078125,0.08154296875,0.024256620556116104,0.609619140625,0.010227425660543854
114,,0.006325585212212707,0.008972543810754807,0.0,232.98959430325255,3560.990234375,0.084228515625,0.026308754459023476,0.650146484375,0.010765336180563937
115,,0.05325225080227649,0.0067315500864109454,0.0,0.8599198599672889,3532.811279296875,0.0810546875,0.018718857318162918,0.659423828125,0.0023837468230531317
116,,0.09921543430728694,0.004165940078804292,0.0,0.16391061010321462,3788.7265625,0.094970703125,0.019181378185749054,0.604248046875,0.0001590971648088235
117,,0.16097542077174862,0.002849740751679754,0.0,1.3277055589499553,3653.307861328125,0.09130859375,0.0194690078496933,0.645751953125,4.2317678267703e-05
118,,0.08201352760019576,0.0034631579641085392,0.0,0.44149382661757025,3392.687744140625,0.065185546875,0.017904043197631836,0.65576171875,0.00038501216700774775
119,,0.08905584934802838,0.002960887685588263,0.0,0.12020373579784321,3442.966552734375,0.0751953125,0.0174875408411026,0.66259765625,0.00016749698566964697
120,0.4,0.1268217838887411,0.0026834655799309673,0.0,0.22958503082157167,3796.398681640625,0.09375,0.018826372921466827,0.578369140625,7.968581511474567e-05
121,,0.09647586448471474,0.002847770112042033,0.0,18.801603237288553,3462.4990234375,0.064208984375,0.01740850694477558,0.6435546875,6.194101209580073e-05
122,,0.08952096658921463,0.002758395939541012,0.0,0.1533647288955045,3483.9072265625,0.0751953125,0.017401836812496185,0.64892578125,5.1102290047194216e-05
123,,0.08000966793823741,0.002807536393783811,0.0,5.7643283750287,3615.254150390625,0.08203125,0.017298437654972076,0.643798828125,3.5651249882082584e-05
124,,0.13345429410070536,0.002833049599727785,0.0,0.13287047446575864,3751.238037109375,0.097412109375,0.017884138971567154,0.62255859375,4.265818296501912e-05
125,,0.10876432114535732,0.003147472781365522,0.0,1438.8460695117503,3556.8134765625,0.0791015625,0.016735633835196495,0.629638671875,6.302147446307288e-05
126,,0.08535523890307271,0.0033869491833754027,0.0,0.6820814103556938,3847.463134765625,0.103271484375,0.018331266939640045,0.597900390625,5.5590063943434614e-05
127,,0.06826618793293414,0.0029100980110422225,0.0,0.1342544995365571,3672.491943359375,0.094970703125,0.016779741272330284,0.648193359375,6.899137399744936e-05
128,,0.08632925282831504,0.0031115647091186716,0.0,1.0245792650510996,3429.12158203125,0.068359375,0.016777725890278816,0.653076171875,0.00018068155429795774
129,,0.05088000528763142,0.0031979974639626103,0.0,0.17536481100337117,3549.558837890625,0.0791015625,0.016169710084795952,0.666748046875,0.0002542458418403632
130,0.40625,0.12366511825469163,0.003239584565764839,0.0,0.40310317405090956,3492.377197265625,0.081787109375,0.017162390053272247,0.67236328125,0.0003150877198686526
131,,0.07636149064589856,0.0034170692512464507,0.0,5.501594316993972,3438.94921875,0.079833984375,0.01625661551952362,0.6669921875,0.00024531615326597975
132,,0.08397388656635368,0.002856195239416711,0.0,0.5737862731791079,3624.73388671875,0.09228515625,0.016640838235616684,0.647705078125,8.864585287793646e-05
133,,0.050375584727302594,0.0032641055042880174,0.0,3.2743441349642493,3612.816650390625,0.107666015625,0.016233256086707115,0.6630859375,0.00019151363017004517
134,,0.0806067588027096,0.0031812839683563053,0.0,14781.506431555688,3751.77783203125,0.091064453125,0.016662437468767166,0.63916015625,1.4402920854158697e-05
135,,0.06440732951295688,0.002954859438557187,0.0,3.9797209520035906,3651.40234375,0.1025390625,0.01719478704035282,0.70263671875,8.25429025999516e-05
136,,0.13746311975107894,0.0030187591356278477,0.0,2.1456676073966428,3636.4296875,0.101806640625,0.016239788383245468,0.669189453125,8.043535645093169e-05
137,,0.10767275558357402,0.0033302727035792977,0.0,0.4356792931595638,3553.79248046875,0.093505859375,0.016837380826473236,0.628173828125,8.071471233796947e-05
138,,0.09325379381007727,0.003064038859830224,0.0,1300.8799958727138,3660.511474609375,0.106201171875,0.016474993899464607,0.654541015625,6.9827505511066e-05
139,,0.061018530000864275,0.003182235197582154,0.0,0.2533221938232335,3687.062255859375,0.099853515625,0.0165211521089077,0.648193359375,4.293141704000118e-05
140,0.44375,0.08401322617042672,0.003245863556481595,0.0,28.855119927982074,3798.478515625,0.091552734375,0.017499437555670738,0.59521484375,0.00017707983060038035
141,,0.09177504544397252,0.0032392348117667646,0.0,3503.9490654485558,3739.755126953125,0.098876953125,0.017093179747462273,0.611083984375,3.1922360064761444e-05
142,,0.05330401258785804,0.0029072313010415655,0.0,0.14756846813900176,3653.470703125,0.08544921875,0.01536111906170845,0.670166015625,8.644695066662243e-05
143,,0.023793834691397273,0.003687143421222375,0.0,1.6080640046434347,3374.685791015625,0.07470703125,0.014571940526366234,0.6982421875,0.0004127004738404577
144,,0.0861426123427877,0.0046638188108071195,0.0,2761.245497671847,3687.287353515625,0.096923828125,0.016103046014904976,0.620849609375,0.0008193178006227829
145,,0.04178660642133219,0.003257719294352869,0.0,0.3161071316991899,3440.4677734375,0.080078125,0.015112833119928837,0.66748046875,0.0002088458323360166
146,,0.08791226924239189,0.0031367334822721173,0.0,65.31860216820934,3835.65869140625,0.10205078125,0.016405196860432625,0.5986328125,0.00014184461949376067
147,,0.05696659566290205,0.0031662619671998073,0.0,1.459447574064008,3624.77587890625,0.072998046875,0.01644304022192955,0.653076171875,7.997634579628738e-05
148,,0.13968729098696214,0.0029893819952291362,0.0,7.865992802631112,3542.89990234375,0.102294921875,0.016414623707532883,0.657958984375,4.784814223336204e-05
149,,0.1250505804718756,0.0033841519683951863,0.0,1.890579345985134,3654.259765625,0.092041015625,0.01665356010198593,0.6474609375,5.065691501601228e-05
150,0.4354166666666667,0.13788716790537425,0.002926861688739838,0.0,0.25718185915489256,3599.414306640625,0.09765625,0.01554182730615139,0.646728515625,0.00011866661788377417
151,,0.07912536072420401,0.0032751893423692575,0.0,0.18711973828348683,3603.482177734375,0.0849609375,0.016781402751803398,0.639404296875,0.0001247072694829941
152,,0.10366102209340657,0.0030620176111197696,0.0,24.26825030644069,3728.1171875,0.09619140625,0.016596782952547073,0.619873046875,6.330384506542699e-05
153,,0.12574925314499327,0.0031971095182338283,0.0,1.410654272240975,3774.9677734375,0.098388671875,0.01657605916261673,0.625732421875,8.977260120480748e-05
154,,0.09469300316885682,0.0033417670164786317,0.0,1.5624268889913517,3763.510009765625,0.105224609375,0.016344159841537476,0.63671875,0.00013449162201833016
155,,0.058070529027467,0.0030850684267392445,0.0,1.7819449214061025,3720.652587890625,0.098876953125,0.015473762527108192,0.672119140625,5.437474337659871e-05
156,,0.06346803421753675,0.003416184834255739,0.0,2.045652456348376,3778.07470703125,0.098388671875,0.01636330969631672,0.6318359375,7.172923725198454e-05
157,,0.06870221473344684,0.003204850724273907,0.0,0.23838451822625467,3732.186279296875,0.093994140625,0.016158942133188248,0.658203125,0.00011156902711568363
158,,0.08876372864158014,0.0032460997425048273,0.0,3262.6947486089857,3628.880126953125,0.092529296875,0.015838541090488434,0.660400390625,8.197257878069433e-05
159,,0.12999601036965433,0.003171452061510634,0.0,0.7524504593029753,3392.744384765625,0.07421875,0.014611434191465378,0.66162109375,5.702497946699783e-05
160,0.4270833333333333,0.060377889609463,0.0034188395672788106,0.0,0.9952850578429997,3207.177978515625,0.06103515625,0.01405287068337202,0.71142578125,9.640522545010259e-05
161,,0.0951762956961674,0.003331209589279058,0.0,0.5721958793295493,3572.153564453125,0.082275390625,0.014271496795117855,0.650634765625,9.693513305559164e-05
162,,0.07543789555103733,0.003449784794922934,0.0,1.4460168548643522,3490.052001953125,0.07421875,0.01447005569934845,0.657958984375,0.00010777088518396812
163,,0.04444229438906593,0.003517107013483131,0.0,0.32187335851927523,3644.48193359375,0.0908203125,0.015564429573714733,0.643798828125,0.00010274159317136586
164,,0.09061261594565226,0.0037511991323703076,0.0,0.861985462835847,3662.785888671875,0.10009765625,0.015500547364354134,0.6220703125,0.00010877302494062904
165,,0.1078206904097435,0.003248301385891704,0.0,0.4908140114828073,3399.966064453125,0.07568359375,0.014193695969879627,0.663330078125,7.791763380583196e-05
166,,0.0733454736801514,0.003265973814961815,0.0,1.7048637742054527,3573.15185546875,0.095458984375,0.014828023500740528,0.632568359375,6.953115039050704e-05
167,,0.07571164783747891,0.0032405480523363915,0.0,2336.021467706201,3559.06005859375,0.08935546875,0.014385691843926907,0.635986328125,0.00011310073357210767
168,,0.04707696507324524,0.003560057142891161,0.0,538.402194335331,3581.406005859375,0.092041015625,0.014843551442027092,0.64306640625,0.00025833496986260465
169,,0.051708217357460166,0.003629419553531278,0.0,2.167661010075884,3562.13623046875,0.08740234375,0.015213631093502045,0.653564453125,0.00017258346836130894
170,0.4083333333333333,0.10862744557860397,0.0037546730957277934,0.0,0.7974766453338415,3238.908935546875,0.078369140625,0.014045055955648422,0.714599609375,0.000354288312086583
171,,0.06564174199701166,0.0039621293432014395,0.0,464.19108389756207,3707.54052734375,0.118408203125,0.015104511752724648,0.6728515625,0.0002835630502179505
172,,0.08232925882491648,0.003680505051905973,0.0,7.006414407189828,3725.763916015625,0.1240234375,0.014963159337639809,0.638671875,0.00016674713204006147
173,,0.045754968215460094,0.0034599362708877535,0.0,1.159374627601653,3764.421142578125,0.121826171875,0.015623796731233597,0.60888671875,6.031322017595302e-05
174,,0.08834241121982735,0.0033455845795944536,0.0,6.19213683065056,3771.0205078125,0.12158203125,0.015560602769255638,0.65087890625,4.512193210469684e-05
175,,0.04805586785178752,0.003554942528939217,0.0,9.311091341106756,3843.957763671875,0.1328125,0.016747741028666496,0.59521484375,5.256596864304379e-05
176,,0.07731741047695577,0.0035930040676565096,0.0,590492.684354685,3849.7548828125,0.14501953125,0.016136938706040382,0.6474609375,5.406885635979984e-05
177,,0.07744099012185357,0.003494727238347923,0.0,2.8378723212651753,3858.78466796875,0.133056640625,0.01585189439356327,0.616943359375,3.015832078176409e-05
178,,0.037157672095267144,0.0032509726542372863,0.0,160.66066130718144,4002.482421875,0.154541015625,0.016475584357976913,0.59375,0.00011720654317491193
179,,0.11054900115236249,0.003411137343296249,0.0,1.9630925881700987,3755.187255859375,0.119873046875,0.01577458530664444,0.646240234375,0.00015617106434750395
180,0.4166666666666667,0.04908241264376382,0.0032540717131440697,0.0,5.7479591992802685,3661.28759765625,0.1181640625,0.014078519307076931,0.682861328125,0.0001381147803356854
181,,0.07345973627127964,0.0035771492921809313,0.0,2.3163322148231145,3676.4150390625,0.110595703125,0.015565117821097374,0.648193359375,7.770172098846332e-05
182,,0.08950262820261565,0.003404738752670986,0.0,17.434911764993153,3547.695556640625,0.113037109375,0.014768839813768864,0.653564453125,5.947904342201966e-05
