step,eval,ess,clipped,frac_upper,skipped,trip,grad_norm,length,length_clip,entropy,reward,ppo_kl
42,,0.5622045794710875,0.0,0.0020179225384717864,0.0,0.0,0.020761400287066363,1147.215576171875,0.00341796875,0.009661485441029072,0.539794921875,4.9746805980207163e-05
43,,0.5108194290754003,0.0,0.002263765719650704,0.0,0.0,0.021765306914438794,1139.882568359375,0.00244140625,0.009646032936871052,0.53662109375,9.379466826141917e-05
44,,0.4507867373797526,0.0,0.0024420501508176087,0.0,0.0,0.019335256100305794,1205.41162109375,0.0048828125,0.009420853108167648,0.479736328125,7.02111777678999e-05
45,,0.3171677048184617,0.0,0.003066512000525933,0.0,0.0,0.018378195491809315,1214.56982421875,0.00439453125,0.009357215836644173,0.507080078125,0.0002815275949154394
46,,0.412818427100079,0.0,0.002520239623587003,0.0,0.0,0.01689112669229869,1276.27099609375,0.00732421875,0.009253491647541523,0.51513671875,9.94259676674029e-05
47,,0.47361232196508973,0.0,0.0026357284577640154,0.0,0.0,0.019300342772813346,1329.38720703125,0.0078125,0.009479640051722527,0.497314453125,0.00013705162686287288
48,,0.43319643726691087,0.0,0.0025060688792596705,0.0,0.0,0.02035369689751626,1303.89404296875,0.00732421875,0.00999772734940052,0.474853515625,0.0001443246879329655
49,,0.21643424797700847,0.0,0.004484713439835967,0.0,0.0,0.0503095262703151,1337.4365234375,0.01025390625,0.009540804661810398,0.5107421875,0.0006037662285142648
50,0.27291666666666664,0.27649762465109634,0.0,0.0035629600180317584,0.0,0.0,0.025168492320321645,1365.4580078125,0.01025390625,0.00980337429791689,0.525634765625,0.0004537947311657131
51,,0.1890027898148904,0.0,0.0036166579883565413,0.0,0.0,0.031601203182626214,1393.867431640625,0.0068359375,0.00893009640276432,0.554931640625,0.0004629770784444836
52,,0.18112919677463424,0.0,0.004647855203407519,0.0,0.0,0.04022777015271985,1371.095458984375,0.0087890625,0.009670732542872429,0.492431640625,0.0010686288855424662
53,,0.14540992322487034,0.0,0.0062253671410496475,0.0,0.0,0.03343576982936454,1505.875244140625,0.007568359375,0.009480840526521206,0.552490234375,0.0017441038072828772
54,,0.1188473575916977,0.0,0.004367098897604929,0.0,0.0,0.02897834365834994,1521.10693359375,0.0068359375,0.009299922734498978,0.53515625,0.00032354177945002167
55,,0.19830983433960472,0.0,0.002986544153506865,0.0,0.0,0.03144783213750845,1433.516357421875,0.00439453125,0.009124980308115482,0.57177734375,0.0003196435575642704
56,,0.1957647723351684,0.0,0.004470276406188021,0.0,0.0,0.0270743165025474,1493.24072265625,0.00341796875,0.00903396774083376,0.5810546875,0.0009293950021731789
57,,0.16361773190111026,0.0,0.004483393593324502,0.0,0.0,0.037850507365625494,1398.863037109375,0.001708984375,0.008263230323791504,0.54296875,0.000845850954831105
58,,0.09689610285708095,0.0,0.0056716286120743285,0.0,0.0,0.04629403504364127,1526.075927734375,0.006103515625,0.008791305124759674,0.55126953125,0.0020526429339113666
59,,0.0313374112390645,0.0,0.008457019725155453,0.0,0.125,0.08582849581030225,1491.01611328125,0.0087890625,0.008042902685701847,0.586181640625,0.010659447387575263
60,0.3125,0.040733856174988994,0.0,0.009430200780079799,0.0,0.0,0.09572819982140407,1715.047119140625,0.019775390625,0.009710710495710373,0.58056640625,0.007816080123325264
61,,0.068222953351912,0.0,0.008711406291495593,0.0,0.125,0.09531445900958889,1603.584228515625,0.01171875,0.009455996565520763,0.593505859375,0.007649768166324731
62,,0.07662947892154799,0.0,0.009208301392309748,0.0,0.0,0.10315153191246272,1559.093505859375,0.00830078125,0.010099553503096104,0.528076171875,0.004361761622552812
63,,0.03696623135538017,0.0,0.007277109822813451,0.0,0.0,0.12027630821426025,1528.710205078125,0.00537109375,0.008610672317445278,0.562744140625,0.0027395152932110254
64,,0.06384807136338116,0.0,0.008717790043807284,0.0,0.0,0.09303667882323832,1549.82568359375,0.006591796875,0.008629830554127693,0.538330078125,0.004740730783065114
65,,0.09939650454859689,0.0,0.0057971373115602185,0.0,0.0,0.2169430448015277,1525.625244140625,0.007568359375,0.007987121120095253,0.522216796875,0.0010282235981700083
66,,0.12142367555181993,0.0,0.005373712906962343,0.0,0.0,0.11500774822822096,1472.734619140625,0.006591796875,0.00957605428993702,0.58251953125,0.0010921615456277228
67,,0.07130447952498374,0.0,0.005163155494516609,0.0,0.0,0.06025618851922293,1598.781982421875,0.00732421875,0.00838332250714302,0.489990234375,0.0007908737360013558
68,,0.1326988117589731,0.0,0.004864685272946161,0.0,0.0,0.06554079511886943,1606.048095703125,0.013916015625,0.008364379405975342,0.539794921875,0.0004952772211963446
69,,0.04942196623193365,0.0,0.004747889573286734,0.0,0.0,0.10012884196555877,1618.35302734375,0.008544921875,0.008635366335511208,0.548095703125,0.0005849909702161107
70,0.3,0.05087353153332143,0.0,0.005446826141338993,0.0,0.0,0.0892082886279497,1511.614501953125,0.005126953125,0.007991498336195946,0.569091796875,0.0009709574523821062
71,,0.01333517439478486,0.0,0.004957161213534872,0.0,0.0,0.13817438189201858,1536.2197265625,0.005126953125,0.007899968884885311,0.57763671875,0.0010211154427719011
72,,0.06392292742703576,0.0,0.005275599881698805,0.0,0.0,0.08836480913740596,1557.75439453125,0.00634765625,0.008391630835831165,0.559814453125,0.0009156606250090686
73,,0.04614675525172493,0.0,0.005507810112619572,0.0,0.0,0.232261400369576,1434.19482421875,0.007080078125,0.00872768647968769,0.59423828125,0.000927143420631047
74,,0.08766823321603019,0.0,0.005513693556951808,0.0,0.0,0.18129546242217653,1456.92529296875,0.007568359375,0.006971175316721201,0.580322265625,0.0008205592172555083
75,,0.04951149387104208,0.0,0.006194146052300822,0.0,0.0,0.09921390706553965,1520.1630859375,0.0078125,0.007732814643532038,0.53955078125,0.0013328493142860088
76,,0.06758476755400937,0.0,0.005773567261387147,0.0,0.0,0.18048004719574384,1563.97119140625,0.0087890625,0.007910560816526413,0.590087890625,0.001172634383496456
77,,0.04481600790990861,0.0,0.0060129519667696096,0.0,0.0,0.21335787103209358,1610.814697265625,0.009033203125,0.007638447917997837,0.5576171875,0.0014172847965198629
78,,0.07463845139387414,0.0,0.006056152179179843,0.0,0.0,0.135873104470241,1471.05322265625,0.004150390625,0.006628245580941439,0.612060546875,0.0015783677989142481
79,,0.02198867560217671,0.0,0.005578365482097362,0.0,0.0,0.13101707965301534,1720.035400390625,0.004150390625,0.006850907579064369,0.58642578125,0.001494024599502523
80,0.28958333333333336,0.020944608318423787,0.0,0.005545157686670256,0.0,0.0,0.25050872438776356,1727.686767578125,0.004150390625,0.006987512111663818,0.585693359375,0.0011747329495159183
81,,0.02688393811938923,0.0,0.006267659576545679,0.0,0.0,0.2981691149316382,1675.377197265625,0.005859375,0.0071538956835865974,0.636474609375,0.0017293169741977958
82,,0.036911676814808975,0.0,0.006247103623894374,0.0,0.0,0.137150771634529,1717.791259765625,0.007568359375,0.0061953128315508366,0.570068359375,0.0011695795358870479
83,,0.01455186236404774,0.0,0.005436065102141581,0.0,0.0,0.19953565267286338,1692.96826171875,0.009033203125,0.006165695376694202,0.59130859375,0.0010058641327225447
84,,0.07463092106168523,0.0,0.006288508490285084,0.0,0.0,0.27552613176308904,1621.509765625,0.0107421875,0.006848693359643221,0.59814453125,0.0026745002359789506
85,,0.01591604287166176,0.0,0.0070526835828881775,0.0,0.0,0.17062403992774755,1663.296875,0.009033203125,0.00647020572796464,0.558349609375,0.003265844887471371
86,,0.08261360784566234,0.0,0.006599187003367465,0.0,0.0,0.16780728149145396,1562.170166015625,0.00732421875,0.006291553843766451,0.552001953125,0.0018304748046544786
87,,0.04596691431456237,0.0,0.005864229844711291,0.0,0.0,0.23965623898539748,1532.68701171875,0.006591796875,0.005793310701847076,0.5703125,0.001932985423315903
88,,0.08078276909536224,0.0,0.0057482766701571816,0.0,0.0,0.1829021243218377,1633.89208984375,0.010498046875,0.005835308227688074,0.574951171875,0.0011312415060300753
89,,0.028375749288302447,0.0,0.006792443800999996,0.0,0.0,0.1671546095109166,1607.841552734375,0.01220703125,0.006002163980156183,0.5869140625,0.004020616205913473
90,0.29583333333333334,0.01968917937319717,0.0,0.005444648661888697,0.0,0.0,0.22304632545703068,1701.7080078125,0.01220703125,0.00629842234775424,0.57958984375,0.0008467002931479802
91,,0.008846606132131065,0.0,0.006226971243222445,0.0,0.0,0.37941640840297297,1620.8896484375,0.005126953125,0.007333705667406321,0.580322265625,0.001766492490228004
92,,0.0203643587930106,0.0,0.0063323416818848646,0.0,0.0,0.1880827088212591,1672.363037109375,0.00634765625,0.005965437740087509,0.6103515625,0.002037569882644739
93,,0.00803210158515976,0.0,0.007348869126070804,0.0,0.0,0.4292178568441062,1634.78759765625,0.00439453125,0.006071661598980427,0.59375,0.003773186517801719
94,,0.01768898425344986,0.0,0.006896974330034437,0.0,0.0,0.26864048953946673,1782.36376953125,0.011962890625,0.005733090918511152,0.592529296875,0.0038322447102814294
95,,0.0036603874633244432,0.0,0.007123115398689048,0.0,0.0,0.49791142674044453,1646.34326171875,0.008056640625,0.005485887173563242,0.589111328125,0.0027484318449126025
96,,0.03178774282418412,0.0,0.007121065637833069,0.0,0.0,0.2945583889232123,1545.134521484375,0.005615234375,0.005390908103436232,0.58251953125,0.0024155861848027143
97,,0.030447188514961095,0.0,0.0072284929998210935,0.0,0.0,0.28150240011164995,1599.61767578125,0.009521484375,0.005830455105751753,0.57666015625,0.0016351679348539554
98,,0.0039673350825367975,0.0,0.0074514011604572,0.0,0.0,0.41428570757406136,1574.277587890625,0.004638671875,0.005659237504005432,0.6044921875,0.0021558481838920467
99,,0.004616762201513795,0.0,0.007138953169644842,0.0,0.0,0.2810491190649829,1602.480224609375,0.005859375,0.005544641986489296,0.61669921875,0.0027784575169755767
100,0.275,0.0033931611079655827,0.0,0.007520211034151845,0.0,0.0,0.38077846331358345,1726.753662109375,0.01220703125,0.006152330432087183,0.539794921875,0.0033548510347142014
101,,0.007782450116442141,0.0,0.00841847355969938,0.0,0.0,0.5398476421667202,1683.927490234375,0.010498046875,0.006558528635650873,0.587646484375,0.005736279070507482
102,,0.003175505102371695,0.0,0.008967646254258435,0.0,0.0,0.5794703358174067,1714.893798828125,0.009033203125,0.006858239881694317,0.59765625,0.006023850339384277
103,,0.0039396188872216995,0.0,0.009759546055982402,0.0,0.0,0.45466593984130416,1718.431640625,0.0078125,0.008991542272269726,0.580810546875,0.007731519176703472
104,,0.004542315903152771,0.0,0.009330142135613402,0.0,0.0,0.5659128135281174,1943.85302734375,0.009521484375,0.007537563797086477,0.605712890625,0.006145214843887885
105,,0.0037743285246212795,0.0,0.008227915629058741,0.0,0.0,0.44686686557659816,2046.0224609375,0.01025390625,0.008674784563481808,0.5810546875,0.004569896871821239
106,,0.004791151714669222,0.0,0.007788789686030458,0.0,0.0,0.4817145503063828,2064.32666015625,0.00537109375,0.007554232142865658,0.643310546875,0.0040426231075032255
107,,0.005734560441093207,0.0,0.008348387434711495,0.0,0.0,0.47051814293123445,1984.15380859375,0.00732421875,0.008438906632363796,0.587890625,0.003916246647826592
108,,0.004278930850391409,0.0,0.008950134483240871,0.0,0.0,0.4453938624544889,2000.23046875,0.00341796875,0.007755335420370102,0.599365234375,0.009103826696205682
109,,0.0023446086278899377,0.0,0.010030495610538644,0.0,0.0,0.6345525207589191,1890.077880859375,0.003173828125,0.008522800169885159,0.572998046875,0.0058207705364052825
110,0.33958333333333335,0.003377003426128109,0.0,0.009142290427329404,0.0,0.0,0.4998629433045281,2071.669677734375,0.006591796875,0.009418138302862644,0.561279296875,0.005063723990288541
111,,0.003235997693190956,0.0,0.01070865251385399,0.0,0.0,0.73852065781832,2014.02734375,0.002685546875,0.010600549168884754,0.614501953125,0.006211034357935269
112,,0.004765036839153699,0.0,0.010211227128839092,0.0,0.0,0.6605872021084409,2062.373291015625,0.00830078125,0.010122683830559254,0.60986328125,0.0068974780733317455
113,,0.0025981005631768726,0.0,0.011469020084224213,0.0,0.0,0.8299735756771898,2070.529052734375,0.00244140625,0.011635235510766506,0.620361328125,0.011127714465276639
114,,0.0026661431226184286,0.5,0.013875900808387525,0.0,0.375,1500114.676446868,2096.42919921875,0.00537109375,0.01404824759811163,0.59912109375,0.02302847144414859
115,,0.011094770071310173,0.625,0.013999708862029149,0.0,0.5,282544.93386688014,2255.456298828125,0.012451171875,0.014225742779672146,0.595458984375,0.008114760275952648
116,,0.003471549977668356,0.75,0.015311621092497105,0.0,0.875,656820.2430470941,2081.447021484375,0.006103515625,0.012970111332833767,0.55859375,0.02862801676006695
117,,0.009596006282431022,0.625,0.014621137591656836,0.0,0.625,153455.17083243313,2180.08935546875,0.01220703125,0.015346523374319077,0.598388671875,0.008856321054802418
118,,0.004943340499172874,0.625,0.013765392846122687,0.0,0.625,1535079.5991744818,2103.958740234375,0.00634765625,0.016343940049409866,0.58544921875,0.006586268693002214
119,,0.010351809442159117,0.625,0.013992169709689285,0.0,0.5,346046.3576911393,2136.831298828125,0.00927734375,0.016080327332019806,0.61083984375,0.006453816407741586
120,0.28541666666666665,0.0038658594265737808,0.5,0.013017038648404786,0.0,0.25,751183.051205692,2585.207763671875,0.03125,0.0196820180863142,0.495361328125,0.00695794396013347
121,,0.010372619397389166,0.0,0.011964729684716739,0.0,0.0,2.100826064931189,2354.98779296875,0.015380859375,0.01565966010093689,0.58447265625,0.003969165507885916
122,,0.004731557753839632,0.625,0.014083827746520774,0.0,0.625,7513258.904871058,2638.7568359375,0.031494140625,0.019584786146879196,0.55712890625,0.012725695233815337
123,,0.013506371887860066,0.625,0.013814636829798561,0.0,0.625,313557.338593428,2761.172607421875,0.048583984375,0.019530918449163437,0.557373046875,0.0057869839876433585
124,,0.006462683846875657,0.625,0.014621492297813031,0.0,0.75,605810.7910072316,2604.635498046875,0.026123046875,0.0179672259837389,0.5634765625,0.00930385744441808
125,,0.007319083048930642,0.625,0.015424560213220594,0.0,0.75,535425.9905618872,2615.23291015625,0.0263671875,0.019516970962285995,0.552001953125,0.011097554246110045
126,,0.018597678425533025,0.75,0.01879264034514371,0.0,0.875,684278.8251947225,2675.393310546875,0.03369140625,0.0278838612139225,0.517578125,0.008686353329108235
127,,0.006677180404636423,0.75,0.019725886950150418,0.0,0.75,1354503.0570484446,2562.01904296875,0.023681640625,0.032561346888542175,0.560546875,0.01141088431171993
128,,0.017341878429700162,0.75,0.024573775813371352,0.0,0.875,2684710.760400826,2432.04296875,0.02099609375,0.037914592772722244,0.55712890625,0.012226978208619808
129,,0.007246806190143342,0.75,0.023169621046194622,0.0,0.875,3554018.761167315,2546.36328125,0.029541015625,0.0393986701965332,0.57666015625,0.017911826985741962
130,0.2875,0.033856690969367574,0.75,0.021817319970859714,0.0,0.875,1660681.0259516237,2536.357177734375,0.03369140625,0.035141702741384506,0.592529296875,0.004102817306720104
131,,0.007948792098764201,0.75,0.020933005812387124,0.0,0.875,340067.6247699018,2462.9404296875,0.024169921875,0.03262077271938324,0.595947265625,0.00612379786847763
132,,0.02288612060900151,0.75,0.021765628001117282,0.0,0.875,857892.627794895,2757.76025390625,0.03173828125,0.03617573529481888,0.546875,0.003958572730004957
133,,0.025573639483651454,0.75,0.022499408506015464,0.0,0.875,417117.6679307883,2692.7177734375,0.03515625,0.03780178725719452,0.5576171875,0.002963740846414863
134,,0.025708544056931102,0.75,0.022912517841953674,0.0,0.875,410308.50104050135,2795.1572265625,0.03564453125,0.04058355093002319,0.543212890625,0.003953069819398852
135,,0.019345251411532788,0.75,0.019966491931091665,0.0,0.875,82481.62056881924,2499.724365234375,0.024169921875,0.03362865000963211,0.599365234375,0.0028648067437308565
136,,0.020177161770841025,0.75,0.022085361054500235,0.0,0.875,462677.68092993926,2544.545654296875,0.030029296875,0.03673606365919113,0.56396484375,0.005109824878663119
137,,0.018792005234487628,0.75,0.02034124202450683,0.0,0.875,144730.13357087274,2409.756103515625,0.02490234375,0.030638327822089195,0.555908203125,0.004454227490145893
138,,0.02177387678922796,0.75,0.021314976354223355,0.0,0.75,381820.8603523229,2555.152099609375,0.02685546875,0.03511093184351921,0.563232421875,0.004660735618491556
139,,0.014224563501316208,0.75,0.02258043243296777,0.0,0.875,284440.39361567074,2472.3173828125,0.020263671875,0.03547273948788643,0.56005859375,0.0058846566103503825
140,0.30833333333333335,0.027235298959727105,0.75,0.023920828475865935,0.0,0.875,1499836.437661272,2308.504638671875,0.018310546875,0.03448251262307167,0.474365234375,0.0042875475763159
141,,0.019526569490334163,0.75,0.021532425180516086,0.0,0.875,627590.1664597472,2476.038330078125,0.025390625,0.0361972339451313,0.5283203125,0.00393641854103984
142,,0.009587728299362153,0.75,0.021035696980977098,0.0,0.75,618297.4380400135,2487.987548828125,0.0244140625,0.0370800644159317,0.532470703125,0.00449790529843817
143,,0.015237254413500111,0.75,0.022804558861710233,0.0,0.875,1399907.5931995008,2483.575927734375,0.029052734375,0.0405401811003685,0.572509765625,0.006246265365026266
144,,0.03157485273773236,0.75,0.025884813821316053,0.0,0.875,740269.1057691437,2507.976318359375,0.03369140625,0.044601116329431534,0.499755859375,0.004238118436168748
145,,0.019698131795623047,0.75,0.022942664619099468,0.0,0.875,163016.07499452666,2413.82568359375,0.02880859375,0.042294941842556,0.5234375,0.0031184628344755596
146,,0.027809333890340945,0.75,0.028778542526654124,0.0,0.875,670184.3297240658,2637.469482421875,0.0341796875,0.0536428764462471,0.490966796875,0.008219219023586561
147,,0.014216822058756037,0.75,0.028004976227837923,0.0,0.875,282511.8609140404,2417.381591796875,0.029541015625,0.051598142832517624,0.498779296875,0.005064041458997011
148,,0.019574288712049366,0.75,0.03016381516568847,0.0,0.875,117283.50530478862,2461.96875,0.039306640625,0.058061353862285614,0.476806640625,0.006775008887643708
149,,0.04437470508523585,0.75,0.03219420980738291,0.0,0.875,1186710.3132269685,2609.843994140625,0.051025390625,0.06460654735565186,0.445556640625,0.0032639285925968897
150,0.2125,0.026594703029176135,0.75,0.02982780037588621,0.0,0.875,1137842.0460967084,2557.248046875,0.052001953125,0.05879814177751541,0.4697265625,0.004484935274342936
151,,0.016533996801484707,0.75,0.030750468376007596,0.0,0.875,351582.6435844456,2410.9208984375,0.04296875,0.05786031857132912,0.46044921875,0.008250098455680453
152,,0.046083932131017524,0.75,0.033213658886706916,0.0,0.875,2422176.4686295935,2534.336669921875,0.04931640625,0.06043102592229843,0.43115234375,0.004305397009813519
153,,0.01985774796015912,0.75,0.024872862506009695,0.0,0.875,474067.55799135496,2429.653076171875,0.042724609375,0.04603680223226547,0.460693359375,0.003303069095691292
154,,0.027488149761938446,0.75,0.02570564932335907,0.0,0.875,468015.5373599977,2399.29638671875,0.03271484375,0.045524150133132935,0.487548828125,0.0026022287172384577
155,,0.020123024137073366,0.75,0.025102996324752484,0.0,0.875,203687.90649094616,2491.21484375,0.0390625,0.046221744269132614,0.498046875,0.0043028985173282856
156,,0.013669405675130985,0.75,0.027980014047103697,0.0,0.875,188391.13193772367,2401.188720703125,0.037109375,0.05079684406518936,0.458740234375,0.0049033260254384235
157,,0.02625025387453154,0.75,0.030355697981616882,0.0,0.875,1781333.9285563135,2324.0107421875,0.028076171875,0.05109832435846329,0.47021484375,0.006941015192651001
158,,0.03277618009904344,0.75,0.03220093123965151,0.0,0.875,1392726.9365239216,2181.90771484375,0.028076171875,0.053021714091300964,0.431884765625,0.0052316316262967745
159,,0.03139722158075273,0.75,0.03126385456221384,0.0,0.875,148907.99275940613,2002.116455078125,0.024169921875,0.05006560683250427,0.44091796875,0.004217237479968291
160,0.19166666666666668,0.012038994698906473,0.75,0.028326521792387073,0.0,0.875,78611.82954387635,1852.023681640625,0.01611328125,0.04237081855535507,0.486572265625,0.005205111673820776
161,,0.046349839870337604,0.75,0.03126827082394558,0.0,0.875,501981.60251076956,2097.658935546875,0.02880859375,0.050035491585731506,0.39208984375,0.002483268194133607
162,,0.027720197026935643,0.75,0.031059181372012443,0.0,0.875,378236.4620039662,1919.017822265625,0.01904296875,0.048693571239709854,0.40380859375,0.005140212862880438
163,,0.016019287804588583,0.75,0.0314971941044523,0.0,0.875,5505366.722181958,2066.9013671875,0.023193359375,0.0510590523481369,0.426513671875,0.005813857043585484
164,,0.02838687762328889,0.75,0.032158485239905235,0.0,0.875,878772.3555154538,2090.860595703125,0.027587890625,0.05098364129662514,0.385009765625,0.0064184180030978375
165,,0.027912004971952547,0.75,0.0336701185335956,0.0,0.875,609660.8416923363,2103.35888671875,0.0341796875,0.05305815115571022,0.4033203125,0.009195828613598913
166,,0.016585013420047433,0.75,0.03463920558621521,0.0,0.875,1093111.021875803,2146.813232421875,0.037841796875,0.055066123604774475,0.35205078125,0.010256307810108039
