step,ess,ess_shaped,clipped,frac_upper,skipped,trip,grad_norm,length,length_clip,entropy,reward,ppo_kl
38,0.5487397665358793,0.5518896458400026,0.0,0.006779110453220057,0.0,0.0,0.6952132135629654,364.68359375,0.103515625,0.4387744069099426,28.0237979888916,0.00015093807588684172
39,0.45829757085814216,0.4582138137743018,0.0,0.00710105081226059,0.0,0.0,0.6738519668579102,375.18829345703125,0.119140625,0.43464088439941406,27.35093116760254,0.00026837122685008374
40,0.5263189338528439,0.5279017312492906,0.0,0.007001728598628656,0.0,0.0,0.7011330276727676,367.64727783203125,0.123046875,0.42760202288627625,28.346435546875,0.00017342071241088775
41,0.5701710153114962,0.5717416887829874,0.0,0.006493029908252989,0.0,0.0,0.7359334975481033,379.16131591796875,0.14531250298023224,0.42793434858322144,28.353357315063477,0.00018516264286816408
42,0.520915732801188,0.5208634957046875,0.0,0.006312455985058852,0.0,0.0,0.6920566707849503,377.72772216796875,0.130859375,0.4192374050617218,28.671661376953125,5.074663088111553e-05
43,0.5253975009324597,0.5253053593665533,0.0,0.006388448238971008,0.0,0.0,0.6940365582704544,375.33319091796875,0.119140625,0.4295925199985504,30.223751068115234,0.00021936438474234876
44,0.4915355359107807,0.5108315450100431,0.0,0.006834453580883542,0.0,0.0,0.7230973541736603,374.04571533203125,0.10429687798023224,0.4185839295387268,29.70804214477539,0.00021534782113530326
45,0.5367627841137108,0.5366321506195371,0.0,0.006624015822260153,0.0,0.0,0.715822622179985,364.51171875,0.10703124850988388,0.41540268063545227,29.1114559173584,0.000133742922783342
46,0.5229501358426706,0.523175569703767,0.0,0.006633574535068234,0.0,0.0,0.7245820164680481,360.0078125,0.07539062201976776,0.4146382808685303,32.665252685546875,8.76182928220004e-05
47,0.49182522420710467,0.49375012320317535,0.0,0.0075355818767180085,0.0,0.0,0.7319240868091583,359.50274658203125,0.08632812649011612,0.40386679768562317,31.561092376708984,0.00038109375784833865
48,0.46509570945305784,0.4670701855580495,0.0,0.00797630303783729,0.0,0.0,0.7128076553344727,373.0914001464844,0.09453125298023224,0.41992849111557007,31.5943603515625,0.0002863073297270091
49,0.46783862787292074,0.4715962415384192,0.0,0.008759251233868883,0.0,0.0,0.700996071100235,378.46759033203125,0.10234375298023224,0.4102465510368347,31.737613677978516,0.00035099520811421314
50,0.40229657699462673,0.4039111743028096,0.0,0.008556541661168579,0.0,0.0,0.6958867460489273,387.37890625,0.11640624701976776,0.42652255296707153,32.94654846191406,0.0003062204739467944
51,0.46330553051721923,0.46350722081497975,0.0,0.007957237241760045,0.0,0.0,0.6931428760290146,385.43829345703125,0.109375,0.4216838479042053,33.14628982543945,0.0003326074936786938
52,0.3749565691674985,0.37473066167386143,0.25,0.008343926298873034,0.0,0.5,0.7730206847190857,396.27618408203125,0.14218750596046448,0.430669367313385,32.595767974853516,0.000372373285495442
53,0.4450515192930995,0.446333404590431,0.0,0.007398642000056948,0.0,0.0,0.7827051281929016,398.4710998535156,0.12343750149011612,0.43216538429260254,34.11239242553711,0.0004931457357280067
54,0.5032762005091944,0.5030954584430662,0.0,0.007428965211435346,0.0,0.0,0.6790950745344162,388.04296875,0.10585937649011612,0.4168413281440735,32.770545959472656,0.0004216010823725469
55,0.42032817540232836,0.4214903317753572,0.0,0.008326474827220721,0.0,0.0,0.7342907041311264,377.1324157714844,0.08203125,0.4077834486961365,34.443885803222656,0.00038420835335672976
56,0.4390885724737665,0.43907899671626005,0.0,0.008377386125392417,0.0,0.0,0.7282194942235947,369.275390625,0.04179687425494194,0.3994119465351105,35.16425323486328,0.0003492581169775022
57,0.4759913261853406,0.4797532223162466,0.0,0.009410105758077911,0.0,0.0,0.7395380437374115,364.7289123535156,0.03867187350988388,0.4094353914260864,35.31808090209961,0.0005884883911910777
58,0.3301186944143033,0.34671894683251236,0.0,0.011987523547646779,0.0,0.25,0.722280964255333,385.7757873535156,0.06210937350988388,0.4135896563529968,37.12623596191406,0.0011994178289453927
59,0.36929252299374793,0.3682787947791545,0.25,0.012376318211666494,0.0,0.5,0.9241198152303696,395.65625,0.10976562649011612,0.4259677827358246,35.261878967285156,0.0011765920871411595
60,0.40173196422958407,0.4804462454880561,0.0,0.007683165983769016,0.0,0.0,0.6836262345314026,408.0511779785156,0.12773437798023224,0.4252573847770691,36.16242599487305,0.00044782835227508144
61,0.5252214598257429,0.5252149868765853,0.0,0.007710343279445198,0.0,0.0,0.7186208367347717,400.138671875,0.09843750298023224,0.4190124571323395,36.92201232910156,0.0003606497815482612
62,0.4355749305310969,0.45986197907589177,0.0,0.00725822960990799,0.0,0.0,0.6953622996807098,399.8656311035156,0.10820312798023224,0.42380768060684204,36.16362380981445,0.00037191881847320474
63,0.4503806029345551,0.45959858375652146,0.0,0.007911900957788398,0.0,0.0,0.733618900179863,386.2386779785156,0.06171875074505806,0.4069388806819916,39.14850997924805,0.00032318380890217213
64,0.4931275299030605,0.4933137132468975,0.0,0.008086291750117509,0.0,0.0,0.717465803027153,392.69256591796875,0.07656250149011612,0.41213634610176086,38.90441131591797,0.0004254522596021104
65,0.4685873603312498,0.46844980521955604,0.0,0.007420098989812517,0.0,0.0,0.7099079042673111,397.419921875,0.09843750298023224,0.4082130789756775,37.100975036621094,0.0003037968034900196
66,0.45798936981264904,0.4594751544769443,0.0,0.008299217280715936,0.0,0.0,0.70932836830616,401.03515625,0.08124999701976776,0.4039965569972992,39.32776641845703,0.0003971729531766499
67,0.42985407347775517,0.43007712624068584,0.0,0.008553074909618562,0.0,0.0,0.7117364257574081,412.0335998535156,0.09609375149011612,0.4148745536804199,39.29064178466797,0.0003593319821129093
68,0.46360867232233466,0.46418941622508203,0.0,0.008470767587975877,0.0,0.0,0.6793305575847626,423.10235595703125,0.15859374403953552,0.42012181878089905,38.352210998535156,0.00026453406834292537
69,0.4120640601886638,0.4131270383643686,0.0,0.009344483380138779,0.0,0.0,0.684410572052002,424.7503967285156,0.15625,0.42030900716781616,38.636863708496094,0.00041972498271647396
70,0.4134441759932796,0.41718134997415446,0.0,0.01097284278251848,0.0,0.0,0.6933279186487198,428.0703125,0.15273436903953552,0.4254012107849121,40.04295349121094,0.0005881628296755537
71,0.4481278434682112,0.4477474614487468,0.0,0.009656119662762069,0.0,0.0,0.7044558823108673,422.06524658203125,0.11992187798023224,0.4221591055393219,41.68904495239258,0.0003842207574784595
72,0.4472380645231258,0.44775147356189365,0.0,0.009359812973194668,0.0,0.0,0.7243093848228455,409.509765625,0.06992187350988388,0.4174047112464905,41.279666900634766,0.00041728944325925
73,0.4442681672331562,0.4471535060032825,0.0,0.009361663936954739,0.0,0.0,0.7282229065895081,411.4546813964844,0.078125,0.4288744628429413,41.72945785522461,0.0006070728680498405
74,0.3822961175012771,0.3963537110248933,0.0,0.009643186882506087,0.0,0.0,0.7132794111967087,414.4390563964844,0.09062500298023224,0.4295424818992615,39.6268196105957,0.000891438689038182
75,0.3585438399724818,0.3580863653753656,0.25,0.009473197062027282,0.0,0.25,0.901704877614975,428.9296875,0.13007812201976776,0.43036794662475586,42.809295654296875,0.000558146420871708
76,0.4319471951693858,0.4320167197159683,0.0,0.008415259184416463,0.0,0.0,0.7127200961112976,425.3851623535156,0.08632812649011612,0.42634138464927673,43.74662780761719,0.0004172643534490206
77,0.4523631538136718,0.4571546060928503,0.0,0.008445509021594159,0.0,0.0,0.7821269780397415,426.337890625,0.10625000298023224,0.41582992672920227,42.18790817260742,0.0002533667807966822
78,0.4267579325421154,0.430015571439709,0.0,0.009482520931764729,0.0,0.0,0.7333337664604187,424.994140625,0.07656250149011612,0.4106634557247162,42.840789794921875,0.0004894288195118612
79,0.3333860642301081,0.332258212028513,0.25,0.012389810264006942,0.0,0.5,1.0076743960380554,433.29022216796875,0.125,0.42223238945007324,43.65317916870117,0.0010293481909604552
80,0.42215143111942594,0.42643249952592777,0.0,0.010111782670726172,0.0,0.0,0.7304320484399796,434.20428466796875,0.12539061903953552,0.42359668016433716,44.76325607299805,0.0007398286851558744
81,0.43793773188897883,0.4382043238037575,0.0,0.00808652970522846,0.0,0.0,1.333420991897583,424.47149658203125,0.08984375,0.42228612303733826,44.281280517578125,0.0001825455270925147
82,0.42559493803693765,0.42663648086026185,0.0,0.008394057746907324,0.0,0.0,0.7162531912326813,425.67852783203125,0.08515624701976776,0.41716867685317993,45.094139099121094,0.0003546418269735341
83,0.3578215109784541,0.38155342373230017,0.5,0.00825979302524811,0.0,0.25,0.7678492218255997,427.50469970703125,0.07578124850988388,0.40053826570510864,43.15069580078125,0.00022878268279225011
84,0.33587043643885756,0.33536492435046955,0.25,0.011735786795665688,0.0,0.5,1.01688452064991,431.07928466796875,0.10078124701976776,0.405416876077652,43.413414001464844,0.0010477523970156
85,0.3625492014331941,0.36327546119123993,0.25,0.012280477674887422,0.0,0.25,1.1340924799442291,431.80584716796875,0.09335937350988388,0.3995409905910492,45.61829376220703,0.0016676330993448119
86,0.38312252429791405,0.3826234693479972,0.0,0.011927591735195463,0.0,0.0,0.8022182583808899,434.1859436035156,0.08085937798023224,0.3919867277145386,46.050987243652344,0.0007667229070640325
87,0.3422733180054735,0.34963460057115775,0.25,0.012999249344186226,0.0,0.5,1.0251946151256561,442.02227783203125,0.12890625,0.4091331362724304,45.37957000732422,0.0009135659545531638
88,0.30917435995206877,0.3101788633576656,0.25,0.016087151583953147,0.0,0.5,1.2295994311571121,437.8695373535156,0.11679687350988388,0.39203378558158875,44.146976470947266,0.0025574046179100973
89,0.3676936356822509,0.3705194353714071,0.0,0.011485291307835002,0.0,0.25,0.7746616452932358,436.8363342285156,0.078125,0.38580071926116943,46.64149475097656,0.0009758662425767284
90,0.35699049823089785,0.35682672070598653,0.25,0.012611652473747206,0.0,0.5,1.0507677048444748,436.07421875,0.09062500298023224,0.3927549123764038,44.66270446777344,0.0013311813578020804
91,0.3249973838762328,0.3271862722612853,0.25,0.0165664028480519,0.0,0.5,1.2229799628257751,426.7640686035156,0.06406249850988388,0.3822314441204071,45.06913757324219,0.002634796966841435
92,0.32721765191297764,0.3300978058391672,0.25,0.011586149279063783,0.0,0.5,1.0337853878736496,444.4605407714844,0.13593749701976776,0.387623131275177,45.483707427978516,0.000954727905565278
93,0.3265608081383193,0.3361700216548834,0.0,0.013588562501341135,0.0,0.25,0.760503426194191,439.796875,0.09375,0.38312169909477234,47.16437530517578,0.0016723772050797336
94,0.34773363822910186,0.4131077790344942,0.0,0.008945390385021755,0.0,0.0,0.7928573042154312,449.779296875,0.17070312798023224,0.3907328248023987,44.335174560546875,0.0003662155120078836
95,0.4174462724752894,0.41872766688926544,0.0,0.009843429035171622,0.0,0.0,0.7587905079126358,454.9847717285156,0.181640625,0.39217475056648254,45.31975173950195,0.0005495096740628647
96,0.3491576034271155,0.35514142226581463,0.25,0.012995992964298736,0.0,0.5,1.088828593492508,444.400390625,0.11992187798023224,0.3771059513092041,46.79926681518555,0.0016021841427544814
97,0.30657314420519854,0.3128813162363693,0.25,0.01355695367129437,0.0,0.5,1.1123730540275574,436.83868408203125,0.06992187350988388,0.382017582654953,47.85048294067383,0.0013867380567234022
98,0.3040228901747648,0.3045059445590518,0.25,0.015825171469546033,0.0,0.5,1.6202715039253235,441.80743408203125,0.083984375,0.3752043843269348,47.49781036376953,0.0034453120381670033
99,0.32060427940082503,0.32136504390192544,0.25,0.014867627439890774,0.0,0.5,1.1658009141683578,428.7890625,0.046875,0.37556424736976624,48.57970428466797,0.002151300604829487
100,0.32814970690948253,0.402520342370911,0.0,0.011623039341118184,0.0,0.0,0.7980662286281586,440.1285095214844,0.07578124850988388,0.3835679888725281,48.518226623535156,0.0010857294993087407
101,0.38278108104074937,0.3834699770966862,0.0,0.010551837543479901,0.0,0.0,0.793737605214119,425.1929626464844,0.03437500074505806,0.37392091751098633,50.328956604003906,0.0006859149153903843
102,0.3811957868766876,0.38135812973042904,0.0,0.011268302497745176,0.0,0.25,0.7952412217855453,426.07110595703125,0.02773437462747097,0.37191107869148254,48.783721923828125,0.0009043048008123833
103,0.32496510631246084,0.3471991063837312,0.25,0.013511120510511756,0.0,0.25,1.067281574010849,434.2109375,0.04140625149011612,0.36021894216537476,49.50971984863281,0.0017820177438996332
104,0.3515670523107812,0.37017950547573036,0.0,0.012758989538381709,0.0,0.0,0.7547541260719299,447.5824279785156,0.09726562350988388,0.372042179107666,48.64017105102539,0.0014428007457292225
105,0.3729796126290304,0.3737002262849836,0.25,0.011180952115487938,0.0,0.25,0.867438942193985,430.4195251464844,0.03945312649011612,0.3673418164253235,48.939029693603516,0.0004468533664292451
106,0.3586798224349153,0.3668006537796085,0.25,0.012453158148806986,0.0,0.5,0.9754561930894852,433.44610595703125,0.05585937574505806,0.37220656871795654,50.568626403808594,0.0015025525457250666
107,0.32240492418890965,0.33107676506566847,0.25,0.014542861725379788,0.0,0.5,1.1924249827861786,432.71173095703125,0.04257812350988388,0.360196053981781,50.124454498291016,0.0018663139207877322
108,0.29175315488965564,0.2956123456422668,0.5,0.016272105380434304,0.0,0.5,1.6060505658388138,427.89764404296875,0.037109375,0.3587665259838104,49.35181427001953,0.0026369834478288112
109,0.28440879042282874,0.2859175669025278,0.25,0.018588364229496595,0.0,0.5,1.3555812537670135,432.95623779296875,0.02500000037252903,0.3600125312805176,51.848182678222656,0.004321760834528732
110,0.2865768546239623,0.2856267992891365,0.25,0.02007656432713429,0.0,0.5,1.342498168349266,414.49725341796875,0.007031249813735485,0.3507719039916992,50.043827056884766,0.00640375094076262
111,0.399514995820049,0.40226514081534176,0.0,0.009942631749198612,0.0,0.0,0.8043097257614136,438.4671936035156,0.06367187201976776,0.36772507429122925,49.61524963378906,0.0003853655505139386
112,0.37151364659170466,0.37165104774826707,0.0,0.011362492384261222,0.0,0.0,0.7880595922470093,448.4046936035156,0.091796875,0.3678344190120697,50.44517517089844,0.000901995709654102
113,0.32970708454661235,0.3385523638698328,0.25,0.014849765544122984,0.0,0.5,1.0535495281219482,455.4566345214844,0.13750000298023224,0.3594602346420288,48.9359245300293,0.00212471869091857
114,0.2783222991055265,0.2915237911481973,0.25,0.01687819625386642,0.0,0.5,1.2414662688970566,458.29962158203125,0.171875,0.3736937344074249,48.471588134765625,0.0033553199360270014
115,0.38013571217867237,0.379410093614233,0.0,0.012233027874353888,0.0,0.0,0.8087583929300308,439.13006591796875,0.06289062649011612,0.3585675060749054,50.140438079833984,0.0005901899716072023
116,0.37744507938637417,0.38000708768098335,0.0,0.012553790876064931,0.0,0.0,0.8344007730484009,450.142578125,0.09257812798023224,0.36466577649116516,51.523948669433594,0.0008687777634994731
117,0.34506409051667103,0.34473144517795906,0.25,0.014736129934016021,0.0,0.5,1.1221988797187805,457.36444091796875,0.15234375,0.3729255199432373,50.382747650146484,0.0023229853264865596
118,0.30534656146840455,0.3161978851642099,0.5,0.013068101471014401,0.0,0.5,1.3760704398155212,459.6109313964844,0.12929686903953552,0.36891797184944153,51.76935577392578,0.0015922925930311749
119,0.2616467716934497,0.26784018425548095,0.5,0.020090548946101322,0.0,0.75,1.8549039661884308,462.61016845703125,0.154296875,0.3700088560581207,52.09246826171875,0.004841637202730453
120,0.2713874936716886,0.28213152216233617,0.5,0.02167692601307218,0.0,0.75,1.9469176828861237,469.52459716796875,0.23398438096046448,0.37437090277671814,50.88492965698242,0.007757330282629482
121,0.3232609374562089,0.3232650563948081,0.25,0.015610896095522738,0.0,0.5,1.1615462005138397,452.08319091796875,0.08437500149011612,0.3729121685028076,53.40850067138672,0.0019144843889122853
122,0.3301676005455484,0.3298483709814848,0.5,0.010464447144758682,0.0,0.5,1.0563368499279022,462.576171875,0.150390625,0.377175897359848,51.2490348815918,0.0007002473805650666
123,0.2954756298766033,0.3055316348545086,0.5,0.01583403625687489,0.0,0.75,1.5111039727926254,462.3246154785156,0.19648437201976776,0.3768099546432495,49.93550491333008,0.0022444533226639862
124,0.26891215436327826,0.2722378987948613,0.5,0.01775173622425336,0.0,0.75,1.6607954502105713,466.5953063964844,0.19140625,0.3746858239173889,50.14761734008789,0.004554294343734
125,0.3120818864566941,0.3123006462788125,0.5,0.015128426505390202,0.0,0.5,1.4962423741817474,452.0414123535156,0.10546875,0.369989812374115,52.54997634887695,0.001200602096667459
126,0.30327136500981683,0.3032259538149546,0.25,0.016935458597665258,0.0,0.5,1.2475302517414093,449.45233154296875,0.08984375,0.3700713813304901,51.40642166137695,0.004051126834738739
127,0.3576366334924229,0.36144922623557085,0.5,0.010419890647697015,0.0,0.25,1.0281047970056534,429.0941467285156,0.02617187425494194,0.357681006193161,52.75593185424805,0.0005164780853705864
128,0.2914409181372322,0.32692006446383115,0.5,0.012584375068925131,0.0,0.25,1.3068477660417557,422.634765625,0.025390625,0.3538949489593506,53.52045822143555,0.001219153397809869
129,0.2853148761952979,0.286975609900361,0.25,0.018996212408518183,0.0,0.5,1.2894424796104431,428.86053466796875,0.03437500074505806,0.35584405064582825,53.71547317504883,0.006062328272388839
130,0.3724836699379302,0.38615656198458337,0.0,0.010452053312954443,0.0,0.0,0.7972322702407837,452.908203125,0.09882812201976776,0.3636656701564789,53.078819274902344,0.0002923071919376241
131,0.3640677144793768,0.36471323289048535,0.25,0.010951892276933911,0.0,0.25,1.011048823595047,457.7894592285156,0.11562500149011612,0.36062169075012207,52.04180145263672,0.0007672305943913216
132,0.40077132832667106,0.4007974296513964,0.0,0.01298253222204392,0.0,0.0,0.8043886572122574,461.2562561035156,0.13906249403953552,0.35864219069480896,54.219398498535156,0.0009624915195995953
133,0.34607776319610556,0.34983453349210725,0.0,0.011461784324892005,0.0,0.25,0.7912326753139496,457.220703125,0.12929686903953552,0.3597220778465271,52.36634063720703,0.0006274461298811929
134,0.3597904853135655,0.3624800858417076,0.0,0.011303836562551687,0.0,0.0,0.8174435496330261,449.98162841796875,0.076171875,0.36014682054519653,53.03910446166992,0.000719595200003198
135,0.34847060412695785,0.3533847258451022,0.25,0.012964358814871516,0.0,0.5,0.9847407639026642,455.4371032714844,0.111328125,0.35642024874687195,53.17791748046875,0.001151687441748095
136,0.37997512760781915,0.3836429742134677,0.0,0.012352901404001686,0.0,0.25,0.8146665990352631,461.26953125,0.12617187201976776,0.36246538162231445,54.09954071044922,0.0015510147589878898
137,0.3298524037054159,0.3436840569499043,0.25,0.013420634876271136,0.0,0.5,1.1311540752649307,437.1499938964844,0.04414062574505806,0.35346654057502747,53.208587646484375,0.0018169442072917263
138,0.30986209618672045,0.3071352984534283,0.25,0.015556012542957052,0.0,0.5,1.273549273610115,429.787109375,0.02031249925494194,0.3493228852748871,53.9089469909668,0.0015811652228343576
139,0.3520417430196872,0.35184328584105784,0.0,0.011433705544906116,0.0,0.25,0.8405789285898209,443.20037841796875,0.05234374850988388,0.35872897505760193,54.879737854003906,0.0004516281044697479
140,0.3657279808864313,0.37118927094194604,0.0,0.013362453825153449,0.0,0.0,0.8032452464103699,443.8773498535156,0.044921875,0.35294631123542786,54.691795349121094,0.0012842399833026263
141,0.3376450114911573,0.3686782202002942,0.0,0.011895507679273658,0.0,0.25,0.8138195872306824,455.30194091796875,0.10820312798023224,0.3611992597579956,54.27033615112305,0.0008783756682380073
142,0.38288967861689305,0.3961406677797909,0.0,0.010994888884072228,0.0,0.0,1.0019308179616928,455.4554748535156,0.083984375,0.3625296950340271,56.541297912597656,0.00042968228619066906
143,0.325641487298446,0.3253631026883711,0.25,0.014639430314385622,0.0,0.5,1.250642091035843,455.072265625,0.08828125149011612,0.3642604351043701,53.695472717285156,0.0021409274018644453
144,0.30797971275161257,0.31174751031328995,0.25,0.018373696827430293,0.0,0.5,1.3107028156518936,447.5390625,0.03867187350988388,0.3495664894580841,56.724220275878906,0.004058752903127072
145,0.38586647991797035,0.390098403646697,0.0,0.010928594536495124,0.0,0.0,0.854832261800766,468.16485595703125,0.15390625596046448,0.3640257716178894,55.48393630981445,0.0005912006633002065
146,0.3266334376766861,0.32870953500910843,0.5,0.010868829587574923,0.0,0.5,0.9204266518354416,461.24725341796875,0.1015625,0.35007452964782715,55.345787048339844,0.000547465041980999
147,0.32565436008193693,0.3260881630046201,0.25,0.013490367068184971,0.0,0.5,0.9870501160621643,463.1285095214844,0.09453125298023224,0.35069799423217773,58.665489196777344,0.0013749214873826077
148,0.361894678823662,0.3608932039650394,0.0,0.013557105654289525,0.0,0.0,0.834287479519844,457.837890625,0.083984375,0.3487566113471985,57.05269241333008,0.0013968300538369505
149,0.3188137627735492,0.3167903852631452,0.25,0.01286105660304855,0.0,0.5,1.0232022106647491,455.31134033203125,0.06406249850988388,0.345030277967453,56.93217849731445,0.0008989380952648673
150,0.35338135469662685,0.35227424042472016,0.25,0.01369731521313066,0.0,0.5,1.2794485539197922,456.9398498535156,0.05820312350988388,0.3411228060722351,58.04339599609375,0.0013161043376506143
