step,ess,ess_shaped,clipped,frac_upper,skipped,trip,grad_norm,length,length_clip,entropy,reward,ppo_kl
32,0.5818334441257919,0.5870110618365875,0.0,0.005570356014585658,0.0,0.0,0.7002878785133362,360.46600341796875,0.19765624403953552,0.43543657660484314,19.47921371459961,0.00011064953629968954
33,0.5308350418128223,0.5355186819916451,0.0,0.0057933492205808354,0.0,0.0,0.6810568273067474,358.5980529785156,0.17304687201976776,0.4271043539047241,20.052425384521484,0.00015805914526012543
34,0.5223937275385943,0.5342407070374707,0.0,0.00626953681532386,0.0,0.0,0.6965213865041733,357.259765625,0.16796875,0.42359063029289246,19.67498207092285,5.42832166701146e-05
35,0.5291007954894336,0.5303688944837931,0.0,0.005751205354202599,0.0,0.0,0.7440193444490433,352.71563720703125,0.162109375,0.4310784637928009,19.95085334777832,0.0001289833794346773
36,0.5472403203337397,0.54805879524545,0.0,0.0055526476020828636,0.0,0.0,0.7020942121744156,350.185546875,0.14140625298023224,0.4224304258823395,21.749126434326172,0.00011711585443308081
37,0.5803614465582481,0.5835063250094021,0.0,0.005791665992219128,0.0,0.0,0.7010141164064407,357.326171875,0.16796875,0.4172218441963196,21.5101318359375,7.377734564073535e-05
38,0.5510139213470232,0.5551826157975855,0.0,0.005983941581576789,0.0,0.0,0.7684069275856018,360.171875,0.15312500298023224,0.4129014313220978,22.135915756225586,4.1993264275674846e-05
39,0.5220648299543253,0.5281218108410866,0.0,0.005878894283008867,0.0,0.0,0.6893222630023956,368.37109375,0.15742187201976776,0.4113787114620209,21.95050048828125,4.340129632751655e-05
40,0.5448141494812423,0.5453317878977173,0.0,0.0059376055343293675,0.0,0.0,0.7091454118490219,352.33514404296875,0.13398437201976776,0.39838603138923645,22.93775177001953,9.208914605207674e-05
41,0.541029734792327,0.5808851991640718,0.0,0.006179427590083145,0.0,0.0,0.7355570495128632,356.25,0.13398437201976776,0.3929964601993561,22.540790557861328,4.439753788432199e-05
42,0.5811620390293458,0.5896449362674665,0.0,0.006109710151184231,0.0,0.0,0.7289522439241409,350.7496032714844,0.12148437649011612,0.3841281831264496,23.162973403930664,3.9251440679954896e-05
43,0.49805079977233746,0.5029890093596571,0.0,0.006086091427064842,0.0,0.0,0.7215024381875992,356.302734375,0.138671875,0.39644521474838257,23.996362686157227,6.997047664425438e-05
44,0.5387277519135003,0.5410217690444622,0.0,0.006135288814920077,0.0,0.0,0.7473129779100418,352.951171875,0.11835937201976776,0.3848455250263214,23.431655883789062,3.759799079006143e-05
45,0.472534622286602,0.4788208996997906,0.0,0.006155755897584693,0.0,0.0,0.7345114201307297,349.1996154785156,0.14218750596046448,0.37958666682243347,22.36960220336914,7.024265603128299e-05
46,0.5424800964452146,0.5740641221857663,0.0,0.006713640574940458,0.0,0.0,0.7468855977058411,348.6371154785156,0.11562500149011612,0.3785225450992584,25.851516723632812,5.75206044706178e-05
47,0.49411533995371587,0.5429438942624358,0.0,0.0063834338163916505,0.0,0.0,0.7352385967969894,350.0015563964844,0.12343750149011612,0.36750155687332153,24.964967727661133,0.00022014408042636546
48,0.5029957212879745,0.508798959816364,0.0,0.006795705923275377,0.0,0.0,0.7507435530424118,357.9761657714844,0.12734374403953552,0.37881001830101013,24.49263572692871,5.1097709538705516e-05
49,0.5495711461869472,0.557883769158455,0.0,0.006835807239006501,0.0,0.0,0.7718673050403595,350.388671875,0.119140625,0.35746854543685913,24.530414581298828,1.9206173187846787e-05
50,0.5463867671122117,0.5497910951066244,0.0,0.006586178783374388,0.0,0.0,0.7429367452859879,351.32421875,0.111328125,0.36743226647377014,25.46548080444336,5.380779910435507e-05
51,0.5111629851481064,0.5153382041037299,0.0,0.006927532052251316,0.0,0.0,0.7941017299890518,340.6695251464844,0.08945312350988388,0.3551510274410248,25.83542823791504,0.00016007181689303707
52,0.5109891678288601,0.5180073785519123,0.0,0.0067719948874826385,0.0,0.0,0.7463323473930359,348.08087158203125,0.09492187201976776,0.35789936780929565,25.950836181640625,0.00011624349230565656
53,0.5442807519043996,0.5531775918816529,0.0,0.006959675866372096,0.0,0.0,0.779470905661583,347.5785217285156,0.09218750149011612,0.3578651547431946,27.097131729125977,0.00013207398125292258
54,0.5261335402746505,0.5565940406863886,0.0,0.006687967095700662,0.0,0.0,0.7839356809854507,350.9886779785156,0.10468749701976776,0.3519722819328308,25.354394912719727,0.00015280242487492046
55,0.48683718633777096,0.5211143276060879,0.0,0.006379803878809768,0.0,0.0,0.7556946724653244,352.5218811035156,0.10429687798023224,0.34549185633659363,26.764728546142578,9.415731623274581e-05
56,0.5309183785770312,0.5405611429177126,0.0,0.006919683960013658,0.0,0.0,0.7793083786964417,354.94219970703125,0.08359374850988388,0.33748000860214233,26.858036041259766,8.312298612800362e-05
57,0.5168801700501443,0.5185475849934233,0.0,0.007236950823954837,0.0,0.0,0.8029713332653046,345.0425720214844,0.08281250298023224,0.3429757356643677,26.911945343017578,0.0001449130803141685
58,0.49346449805704795,0.5399191852739095,0.0,0.0074967042562524375,0.0,0.0,0.8728682994842529,360.18634033203125,0.099609375,0.34129416942596436,28.170507431030273,0.0001352421898959122
59,0.4204557534878636,0.47538362812260315,0.0,0.007163571487842118,0.0,0.0,0.8302466422319412,350.8726501464844,0.091796875,0.33972981572151184,26.45449447631836,0.0002508617936376467
60,0.536333919660459,0.5382229846176078,0.0,0.007333043314276159,0.0,0.0,0.8446043133735657,345.49884033203125,0.07734374701976776,0.32586097717285156,27.7890682220459,0.0001047784994199219
61,0.5103245336796401,0.5141639957905197,0.0,0.007139853319468044,0.0,0.0,0.7981710582971573,348.142578125,0.09335937350988388,0.3266434967517853,27.4951229095459,0.00015426539237839432
62,0.4780882470634414,0.48142949549973596,0.0,0.006931655016850978,0.0,0.0,0.8463636487722397,352.1175842285156,0.08281250298023224,0.3336070775985718,27.619144439697266,0.00012939381884180534
63,0.5316261331210146,0.5338299203492202,0.0,0.007410995178900528,0.0,0.0,0.8130589127540588,337.3081970214844,0.06328125298023224,0.3165190517902374,30.547571182250977,0.0001596935676815292
64,0.42311703563499203,0.4610731640192505,0.0,0.00755646362846067,0.0,0.0,0.829648345708847,352.7015686035156,0.08085937798023224,0.3265266418457031,31.00383949279785,0.00013961341048940312
65,0.4712157452019286,0.48248212796982576,0.0,0.007664624547362983,0.0,0.0,0.8731972128152847,352.96209716796875,0.09804687649011612,0.32208800315856934,28.838069915771484,0.00016223222372069301
66,0.3342133779733547,0.49307811299108384,0.0,0.007414765161880709,0.0,0.0,0.839350700378418,348.13201904296875,0.06875000149011612,0.31116580963134766,30.686763763427734,-2.4853997992124732e-05
67,0.5209440734949622,0.5221596475592505,0.0,0.007526514356454433,0.0,0.0,0.8151908814907074,349.3558654785156,0.06992187350988388,0.31657782196998596,30.237499237060547,8.868702301256803e-05
68,0.5150826544781987,0.5288940853164498,0.0,0.007373627081928548,0.0,0.0,0.8178315907716751,357.9007873535156,0.08984375,0.3210335671901703,29.937402725219727,0.00020229820255429631
69,0.47613345325772466,0.49126805217427294,0.0,0.00741614044925097,0.0,0.0,0.8097687661647797,350.96795654296875,0.08359374850988388,0.3136551082134247,29.70962905883789,0.00014222249228623696
70,0.4681742390246527,0.48097283974231353,0.0,0.007523033292099444,0.0,0.0,0.8261875510215759,351.38592529296875,0.06875000149011612,0.30935749411582947,30.21370506286621,0.00016328066556248189
71,0.4979824624116167,0.519478499995462,0.0,0.007568708931535182,0.0,0.0,0.8288260698318481,346.9457092285156,0.05624999850988388,0.29977405071258545,31.649377822875977,0.00011804966125517069
72,0.5429344876060829,0.5485891320994587,0.0,0.007690348990466062,0.0,0.0,0.8445148468017578,347.8667907714844,0.06523437798023224,0.29263222217559814,31.22052001953125,8.212322253253745e-05
73,0.5420177856224095,0.5609887637380236,0.0,0.00763476179032381,0.0,0.0,0.8537497222423553,352.09063720703125,0.07929687201976776,0.29687970876693726,31.239192962646484,0.00013653350543307852
74,0.4882770949504177,0.5118690157817184,0.0,0.007962857282976205,0.0,0.0,0.8996577709913254,341.5621032714844,0.07343749701976776,0.2989390790462494,29.41485023498535,0.00018158393566913844
75,0.4551407356064087,0.4605180204227176,0.0,0.007699591386959442,0.0,0.0,0.8573510497808456,349.626953125,0.06210937350988388,0.29531723260879517,32.08985137939453,0.00017124056002693067
76,0.45376221548383,0.4723216856377913,0.0,0.008197641179251716,0.0,0.0,0.9370127767324448,344.8226623535156,0.044921875,0.2932824492454529,32.348758697509766,0.000128033040198261
77,0.4297819196784065,0.48781274655574025,0.0,0.008206544778682531,0.0,0.0,0.9015848338603973,349.8753967285156,0.06992187350988388,0.2914871275424957,30.619110107421875,0.0001536492707039372
78,0.3886434433641941,0.4344587481888783,0.0,0.00888718559021438,0.0,0.0,0.9509834051132202,352.3128967285156,0.06562499701976776,0.2842400074005127,31.217809677124023,0.0001967906005262421
79,0.48098631068423625,0.488268476597936,0.0,0.007866482246415948,0.0,0.0,0.8678185045719147,362.162109375,0.09609375149011612,0.29028111696243286,32.30868148803711,0.00018041315056738227
80,0.4405134941543671,0.4527212656594316,0.0,0.008078628474137503,0.0,0.0,0.868425115942955,354.6859436035156,0.07539062201976776,0.28322872519493103,33.56671142578125,8.218260389014631e-05
81,0.4122359140118608,0.42551220359308894,0.0,0.008463138946799972,0.0,0.0,0.9881259202957153,350.94921875,0.06171875074505806,0.2871239483356476,32.97367858886719,0.00026482764061519504
82,0.38691808546283285,0.48941339276808293,0.0,0.008013388720019558,0.0,0.0,1.026882380247116,346.8062438964844,0.06367187201976776,0.2869950532913208,33.245147705078125,9.342044945248595e-05
83,0.49074955531401265,0.5043210489661365,0.0,0.00873773669302568,0.0,0.0,0.9862815588712692,344.32537841796875,0.05312500149011612,0.2760823369026184,30.86031150817871,0.00010276093417882493
84,0.4345247584995541,0.48981280083033285,0.0,0.008041695088444278,0.0,0.0,0.8767755180597305,349.7289123535156,0.06523437798023224,0.2831505537033081,31.345901489257812,6.84925474354614e-05
85,0.4599762961221159,0.4666831033817316,0.0,0.008558821389251294,0.0,0.0,0.9453741312026978,346.5660095214844,0.05351562425494194,0.2743304669857025,33.92967987060547,0.0001673470782392883
86,0.46356576456257537,0.47238811146514487,0.0,0.00878539903471528,0.0,0.0,0.9527965188026428,355.33203125,0.06210937350988388,0.27008140087127686,33.653968811035156,0.00015511816716440308
87,0.37230747549616416,0.44875867300092154,0.0,0.008984388125640046,0.0,0.0,0.9301792830228806,346.01837158203125,0.048828125,0.2861466705799103,33.442352294921875,0.00013360855572130959
88,0.41900332514315736,0.4370007237598421,0.0,0.008777135392812583,0.0,0.0,0.9778334200382233,344.0542907714844,0.03203124925494194,0.27121660113334656,32.98884582519531,0.00024019580165912657
89,0.47276685410415703,0.5058612473213994,0.0,0.008699891614498556,0.0,0.0,0.9249497801065445,352.60858154296875,0.03828125074505806,0.2742258906364441,33.90336608886719,0.00018279423845068976
90,0.439112209822352,0.47637685634567184,0.0,0.008270372669223872,0.0,0.0,0.9184582233428955,354.28009033203125,0.04765624925494194,0.2756038010120392,32.66626739501953,0.00012310295875650468
91,0.41344895402907833,0.43733054879010014,0.0,0.009158070383317235,0.0,0.0,1.6638944745063782,346.59686279296875,0.05429687350988388,0.26446211338043213,31.89657211303711,0.00015175295638458763
92,0.4997557208991843,0.5307509613364464,0.0,0.008732515767087216,0.0,0.0,1.0112371146678925,351.12384033203125,0.05742187425494194,0.26962774991989136,34.46833801269531,0.00017324528221873692
93,0.4974004993928748,0.5092271301387934,0.0,0.00902642926589296,0.0,0.0,0.9246538877487183,350.216796875,0.03750000149011612,0.2644179165363312,35.12907791137695,9.545186769077674e-05
94,0.40123994608098157,0.4583125777786541,0.0,0.008346583603331228,0.0,0.0,0.9149345308542252,343.34295654296875,0.04179687425494194,0.2675877511501312,33.642704010009766,0.00015908298854272473
95,0.4149962811072898,0.43446378686519366,0.0,0.008776979993020614,0.0,0.0,0.9721654206514359,349.5445251464844,0.05742187425494194,0.26926079392433167,34.51057815551758,0.0001959382469500781
96,0.467963937731749,0.47578364165204046,0.0,0.00841423578234076,0.0,0.0,0.9513169527053833,351.8238220214844,0.04570312425494194,0.2572741210460663,35.530853271484375,0.00021553749603997474
97,0.47412484533666455,0.49350461190845757,0.0,0.008604647434966417,0.0,0.0,0.914750337600708,346.86407470703125,0.02812499925494194,0.26673275232315063,35.08298873901367,0.00015854479320864812
98,0.43866900816489784,0.4700685616605733,0.0,0.009042585286390716,0.0,0.0,0.9915164113044739,349.42852783203125,0.04023437574505806,0.26159363985061646,34.9042854309082,8.126450812540043e-05
99,0.4530285791051858,0.4638265580398113,0.0,0.0087757668513544,0.0,0.0,0.9040005207061768,353.6078186035156,0.03750000149011612,0.26667141914367676,35.36848068237305,0.00032242546546612516
100,0.417385781954552,0.44378924220956834,0.0,0.008637785357174653,0.0,0.0,0.9566072523593903,346.17578125,0.04570312425494194,0.271503210067749,35.483726501464844,0.00026704028200619234
101,0.44444372270829124,0.4697260980248037,0.0,0.008760392485530127,0.0,0.0,0.9476625025272369,351.69647216796875,0.06992187350988388,0.2608582675457001,36.31876754760742,9.484475270227222e-05
102,0.4799103948836627,0.49148297539325486,0.0,0.008619818173083311,0.0,0.0,0.9278446733951569,355.0921936035156,0.05039062350988388,0.2609107196331024,34.782291412353516,0.00011905225953867671
103,0.4282660579225635,0.44909055840677714,0.0,0.009009697713138655,0.0,0.0,1.7292773574590683,341.2074279785156,0.02265625074505806,0.24746543169021606,36.304386138916016,0.0002200147029558508
104,0.4320676228462207,0.479252792628948,0.0,0.00926195386766212,0.0,0.0,1.0034250617027283,347.7621154785156,0.04179687425494194,0.25769057869911194,35.601776123046875,0.00019005883110168043
105,0.3173034532087779,0.32630224563005245,0.0,0.008615332124559718,0.0,0.0,0.9978212267160416,347.51251220703125,0.0390625,0.2611418068408966,35.176841735839844,0.00014208291233996917
106,0.3958221740913732,0.4391306075693148,0.0,0.00914750991994891,0.0,0.0,0.9666766226291656,356.46600341796875,0.041015625,0.26327604055404663,37.05658721923828,0.00013562797907695767
107,0.46271781656842403,0.4936476615506683,0.0,0.008897680697234314,0.0,0.0,1.0183773338794708,348.26483154296875,0.03789062425494194,0.25249606370925903,36.312767028808594,0.00017856745780342465
108,0.46525752046277075,0.5141090118997007,0.0,0.008914932196915557,0.0,0.0,0.96454256772995,354.89373779296875,0.02890625037252903,0.25599783658981323,36.958900451660156,0.00019963173399872858
109,0.4817989943828521,0.5015403238597123,0.0,0.009124110143568781,0.0,0.0,0.934696763753891,354.1328125,0.025390625,0.2553083300590515,37.41716384887695,0.00032963873212210615
110,0.4543840835342152,0.4751937364818807,0.0,0.009038307294000035,0.0,0.0,0.9543083012104034,345.02459716796875,0.02187499962747097,0.2474292814731598,36.49201965332031,0.000184879661594195
111,0.36062457982758866,0.4289757209404829,0.0,0.008918563760449166,0.0,0.0,0.975651353597641,343.6937561035156,0.02695312537252903,0.25662657618522644,36.81615447998047,0.00026405440531251934
112,0.4034125895310823,0.4835356315630563,0.0,0.009341813875439777,0.0,0.0,0.9822087734937668,353.2007751464844,0.04414062574505806,0.25782716274261475,36.306888580322266,5.9933693262959054e-05
113,0.3281204483418615,0.3959928921099559,0.0,0.00947150643747132,0.0,0.0,0.9811794012784958,348.78204345703125,0.02578124962747097,0.24514134228229523,36.20297622680664,0.0001703787472844276
114,0.3642636365985523,0.4192125607536608,0.0,0.009528875520074837,0.0,0.0,0.9646861106157303,351.15234375,0.03007812425494194,0.25562942028045654,35.738807678222656,0.00017758105392395862
115,0.46553501412337284,0.5133622844874137,0.0,0.009574597027737454,0.0,0.0,0.9681636840105057,348.7210998535156,0.02265625074505806,0.24311646819114685,37.14131164550781,0.00021674776890812097
116,0.44662616708767283,0.4761028084829332,0.0,0.009219980822707988,0.0,0.0,1.0061429589986801,356.5859375,0.03085937537252903,0.2502938210964203,38.19287109375,0.0001837519023615286
117,0.42549785089825226,0.46545995484706293,0.0,0.009071724031420949,0.0,0.0,1.0017737597227097,351.587890625,0.03593749925494194,0.24853062629699707,37.2938232421875,0.0001498535601562878
118,0.3756637082728903,0.47077573769134506,0.0,0.009072370588915555,0.0,0.0,1.406641960144043,347.68438720703125,0.03671874850988388,0.2466438263654709,38.47005844116211,0.00021592672867498663
119,0.4292718792340485,0.45622618162511736,0.0,0.009282904162167439,0.0,0.0,1.0455104857683182,354.033203125,0.02460937574505806,0.2456548810005188,39.89063262939453,0.0001559330507433232
120,0.45651295433949207,0.5025342326558992,0.0,0.009265626080244942,0.0,0.0,0.9944741427898407,352.07537841796875,0.03398437425494194,0.24584460258483887,39.269432067871094,0.000288376376149202
121,0.36048367106454793,0.40299886298144794,0.0,0.00961411144751737,0.0,0.0,1.0388434380292892,350.53240966796875,0.025390625,0.25038832426071167,39.4211311340332,0.0003360885345902176
122,0.3252829396454858,0.4236834310222877,0.0,0.009212357101210778,0.0,0.0,1.0316801369190216,353.31719970703125,0.03242187574505806,0.24600060284137726,37.72690963745117,0.0002767825304754723
123,0.3983774859734154,0.4482413117157227,0.0,0.009566016673107419,0.0,0.0,1.1012330055236816,347.81561279296875,0.03554687649011612,0.24675975739955902,38.01519012451172,0.0002791308398943926
124,0.391792800779858,0.49436037928741167,0.0,0.009677134550815739,0.0,0.0,1.0972025990486145,349.9593811035156,0.03125,0.24988064169883728,38.14479064941406,0.000321799626778585
125,0.413571414966584,0.4652989723456416,0.0,0.009787781963973752,0.0,0.0,1.1573424935340881,346.25897216796875,0.01679687574505806,0.25004151463508606,38.9659423828125,0.00036953405080453194
126,0.38065613702279383,0.4296841436864866,0.0,0.00972701169423613,0.0,0.0,1.0737958252429962,354.75079345703125,0.02382812462747097,0.24652065336704254,37.032920837402344,0.00010213100044431656
127,0.3974440328537546,0.4536167027311496,0.0,0.009319321321870478,0.0,0.0,0.9592924267053604,350.61248779296875,0.021484375,0.24692295491695404,39.08844757080078,0.0004999843358337586
128,0.44483571581543646,0.4789794728879058,0.0,0.009484923775391707,0.0,0.0,1.0682821720838547,354.044921875,0.029296875,0.24220341444015503,40.050376892089844,0.00026617013070628914
129,0.4200917891910218,0.4703177153476138,0.0,0.009739903367628975,0.0,0.0,1.0363708436489105,352.32891845703125,0.03046875074505806,0.24060074985027313,39.78425598144531,0.00020748705889772623
130,0.4072312965544728,0.4227491443906737,0.0,0.009492906528458963,0.0,0.0,1.0494544804096222,346.1792907714844,0.01875000074505806,0.2442021369934082,38.996551513671875,0.00041360665808376496
131,0.4102312498073139,0.45038324153562365,0.0,0.009712419974654959,0.0,0.0,1.0223712027072906,354.595703125,0.02382812462747097,0.24699299037456512,38.586265563964844,0.00015067526241807627
132,0.4123507729204755,0.4321688331704755,0.0,0.009703961912553528,0.0,0.0,1.031266212463379,356.5199279785156,0.03828125074505806,0.24198974668979645,40.123756408691406,0.0001790826440499771
133,0.3348547086373214,0.41581449294520517,0.0,0.009488711210280387,0.0,0.0,1.0385561436414719,350.2593688964844,0.02617187425494194,0.2451474368572235,39.130455017089844,0.0002185682554980417
134,0.3235401896852991,0.36941237244494174,0.0,0.009705029990216756,0.0,0.0,0.9761107265949249,350.3296813964844,0.02382812462747097,0.24587614834308624,38.2498664855957,0.00021969714354064251
135,0.4096177448692414,0.4636383547232269,0.0,0.009712937199682838,0.0,0.0,0.9689599722623825,360.3257751464844,0.03789062425494194,0.24280692636966705,39.29830551147461,0.00012451115458844697
136,0.33331059574628363,0.36951943138521764,0.0,0.00974359272288001,0.0,0.0,0.9898250102996826,360.7796936035156,0.02460937574505806,0.24126698076725006,40.607177734375,0.0001630462805222166
137,0.3922520350058811,0.4552897663277656,0.0,0.009218902504310848,0.0,0.0,1.0115640759468079,353.03985595703125,0.02500000037252903,0.24320314824581146,39.13953399658203,0.0003507382506418022
138,0.4206092688419503,0.4782444114025095,0.0,0.009422994625890545,0.0,0.0,1.0346906334161758,350.2718811035156,0.02617187425494194,0.23749923706054688,39.797325134277344,0.000264870120674221
139,0.3346716277363973,0.4273956384306669,0.0,0.009759199330922105,0.0,0.0,1.0838532000780106,347.8257751464844,0.02851562574505806,0.24004046618938446,39.43506622314453,0.00022493273330326247
140,0.3312499834884507,0.3770234163999087,0.0,0.009733856595007438,0.0,0.0,1.0349767804145813,353.17071533203125,0.029296875,0.22995725274085999,39.442909240722656,0.00010404026169297254
141,0.40397926555212543,0.4360573400384831,0.0,0.009635302977529467,0.0,0.0,1.0824255496263504,350.83673095703125,0.02265625074505806,0.2388249635696411,39.90509796142578,0.000371619338046969
142,0.3959328957393623,0.4785633750839927,0.0,0.00966185776477511,0.0,0.0,1.1080864369869232,360.88165283203125,0.03046875074505806,0.2369406670331955,41.7778434753418,0.00032097977920397813
143,0.4059628853138738,0.4667523296200891,0.0,0.009204233440504285,0.0,0.0,1.0148191899061203,355.7035217285156,0.02773437462747097,0.2447107583284378,38.3218879699707,0.00023893458261436962
144,0.3409896753775399,0.45030011822351046,0.0,0.009726777516635924,0.0,0.0,1.0336128324270248,351.6831970214844,0.02031249925494194,0.23753297328948975,41.279388427734375,8.498310516280583e-05
145,0.41902519907836056,0.4417609718116549,0.0,0.009594975142616589,0.0,0.0,0.9867641776800156,356.2269592285156,0.02460937574505806,0.24223709106445312,40.85616683959961,0.00018028233152811435
146,0.3432923288933233,0.4053461659424014,0.0,0.009799845159723871,0.0,0.0,1.0131141990423203,355.74688720703125,0.03007812425494194,0.23747368156909943,39.5915641784668,0.00019278734584560198
147,0.3930384930454059,0.4773145955543573,0.0,0.009828346978371757,0.0,0.0,1.1789191365242004,356.0101623535156,0.01992187462747097,0.2378365844488144,42.878150939941406,0.00025045289797787085
148,0.4369818089757222,0.4798543714427455,0.0,0.009517781828033615,0.0,0.0,1.158819705247879,349.3812561035156,0.02460937574505806,0.23410946130752563,41.28554153442383,0.00039600089077751477
