step,eval,ess,frac_upper,skipped,grad_norm,length,length_clip,entropy,reward,ppo_kl
14,,0.5156477503511712,0.0021998656455114477,0.0,0.021080901385707247,1027.56103515625,0.003173828125,0.014258123002946377,0.434326171875,8.325378819446568e-06
15,,0.4802162780395749,0.0022728418480742404,0.0,0.012173912858984174,1076.455078125,0.003173828125,0.015004537999629974,0.443603515625,2.541515102203462e-05
16,,0.48034245369526996,0.0019875188232471004,0.0,0.01520486172599603,1147.889404296875,0.005859375,0.015560124069452286,0.449951171875,3.21586233318484e-05
17,,0.4533782216196095,0.001997724172569824,0.0,0.01362487943810052,1296.686279296875,0.0126953125,0.01810501515865326,0.4462890625,9.630109044103877e-05
18,,0.34065678321982057,0.0024140893794420866,0.0,0.016947975932972585,1835.665771484375,0.037841796875,0.024125099182128906,0.43603515625,0.00045156315563751805
19,,0.2309093676868471,0.00229420696588442,0.0,0.029438053733950392,2683.150634765625,0.0732421875,0.03289502486586571,0.514404296875,0.00021802807738443766
20,0.3416666666666667,0.20623150550633573,0.002190380581192999,0.0,0.021424557381867652,3258.2265625,0.11083984375,0.03825340047478676,0.552001953125,2.3055339025454315e-05
21,,0.1928934753319386,0.002216391821721249,0.0,0.029198837485834656,3612.803955078125,0.129150390625,0.041657160967588425,0.521484375,1.7116713677180016e-05
22,,0.23833279756556694,0.0021914595063727113,0.0,0.029802673147823214,3264.88134765625,0.089111328125,0.038144953548908234,0.593017578125,2.201883265755774e-05
23,,0.24673630112392841,0.0023967085718849855,0.0,0.0257663645047891,3383.751220703125,0.1005859375,0.04037312790751457,0.53125,2.291522256690431e-05
24,,0.20234459860559492,0.0023252084436908758,0.0,0.04638593316429336,3639.699462890625,0.117919921875,0.04293935000896454,0.519287109375,3.409568845610433e-05
25,,0.25905439976907096,0.0024174786818188724,0.0,0.02636109138960315,3435.9375,0.10205078125,0.041208505630493164,0.568115234375,3.5018028739517794e-05
26,,0.20471687786510606,0.0022894059553097007,0.0,0.029306958114394814,3470.107421875,0.1064453125,0.04128025472164154,0.581787109375,2.8129386221201767e-05
27,,0.23193111421164822,0.0025985238737510977,0.0,0.023388160420688905,3502.57275390625,0.093017578125,0.04351810738444328,0.58056640625,2.8962447610592083e-05
28,,0.16389585316791028,0.002742854011672,0.0,0.029859098345083115,3415.24609375,0.082763671875,0.045008305460214615,0.5693359375,3.73091020354962e-05
29,,0.20403274927927967,0.002672381738015656,0.0,0.023831862621590517,3329.66259765625,0.063232421875,0.045598555356264114,0.584228515625,1.898131060549839e-05
30,0.33541666666666664,0.1464261701885523,0.0024276167144483265,0.0,0.023638418010179456,3425.11767578125,0.065185546875,0.0453319251537323,0.58056640625,2.1412626824275042e-05
31,,0.13599820754534112,0.0024941209097804435,0.0,0.02639654939050287,3325.67041015625,0.044677734375,0.04462089017033577,0.58447265625,2.281435168771861e-05
32,,0.20425830570409145,0.0024542589048095914,0.0,0.028532065861134166,3464.67724609375,0.068359375,0.04525487869977951,0.56298828125,2.6314334074433077e-05
33,,0.1586743931402474,0.0025972485042047447,0.0,0.031273196792001634,3506.620361328125,0.06298828125,0.046128325164318085,0.6015625,1.878806949932317e-05
34,,0.18951770516808294,0.002766387846351361,0.0,0.029839029694558372,3440.004638671875,0.054443359375,0.04906048998236656,0.5673828125,3.715543613498322e-05
35,,0.22936656101563607,0.002581095192930386,0.0,0.027182387214174392,3356.522216796875,0.05859375,0.045070830732584,0.601318359375,2.188570745460527e-05
36,,0.15939976468867828,0.0024944867670744966,0.0,0.07305695998476718,3523.507568359375,0.06689453125,0.04421916604042053,0.60107421875,1.246717023803288e-05
37,,0.17960104413556194,0.002603499877194825,0.0,0.029497666175652287,3315.22412109375,0.050537109375,0.04273422807455063,0.620849609375,4.041006898833664e-05
38,,0.1972380943832336,0.0023497686840640002,0.0,0.03107817284404988,3351.918701171875,0.051513671875,0.040898397564888,0.6171875,2.8817336266617343e-05
39,,0.1709844698989303,0.002648230505666512,0.0,0.02395742145288668,3420.234375,0.049072265625,0.04656427353620529,0.539794921875,5.798422050555617e-05
40,0.34791666666666665,0.18793744926158945,0.002610503175355326,0.0,0.028278120878591377,3553.816650390625,0.057373046875,0.04299990460276604,0.611572265625,4.097942338242543e-05
41,,0.1569920505922605,0.002545265094693323,0.0,0.029423406392047328,3566.3427734375,0.06787109375,0.04517608508467674,0.6298828125,4.667957784096837e-05
42,,0.15945786962480796,0.002512666753158215,0.0,0.02695177371003007,3624.260986328125,0.07470703125,0.04404115676879883,0.637939453125,6.852855658131608e-05
43,,0.1769777277121498,0.0028429687845571094,0.0,0.028603228163775214,3623.39306640625,0.06494140625,0.04716638848185539,0.61181640625,2.324018554282749e-05
44,,0.13550176974866257,0.00266220480867025,0.0,0.03873222214439291,3794.369140625,0.075927734375,0.04598578065633774,0.58642578125,2.920758371666518e-05
45,,0.20369704448790338,0.0025639503704349043,0.0,0.06307467361531598,3842.77685546875,0.099365234375,0.04589962959289551,0.60986328125,4.8131513921664336e-05
46,,0.2046527725433113,0.002703848809998795,0.0,0.03538009353012054,3660.939208984375,0.076416015625,0.04264957830309868,0.642822265625,6.942626496536388e-05
47,,0.1422905978866728,0.0026032389919449627,0.0,0.045839582071583604,3854.06494140625,0.09228515625,0.04506751894950867,0.605224609375,3.935211607185324e-05
48,,0.14025358829983717,0.0028219199735813423,0.0,0.04161743071985492,3721.46533203125,0.06298828125,0.04536217451095581,0.597900390625,4.928416383841785e-05
49,,0.17274344155415972,0.002601151858826288,0.0,0.06409062995536657,3655.115478515625,0.06884765625,0.04351232573390007,0.599853515625,5.521681542793031e-05
50,0.39375,0.14607416183523456,0.0029047513101432988,0.0,0.09296143581895525,3664.037841796875,0.0556640625,0.044424016028642654,0.61474609375,9.729342189249348e-05
51,,0.17984629232119603,0.002785819547997755,0.0,0.031835513430358675,3518.376708984375,0.061767578125,0.039066944271326065,0.63720703125,7.2110491852038e-05
52,,0.08210425524271468,0.0029483297290150874,0.0,0.04503160423651223,3482.989013671875,0.034912109375,0.04105568677186966,0.629638671875,7.670290213963521e-05
53,,0.1372800334866497,0.0029240475625321276,0.0,0.030436436880846997,3691.359375,0.0615234375,0.041327670216560364,0.62841796875,6.971707769480717e-05
54,,0.07656411935282516,0.0027805057308478024,0.0,0.06963873603731463,3591.47021484375,0.0634765625,0.040515974164009094,0.658203125,9.170843888608505e-05
55,,0.12827464409738232,0.0030193125868304828,0.0,0.05512581030828015,3741.5791015625,0.078125,0.039875831454992294,0.6767578125,0.00013808350528130974
56,,0.1342995882501337,0.002965349396527786,0.0,0.03961083954051495,3772.20703125,0.083984375,0.03835102170705795,0.661865234375,0.00020189933453064525
57,,0.02003300943910337,0.009201346929000116,0.0,0.04670701649049948,3780.2763671875,0.072998046875,0.03761489689350128,0.655029296875,0.0015334720912737476
58,,0.18176014861622564,0.0031559678386563848,0.0,0.0373681780950378,4058.9560546875,0.1123046875,0.0402299165725708,0.6318359375,6.34902240593715e-05
59,,0.12536169069517691,0.002700245904304244,0.0,0.06861299272725642,3692.62451171875,0.066162109375,0.036228109151124954,0.677001953125,0.00011029937253325722
60,0.42916666666666664,0.17186733860332487,0.0028601464909281844,0.0,0.0332693563893007,3658.634521484375,0.071044921875,0.034014951437711716,0.6640625,0.00013589297835144124
61,,0.11692675233039318,0.0029003005002320474,0.0,0.03321764355770536,3606.009521484375,0.0625,0.033505141735076904,0.67333984375,0.00024070403819067776
62,,0.09317605031914604,0.006879172682245108,0.125,0.04925234379117935,3714.529052734375,0.062744140625,0.032774172723293304,0.629638671875,0.003086713099269513
63,,0.10346726609032839,0.006480785330143125,0.0,0.04449890266754386,3446.54150390625,0.047607421875,0.023396944627165794,0.68603515625,0.002193211748278798
64,,0.05776260426662222,0.004449012522947882,0.0,0.05247784613794386,3576.219482421875,0.05224609375,0.021226704120635986,0.659912109375,0.0005378793486091279
65,,0.03445802989924342,0.005877730760335389,0.0,0.17001441584696536,3807.482421875,0.06396484375,0.023350879549980164,0.640869140625,0.0007121909985705443
66,,0.04116098133353942,0.006519337915893982,0.0,0.053560536337346344,3522.278564453125,0.04052734375,0.020041359588503838,0.697265625,0.0017030138411102905
67,,0.04128716508651593,0.006223373101827628,0.0,0.055069229887958135,3582.22705078125,0.037841796875,0.019964011386036873,0.6669921875,0.0015248003890382055
68,,0.024050659408840595,0.006605856396108261,0.0,0.09197685529618377,3532.113525390625,0.036376953125,0.019294023513793945,0.6572265625,0.0012975036195300264
69,,0.01572973076407896,0.0073872367206535335,0.0,0.10634628177453162,3640.076904296875,0.031005859375,0.021417628973722458,0.654541015625,0.0010057617971629196
70,0.36875,0.014099507322220147,0.008816618942238263,0.0,0.07902054789876709,3366.16748046875,0.031494140625,0.02142442762851715,0.70263671875,0.003678231929888317
71,,0.03710900906727572,0.008517104464873772,0.0,0.1035855157613387,3428.760986328125,0.041748046875,0.02465904876589775,0.6611328125,0.0022094870506376594
72,,0.01084066385372706,0.010014250509518449,0.0,0.1329891807692175,3577.8173828125,0.042724609375,0.029551994055509567,0.673095703125,0.002287337789457516
73,,0.006420125928473741,0.011036884159247768,0.25,0.08079679365583854,3453.165771484375,0.038330078125,0.031159035861492157,0.6533203125,0.002135287403700097
74,,0.021486768017728988,0.010760181026299977,0.25,0.056116834574789276,3255.34423828125,0.027099609375,0.028986040502786636,0.6796875,0.0015915217247676255
75,,0.007808222497953078,0.010868692890526398,0.0,0.1217306581531074,3456.1748046875,0.025390625,0.03233255818486214,0.64208984375,0.002278844637007984
76,,0.018648911126947793,0.010409001069740234,0.125,0.13740258004244416,3296.10595703125,0.030029296875,0.029374312609434128,0.68310546875,0.001762765999616667
77,,0.00448471107938574,0.012826600941471127,0.375,0.055396592415644486,3473.491943359375,0.03271484375,0.03242388367652893,0.631103515625,0.0032630845779157668
78,,0.010270313895327818,0.009994030658328077,0.0,0.11593535412641845,3265.5302734375,0.031982421875,0.029364774003624916,0.67041015625,0.0019958434841243636
79,,0.005439549198073242,0.01243437553358647,0.5,0.05599422647747077,3396.267333984375,0.033447265625,0.0383332297205925,0.643310546875,0.002096328120798384
80,0.3770833333333333,0.00995300909292984,0.012289643927685705,0.375,0.06820040071595074,3372.286865234375,0.029052734375,0.04211629927158356,0.634765625,0.0009807246764345586
81,,0.003150819083300167,0.011869247797634572,0.375,0.06178749815486491,3143.78857421875,0.029541015625,0.03847590461373329,0.67822265625,0.0007629937524630168
82,,0.006151740449991915,0.013058439011583023,0.5,0.04575670572425364,3264.18798828125,0.027099609375,0.0448458306491375,0.6123046875,0.0003066281944834298
83,,0.003703193892533389,0.012473257142051318,0.375,0.06842765790577167,3167.4111328125,0.021484375,0.04138227924704552,0.661376953125,0.0005686955059648177
84,,0.008905057705471033,0.013548163339487489,0.5,0.0925663687378597,3216.1240234375,0.0263671875,0.04731469973921776,0.63525390625,0.0005977021768026609
85,,0.006669356179875094,0.01344700081485158,0.5,0.047877017121393084,3279.906005859375,0.0244140625,0.051285773515701294,0.603515625,0.00034445158734104945
86,,0.006792262918854713,0.015651985382875006,0.5,0.06463213289177833,3372.451171875,0.033203125,0.060225892812013626,0.6171875,0.00043194236488900046
87,,0.005696241666314393,0.013650106981591493,0.5,0.05309841320269315,3326.901611328125,0.03515625,0.05569691210985184,0.63037109375,6.182480506311682e-05
88,,0.00813955733120447,0.013939401824306086,0.5,0.05161166002733923,3595.10205078125,0.042724609375,0.05893496796488762,0.601806640625,-0.00013843362227010896
89,,0.005074772793086685,0.013092720445497235,0.5,0.05077823983828924,3452.35302734375,0.041015625,0.05653911083936691,0.628662109375,-0.00010874914720040266
90,0.38125,0.008702725038108455,0.011608405006147668,0.375,0.06843565692337462,3450.60498046875,0.04052734375,0.050751857459545135,0.64599609375,-0.00013239416355168324
91,,0.004989738103057384,0.012963738997155038,0.5,0.044546744666032076,3496.373046875,0.034912109375,0.05685601755976677,0.634765625,0.00038273175115914447
92,,0.0030699191124224277,0.012396956493563871,0.5,0.03312077169385941,3429.666748046875,0.04541015625,0.0568913072347641,0.649658203125,6.528497973501131e-05
93,,0.005080162151914304,0.014847599660386122,0.5,0.05485866018345317,3554.10009765625,0.053466796875,0.07079017162322998,0.625244140625,1.2326319367789991e-05
94,,0.007283400425264148,0.01515472155047386,0.5,0.04747392757252422,3587.1552734375,0.05712890625,0.07370437681674957,0.630615234375,0.00011132089488806236
95,,0.005749076745136092,0.01826894433851828,0.625,0.03618567103252106,3329.733154296875,0.03955078125,0.08366372436285019,0.626708984375,0.0006135013152854035
96,,0.007200496531905826,0.02200822148305473,0.75,0.02948884254632076,3446.396484375,0.045654296875,0.11605213582515717,0.589599609375,0.000277858184127599
97,,0.007995687046706682,0.023752993959705787,0.75,0.029689208641767526,3371.224853515625,0.040771484375,0.135468989610672,0.586181640625,5.234222310502157e-05
98,,0.014341076878424688,0.02924913577434785,0.875,0.011306291639886317,3347.75341796875,0.042724609375,0.16768008470535278,0.566162109375,0.0001269895727554002
99,,0.02110077999448464,0.028270417045351777,0.875,0.01353058816271175,3337.89453125,0.040771484375,0.16944094002246857,0.605224609375,-0.0005229297345387561
100,0.30416666666666664,0.02502052807486647,0.03144344925546899,0.875,0.014193750376116851,3389.97705078125,0.038818359375,0.19206608831882477,0.558349609375,-0.000548694574650749
101,,0.028407930051894507,0.03236877834047884,0.875,0.013827436224235786,3389.994873046875,0.047607421875,0.20391780138015747,0.57275390625,-0.0005753658630457965
102,,0.02854224498252104,0.03524339952783223,0.875,0.015086370514245183,3363.397705078125,0.035400390625,0.21704474091529846,0.55712890625,-0.0006385523245637122
103,,0.025539586400566566,0.036266087334497515,0.875,0.01734764440680402,3420.89013671875,0.040283203125,0.22933921217918396,0.536376953125,-0.0004326785242777856
104,,0.030593171239525367,0.04137622002961089,0.875,0.04067060130349208,3474.498046875,0.04296875,0.25448426604270935,0.51416015625,-1.0241652885306857e-05
105,,0.02730488612289321,0.04314575244021883,0.875,0.018505637845698784,3506.93408203125,0.0478515625,0.2639889717102051,0.510986328125,0.0018554214440468344
106,,0.021949621471819586,0.04572719713152091,0.875,0.01810093830348109,3413.416259765625,0.04150390625,0.2822052240371704,0.5322265625,0.0011469937681365093
107,,0.02669452095310497,0.05540415715632305,0.875,0.02128291227151237,3501.52734375,0.046875,0.32803982496261597,0.46630859375,0.003089027268676061
108,,0.05092729859289113,0.062005971931389056,0.875,0.0314771232908895,3761.85009765625,0.0654296875,0.3871958553791046,0.4306640625,0.0022326946302110937
109,,0.015916086549176856,0.02100016941276381,0.875,0.03000495862524451,3676.25927734375,0.053466796875,0.4136321544647217,0.404296875,-0.00017045336870142582
110,0.23333333333333334,0.013213696219222061,0.02167453503552906,1.0,0.0,3714.12548828125,0.0703125,0.4425157904624939,0.373291015625,-8.927008408249687e-05
111,,0.11595044227443584,0.0719743680697727,0.875,0.03088178741240886,3651.22412109375,0.069580078125,0.4393743872642517,0.4208984375,0.0016175554619701513
112,,0.013731382420366731,0.021378844144369157,0.875,0.030350919559289504,3640.4990234375,0.070556640625,0.47255653142929077,0.406982421875,-0.00019323493814826532
113,,0.018586606069349663,0.026136329686794482,1.0,0.0,3888.033203125,0.080322265625,0.5545701384544373,0.34375,-0.00013793992611527204
114,,0.017211663885657,0.023599191483877072,1.0,0.0,3861.5546875,0.086669921875,0.5511828660964966,0.35546875,-0.00017778895772670877
115,,0.01506108643351163,0.02331106653399031,0.875,0.03802370984946131,3833.291748046875,0.087158203125,0.5496922135353088,0.367431640625,-0.00016707076620330085
116,,0.01720271796307047,0.027767053258702767,1.0,0.0,4031.143310546875,0.105224609375,0.6507007479667664,0.28369140625,-0.00014801855618498346
117,,0.014074400676089411,0.027222686385790507,1.0,0.0,3856.82275390625,0.089111328125,0.6199162006378174,0.32080078125,-0.0001978712158964481
118,,0.018790212425088375,0.027334707673609383,1.0,0.0,3810.228515625,0.08837890625,0.612241804599762,0.300048828125,-0.00018333409645758064
119,,0.01942295015851417,0.027381184811208745,1.0,0.0,3929.528564453125,0.09619140625,0.634479284286499,0.33447265625,-0.0001952793273065229
120,0.10416666666666667,0.020191606799225194,0.02862756710272058,1.0,0.0,4084.24951171875,0.103759765625,0.6689519286155701,0.243408203125,-0.00017605251947675808
121,,0.017075896960795374,0.02670798528371585,1.0,0.0,3977.512939453125,0.10302734375,0.6446985602378845,0.300537109375,-0.00012244562809609404
122,,0.020796908905328284,0.026301250089133678,1.0,0.0,3919.78955078125,0.091064453125,0.6326664686203003,0.28564453125,-0.00015672429100596543
123,,0.015681837732599926,0.028292416362655844,1.0,0.0,3857.889404296875,0.091552734375,0.6237495541572571,0.294677734375,-0.00014555242053783483
124,,0.01888409949104547,0.028002460255799784,1.0,0.0,3995.00341796875,0.095458984375,0.6412758827209473,0.298095703125,-0.00018166113248909352
125,,0.020546423378659168,0.02932982398302613,1.0,0.0,4053.552490234375,0.1025390625,0.6665289998054504,0.28466796875,-0.00020539598136215184
126,,0.020748052395226653,0.03011435786792501,1.0,0.0,4030.253173828125,0.102294921875,0.6505961418151855,0.292236328125,-0.0001769875927328302
127,,0.012774477102438144,0.024464490254713284,1.0,0.0,3886.411376953125,0.090087890625,0.6314957141876221,0.316162109375,-0.00010852527487776382
128,,0.021962502181806197,0.0280867125563021,1.0,0.0,3797.09228515625,0.08642578125,0.6244176030158997,0.331787109375,-0.00022670813316231096
129,,0.016102587280417652,0.02877901290887305,1.0,0.0,3938.399658203125,0.09130859375,0.6342667937278748,0.290283203125,-0.00017513628919696805
130,0.11875,0.014110905119750352,0.02825349629320629,1.0,0.0,3828.60400390625,0.082275390625,0.6227487921714783,0.33935546875,-0.00025507917430733383
131,,0.019640890999623337,0.030244730953921033,1.0,0.0,3764.80419921875,0.0810546875,0.6177612543106079,0.3212890625,-0.0002645595777412663
132,,0.019438827183775702,0.027479602307644395,1.0,0.0,3936.8642578125,0.094970703125,0.6336555480957031,0.3251953125,-0.0002641728417142383
133,,0.01777676300966955,0.027488126868879408,1.0,0.0,3751.443115234375,0.076416015625,0.6105935573577881,0.35498046875,-0.00015959412657667432
134,,0.019808051480125835,0.028225097162676308,1.0,0.0,4004.1181640625,0.093994140625,0.6511014699935913,0.29296875,-0.00018843410663684887
135,,0.016913630762640693,0.0257467479143701,1.0,0.0,3858.753173828125,0.0810546875,0.6278827786445618,0.31982421875,-0.00014419476112953098
136,,0.017977236596850285,0.028481526142158486,1.0,0.0,3831.951171875,0.083740234375,0.6280291080474854,0.318115234375,-0.00019731351756350829
137,,0.016480708895137815,0.02664547776841486,1.0,0.0,3745.436279296875,0.081298828125,0.6086944341659546,0.31298828125,-0.00014615227192071813
138,,0.02018219357182653,0.02622000249059689,1.0,0.0,3975.7890625,0.0986328125,0.6497348546981812,0.305419921875,-0.00019489345727443736
139,,0.01766513007075849,0.02880090976298428,1.0,0.0,4008.543212890625,0.101318359375,0.6481187343597412,0.29638671875,-0.00018987680979008949
140,0.10833333333333334,0.019941419551838098,0.028879383172149848,1.0,0.0,4050.9794921875,0.100341796875,0.6530894637107849,0.255615234375,-0.0002681433409129854
141,,0.01651409308015963,0.028691029191645928,1.0,0.0,4040.4130859375,0.095703125,0.6510434746742249,0.263427734375,-0.00017465412716782667
142,,0.018002885906502914,0.02827799523985468,1.0,0.0,4022.759033203125,0.1015625,0.6501555442810059,0.299560546875,-0.00016207793960888338
143,,0.014351225275633157,0.025537607364646824,1.0,0.0,3846.591552734375,0.079345703125,0.6309988498687744,0.32666015625,-0.00012618689594929102
144,,0.01844436879054729,0.027406155883194564,1.0,0.0,4082.158447265625,0.11181640625,0.6505882143974304,0.287353515625,-0.0001748219807213266
145,,0.01684398743282644,0.027983824883415435,1.0,0.0,3924.510009765625,0.091552734375,0.6350305080413818,0.298828125,-0.00011289948477214034
146,,0.016112791433069353,0.026030424932525123,1.0,0.0,4054.332275390625,0.103271484375,0.6636855602264404,0.276611328125,-0.00015774847777192373
147,,0.020382737888569875,0.027419295375729374,1.0,0.0,4000.489990234375,0.095947265625,0.6494315266609192,0.301025390625,-0.00018404795582982627
148,,0.014545068004296273,0.027963907433179162,1.0,0.0,3873.012451171875,0.08251953125,0.6290611028671265,0.321533203125,-0.00011070586645706765
149,,0.018657712441850167,0.02859117186578495,1.0,0.0,3994.732666015625,0.09619140625,0.6483423709869385,0.29150390625,-0.00016711016487750823
150,0.11458333333333333,0.019912752089568598,0.02692476933660399,1.0,0.0,3936.775390625,0.0908203125,0.6390754580497742,0.31640625,-0.0002153007787180741
151,,0.01682169466712179,0.028075055169458282,1.0,0.0,3969.6962890625,0.10107421875,0.6449697613716125,0.300537109375,-0.0001662489184564435
152,,0.015565000726914436,0.026947737467938875,1.0,0.0,4000.5322265625,0.09716796875,0.6483837962150574,0.281982421875,-0.00014255012205638312
153,,0.01581584153006535,0.026168838479498448,1.0,0.0,3921.492431640625,0.098388671875,0.636216402053833,0.290771484375,-0.00016348667972662656
154,,0.017732285028218605,0.027699758849756388,1.0,0.0,3939.636474609375,0.090087890625,0.6529543399810791,0.302001953125,-0.00013352158592982403
155,,0.018272561323916817,0.028288878985429124,1.0,0.0,4044.874267578125,0.09619140625,0.6574468612670898,0.32177734375,-0.0002022798662860902
156,,0.01843517340648848,0.02931046674802781,1.0,0.0,3895.817626953125,0.086669921875,0.6421748399734497,0.2978515625,-0.00027263306260254965
157,,0.020154030405516943,0.028055063314775905,1.0,0.0,3959.534423828125,0.09716796875,0.6300017833709717,0.2939453125,-0.00010833572375436812
158,,0.017398057272259956,0.026907123960214864,1.0,0.0,4018.25146484375,0.093017578125,0.652393102645874,0.292724609375,-0.0002072206499264903
159,,0.01285148512796993,0.025090017573646366,1.0,0.0,3913.642333984375,0.091796875,0.6351041793823242,0.320556640625,-0.0001852061904619742
160,0.10416666666666667,0.014539615300460938,0.024867538916703437,1.0,0.0,3769.483154296875,0.084228515625,0.6146959662437439,0.337890625,-0.0001813841625716933
161,,0.02137206611300209,0.026520927624855008,1.0,0.0,4131.302734375,0.11328125,0.6701472401618958,0.279541015625,-0.00020574252942821483
162,,0.016331578975571942,0.026130356366433908,1.0,0.0,3974.738037109375,0.09423828125,0.6412325501441956,0.297607421875,-0.00013799200806806214
163,,0.018398664085225523,0.027520687321312583,1.0,0.0,3999.157958984375,0.097900390625,0.6499713063240051,0.3076171875,-0.00015807132111342028
164,,0.015379716263827848,0.025086667626131473,1.0,0.0,3973.75244140625,0.10107421875,0.6462045907974243,0.3017578125,-0.00018257368829638942
165,,0.01615024535822134,0.02568801109077471,1.0,0.0,3928.214111328125,0.096435546875,0.635001003742218,0.335693359375,-0.00015575175639060296
166,,0.019209202784039286,0.025178024096903742,1.0,0.0,3931.9609375,0.088623046875,0.6285598278045654,0.290283203125,-0.000177163676021969
167,,0.018365653294362773,0.028714249840554068,1.0,0.0,3989.5419921875,0.1005859375,0.6564325094223022,0.3076171875,-0.00022707723271735424
168,,0.01697316112097075,0.028247906647305705,1.0,0.0,4058.48193359375,0.104248046875,0.6590008735656738,0.29248046875,-0.00017336736090553626
169,,0.013907527329473434,0.026530226870659486,1.0,0.0,3959.5185546875,0.095458984375,0.6362801194190979,0.281005859375,-0.00013619510307918522
170,0.0875,0.016858262590495773,0.026094573886157192,1.0,0.0,3749.8212890625,0.079833984375,0.6117372512817383,0.360595703125,-0.00010627813266800499
171,,0.013083719366452948,0.02503689927742819,1.0,0.0,3935.9921875,0.090576171875,0.6337273120880127,0.321533203125,-0.00019645151162888725
172,,0.018639300560612918,0.028157282250948087,1.0,0.0,4010.462890625,0.090576171875,0.6506626009941101,0.3017578125,-0.0001812570917742652
173,,0.021998729253741325,0.027377299605176215,1.0,0.0,4019.18994140625,0.0927734375,0.6502954959869385,0.287109375,-0.0001973761284962876
174,,0.01729975909380991,0.025510606963168408,1.0,0.0,3946.793212890625,0.0947265625,0.6450732946395874,0.306884765625,-0.000182220549296745
175,,0.018922897132304793,0.029077430244972502,1.0,0.0,3955.40869140625,0.0947265625,0.6441998481750488,0.297119140625,-0.0002233932228357272
176,,0.01739645604009608,0.026699502546432184,1.0,0.0,3955.014404296875,0.0927734375,0.6364324688911438,0.303466796875,-0.0001304664882653334
177,,0.01837891196247634,0.02784686260731114,1.0,0.0,4040.64453125,0.100341796875,0.6577793955802917,0.293212890625,-0.00017264894838255876
178,,0.01827795022824835,0.027990000530160073,1.0,0.0,4030.203369140625,0.095947265625,0.6573846936225891,0.278564453125,-8.496455841883419e-05
179,,0.018140734418973153,0.027787692066076536,1.0,0.0,3890.802734375,0.091796875,0.6270681023597717,0.319091796875,-0.0002063684076888666
180,0.11875,0.015795457627253713,0.026940790577289216,1.0,0.0,4006.75390625,0.10498046875,0.6570104956626892,0.32666015625,-0.00018648709114385098
181,,0.017811849311119267,0.02825046015183977,1.0,0.0,3999.475830078125,0.098876953125,0.645940363407135,0.3056640625,-0.000205581444387665
182,,0.016531867008152547,0.026538206686251897,1.0,0.0,3748.835693359375,0.076904296875,0.6033061146736145,0.330322265625,-0.0001867201476166371
183,,0.01566746515597068,0.026534442237009785,1.0,0.0,3965.492431640625,0.099853515625,0.6384916305541992,0.281494140625,-0.00018134180301986426
184,,0.0173653568799783,0.028687258074310613,1.0,0.0,4043.171875,0.089111328125,0.6508380174636841,0.29833984375,-0.00013325257323668722
185,,0.015577874426197897,0.028320667341571768,1.0,0.0,3840.17822265625,0.08544921875,0.6162911653518677,0.317138671875,-0.00013129767338568855
186,,0.013503416517564,0.02771804192132503,1.0,0.0,3906.149658203125,0.090087890625,0.6326274275779724,0.32421875,-0.0001253960914454363
187,,0.016716598350651417,0.027540937497677973,1.0,0.0,3843.0595703125,0.08251953125,0.6253922581672668,0.30859375,-0.00014740258546463005
