batch_size,path_scale,population_rho,population_value,signal_sq,raw_mse,ppo_mse,raw_relative_risk,ppo_relative_risk,raw_certificate,ppo_certificate,raw_certified,ppo_certified,ppo_only_certified
320,1.7375,0.2878181164645227,0.9204774198599656,4.284090040370917e-05,0.0018953919970703683,0.00016642307494444048,44.24258078633345,3.8846773381549085,-0.00015746684321666602,-1.0504484835962163e-05,0.0,0.0,0.0
320,1.75,0.2874654151340595,0.9209695784325471,4.247730995736014e-05,0.0018821575100591258,0.00016449608057225092,44.30971527972195,3.8725635106690253,-0.0001563728170086501,-1.0371595502265717e-05,0.0,0.0,0.0
320,1.7625000000000002,0.2871196210339558,0.921451541440293,4.214401581946624e-05,0.0018691159040276017,0.00016269472646031428,44.35068342880273,3.860446692058375,-0.00015529261049769153,-1.0246810404472084e-05,0.0,0.0,0.0
320,1.7750000000000001,0.2867805451878108,0.921923580021108,4.183899502122832e-05,0.0018562628380978164,0.0001656922384201988,44.36681228017029,3.9602346647219817,-0.00015422602666151,-1.0527525688912493e-05,0.0,0.0,0.0
320,1.7875,0.2864480050290593,0.9223859567882989,4.156034788867256e-05,0.001843594104333563,0.00016358020041896308,44.35944832011481,3.935968025511825,-0.00015317286929781573,-1.0371687465074694e-05,0.0,0.0,0.0
320,1.8,0.2861218241473755,0.9228389261306615,4.130629055875254e-05,0.001831105622749258,0.0001640787703909306,44.32994582616323,3.972246555462322,-0.00015213294323619298,-1.0435660785735136e-05,0.0,0.0,0.0
320,1.8125,0.2858018320463937,0.923282734501229,4.107514796300184e-05,0.0018187934365268912,0.00016244847763224917,44.27965635486346,3.9549091284728553,-0.0001511060545279306,-1.0316733021886024e-05,0.0,0.0,0.0
320,1.8250000000000002,0.2854878639121861,0.9237176206951281,4.0865347248318054e-05,0.0018066537074322114,0.0001608526796185127,44.20991938363059,3.9361632886927964,-0.00015009201061563096,-1.0198923251466546e-05,0.0,0.0,0.0
320,1.8375000000000001,0.2851797603919716,0.9241438161169608,4.067541160652819e-05,0.0017946827114215685,0.00016055943340189307,44.12205409947299,3.947333955832032,-0.00014909062048427843,-1.0190141852606017e-05,0.0,0.0,0.0
320,1.85,0.28487736738255376,0.9245615450381224,4.0503954486299584e-05,0.0017828768344312397,0.00015907301388168118,44.017352306533326,3.9273452653984053,-0.00014810169479531992,-1.0078370048607436e-05,0.0,0.0,0.0
320,1.8625,0.28458053582801496,0.9249710248444483,4.034967416274693e-05,0.0017712325683413605,0.00015973905695683318,43.89707240750561,3.9588685725822583,-0.00014712504600518215,-1.0148097537497332e-05,0.0,0.0,0.0
320,1.875,0.28428912152621955,0.9253724662745638,4.0211348641742305e-05,0.0017597465071069313,0.00015838912558518477,43.76243440092398,3.9389160258297164,-0.00014616048846954107,-1.004511104019261e-05,0.0,0.0,0.0
320,1.8875000000000002,0.2840029849436992,0.9257660736493032,4.008783087747828e-05,0.0017484153430486703,0.0001570351970256418,43.61461582674323,3.9172784754953063,-0.00014520783853455135,-9.9405261225939e-06,0.0,0.0,0.0
320,1.9000000000000001,0.28372199103852147,0.9261520450925461,3.997804428326924e-05,0.001737235863296801,0.000155492730215548,43.45474858618414,3.8894531486779482,-0.0001442669146161502,-9.818748304243693e-06,0.0,0.0,0.0
320,1.9125,0.2834460090907577,0.9265305727438046,3.988097851690886e-05,0.0017262049463811365,0.00015540866477835002,43.283916558096855,3.8968117272363156,-0.00014333753726845935,-9.819853332222499e-06,0.0,0.0,0.0
