bin,rho_left,rho_right,rho_median,states,oracle_mean_change,oracle_change_se,raw_mse,raw_mse_se,raw_mean_change,raw_change_se,raw_harm_rate,ppo_mse,ppo_mse_se,ppo_mean_change,ppo_change_se,ppo_harm_rate
0.0,2.4352792588476447e-08,0.4455666274153894,0.18984406407375892,5.0,0.004041554780203327,0.001575650550732538,1.1403567028506987,1.022398863530428,0.002825196595588422,0.0012115919912428748,0.14999999999999997,1.1183234785453628,1.0266979673766046,0.0022716296778785396,0.0010553895256481308,0.016666666666666666
1.0,0.4455666274153894,0.6676447707168691,0.5633386878237879,5.0,0.009485508441133028,0.0012711727198283765,0.05291762851979276,0.013624810492358254,0.008750459102043738,0.0012865167158258519,0.0,0.05715705590100415,0.013592373948913413,0.009397932975570813,0.0015204316541364048,0.0
2.0,0.6676447707168691,0.7745184709197579,0.7279583389420682,5.0,0.005854495804584514,0.0016844143509427724,0.029662514991216936,0.004794477093522108,0.005563839532396897,0.0015929538565364516,0.0,0.03591692389062132,0.004264241813895801,0.006393586632925596,0.001793806667392546,0.0
3.0,0.7745184709197579,0.8455385896210645,0.813647324183825,5.0,0.004450018667300637,0.0006443691681093772,0.024045384674311582,0.002669960851503157,0.004684586823807164,0.0007243608008003764,0.0,0.03767941711522916,0.003951408695129281,0.005369715091462732,0.0014812972934042795,0.0
4.0,0.8455385896210645,0.9208307930274839,0.8790034196300883,5.0,0.0039477954634053345,0.00042458547481359675,0.021752009454202186,0.0008194472202990191,0.003573818983280702,0.0004541064636614776,0.016666666666666666,0.02832912112883142,0.001867628409710686,0.003952175653444333,0.0007798636457705549,0.0
5.0,0.9208307930274839,1.0,1.0,5.0,0.006228787670794355,0.0008160233102099995,0.019340695663931595,0.0008276023675372722,0.006284817810288164,0.0008126661397710935,0.0,0.01916007015631707,0.0007768813542401908,0.006343526798702208,0.0007760838390696412,0.0
