state_id,state_order,replication,rollout_cycle,minibatch,trajectory,population_rho,mean_sample_rho,signal_sq,current_value,oracle_change,exact_raw_risk,exact_ppo_risk,oracle_ppo,raw_mse,raw_mse_se,raw_relative_mse,raw_mean_change,raw_harm_rate,ppo_mse,ppo_mse_se,ppo_relative_mse,ppo_mean_change,ppo_harm_rate
1287.0,1.0,13.0,5.0,8.0,raw,2.4352792588476447e-08,0.061322809995344674,0.006362228960252248,0.1730298131637605,0.0015931053247393856,2049095.0278306506,2049094.2595722438,1.0,0.04216479596526062,0.03470849348625257,6.627362238719067,0.0028680209036808283,0.25,0.006151592851962259,4.617020745138395e-05,0.9668927180071751,2.0293582895717737e-05,0.0
519.0,2.0,5.0,5.0,8.0,raw,0.07296069679647238,0.20715571501043056,0.01921529281597276,0.5339712842860236,0.004748349692677567,0.7104298219306456,0.6971038601262725,1.0,5.228457367305665,5.028179345245084,272.0987609910111,0.0017558308336024047,0.0,5.223834258896302,5.02907839828967,271.85816572901643,0.0016806350387066904,0.0
621.0,3.0,6.0,6.0,6.0,raw,0.18984406407375892,0.4025529281225676,0.00817712246205085,0.6756280057343668,0.0019890449908013252,0.3393859050901532,0.3012244467448885,1.0,0.20519055438946468,0.06885240127069006,25.09324708560158,0.0003417463786442125,0.3333333333333333,0.14584801145630735,0.0669143290778558,17.83610458730102,0.0013247620117049035,0.08333333333333333
142.0,4.0,1.0,6.0,7.0,raw,0.2846820721508962,0.5439068001760244,0.008076435821986814,0.749947618147946,0.0019543935144521463,0.20254151521363487,0.18622741370071114,1.0,0.08235130103542473,0.01817722523178983,10.196490487949697,0.0017618436000523818,0.16666666666666666,0.07342277240243891,0.019489781959068364,9.090986918085461,0.002070568897859485,0.0
3302.0,5.0,34.0,5.0,7.0,raw,0.3802093595977435,0.49948427280552465,0.04133311860212429,0.6600362661120809,0.00992288037834621,0.15499528044696176,0.15441444600267124,1.0,0.14361949555767767,0.03025893467025266,3.4746832664665286,0.007398541261962284,0.0,0.14236075711980392,0.02903257052593676,3.4442297589538136,0.0062618888582259,0.0
971.0,6.0,10.0,2.0,4.0,raw,0.4586380809789186,0.4750841097850649,0.04581526906944126,0.41533574702835857,0.011273399100403314,0.028410367862747164,0.03321279976878318,0.0,0.02369340332195763,0.0019074122413643268,0.5171508059037268,0.009753276098231645,0.0,0.027665572571457325,0.002329312464163223,0.603850487694947,0.011037261149324592,0.0
1557.0,7.0,16.0,3.0,6.0,raw,0.5175616558446103,0.5601504960192877,0.04982853095365407,0.5705437139447753,0.012042161018100517,0.07512902068122816,0.07847530047490005,0.0,0.08098795709330564,0.011209717859083026,1.6253330279520626,0.011195569179946721,0.0,0.08170072644419073,0.010968468359139467,1.6396374703516998,0.009696921993469184,0.0
122.0,8.0,1.0,4.0,3.0,raw,0.5633386878237879,0.5752420988485183,0.020462969391338223,0.6547549323526174,0.0049489085179630354,0.07029779992945948,0.07136614125512612,0.0,0.08836284668781516,0.012664119138211638,4.318183006480883,0.0039226360607515776,0.0,0.09542994373641035,0.014987269421099271,4.663543296741915,0.003573050348937521,0.0
3467.0,9.0,36.0,2.0,4.0,raw,0.6062489055163663,0.6250891643007861,0.043920287761629234,0.5333068245705453,0.010577878722764278,0.045068095607240614,0.05032156527386901,0.0,0.0464115090169386,0.003335802730247471,1.0567214237946276,0.01040434905041715,0.0,0.050564746324713486,0.004065555508331781,1.1512844952006247,0.012335072812989373,0.0
677.0,10.0,7.0,1.0,6.0,raw,0.6465729129758434,0.6527644388543069,0.036093495845198456,0.47142874740407364,0.008585194846433997,0.022903284674790778,0.030721602179866747,0.0,0.025132426478946774,0.0016412848896875485,0.6963145544764447,0.008476465120871602,0.0,0.030424290428248818,0.0017425735313494387,0.8429299993199795,0.010347358573133398,0.0
469.0,11.0,4.0,5.0,6.0,ppo,0.678180699587382,0.7153511563014037,0.04915005691453462,0.565413921269545,0.012001641439530197,0.04974884434917784,0.05139811617385192,0.0,0.04594190644379769,0.004486372402777243,0.9347274312150752,0.011221200655029026,0.0,0.04689090783020831,0.0049521050081051425,0.9540356771457118,0.012147115408370148,0.0
1681.0,12.0,17.0,1.0,2.0,ppo,0.7040527273384074,0.6973333340211203,0.02289478705780065,0.4393850388572339,0.005535251560635668,0.023188190832790497,0.03115691418231404,0.0,0.023881660183599163,0.0017063870821050452,1.0431047086529799,0.005798185199730539,0.0,0.03421360811282633,0.0019908706703228125,1.4943842031135715,0.007096605971401465,0.0
199.0,13.0,2.0,1.0,8.0,raw,0.7279583389420682,0.7311330245438263,0.022267236364095548,0.5004967071499183,0.005446420174408773,0.019894404926703073,0.028537186181453466,0.0,0.02052189473300147,0.0010017131515360506,0.9216183992231597,0.00528711548878974,0.0,0.02805200199976937,0.0012704652154700343,1.25978821714047,0.007321071884823542,0.0
