delta,rho,is_mean,tis_mean,ppo_mean,is_tilted_second_moment_M2,is_single_second_moment,tis_single_second_moment,ppo_single_second_moment,is_variance,is_second_moment,is_mse,is_certificate,is_expected_gain,tis_variance,tis_second_moment,tis_mse,tis_certificate,tis_expected_gain,ppo_variance,ppo_second_moment,ppo_mse,ppo_certificate,ppo_expected_gain,is_finite_moment_mse_bound,is_finite_moment_error_radius,tis_mse_reduction_vs_is,tis_second_moment_reduction_vs_is,tis_discounted_second_moment_reduction_vs_is,tis_crossover_margin,tis_certificate_gap_vs_is,tis_certificate_identity_error,tis_alignment_loss_vs_is,tis_smoothness_penalty_reduction_vs_is,ppo_mse_reduction_vs_is,ppo_second_moment_reduction_vs_is,ppo_discounted_second_moment_reduction_vs_is,ppo_crossover_margin,ppo_certificate_gap_vs_is,ppo_certificate_identity_error,ppo_alignment_loss_vs_is,ppo_smoothness_penalty_reduction_vs_is,oracle_expected_gain,oracle_rule,mc_error_event_coverage,mc_theorem_inequality_coverage,mc_positive_certificate_fraction,mc_error_event_theorem_violations
1.8305623582561201,0.03505074019502412,2.0,1.2623437195881242,0.1765971755757651,18.764280653576883,535.3462023675238,2.095463464780252,9.252764570722583,16.60456882398512,20.60456882398512,16.60456882398512,-0.048365505918809726,-0.048365505918809726,0.015685993699895984,1.6091976600834768,0.55982278173098,0.8811391628638212,0.8811391628638212,0.2881743127594139,0.3193608751807515,3.612972172877691,0.11572887044615196,0.11572887044615196,16.72956882398512,12.934283445164297,16.04474604225414,18.99537116390164,11.397222698340984,4.647523343913155,0.9295046687826309,-2.220446049250313e-16,1.4753125608237516,3.7990742327803284,12.991596651107429,20.285207948804366,12.171124769282619,0.82047188182481,0.16409437636496169,-3.3306690738754696e-16,3.6468056488484697,4.057041589760874,0.8811391628638212,TIS 3,0.99142,0.99142,0.01067,0.0
1.812745593520525,0.037401420768221234,2.0,1.2653527494138848,0.17268261186160602,18.57740653761649,496.7032309478763,2.1066003796527606,8.174356254452553,15.396975967121135,19.396975967121136,15.396975967121135,0.0482419226303088,0.0482419226303088,0.01579633747510885,1.6169139179243863,0.5555029202688473,0.8829290860971568,0.8829290860971568,0.2545167803129127,0.28433606475225875,3.5936056173058346,0.11539920430910414,0.11539920430910414,15.521975967121135,12.458722232685474,14.841473046852288,17.78006204919675,10.66803722951805,4.173435817334237,0.834687163466848,5.551115123125783e-16,1.4692945011722305,3.5560124098393504,11.8033703498153,19.112639902368876,11.467583941421326,0.33578640839397345,0.06715728167879534,6.522560269672795e-16,3.654634776276788,3.8225279804737755,0.8829290860971568,TIS 3,0.99155,0.99155,0.01084,0.0
1.7947519678752137,0.039909749913929586,2.0,1.268516548572441,0.16878367064758804,18.38797698352237,460.7389678757287,2.1194733834391077,7.21676699237053,14.273092746116522,18.27309274611652,14.273092746116522,0.138152580310678,0.138152580310678,0.0159480984199053,1.6250823324220436,0.5510161381322793,0.8848066522641894,0.8848066522641894,0.22463372077791427,0.25312164825518774,3.5779869656648353,0.11477720465765541,0.11477720465765541,14.398092746116523,11.99920528456636,13.722076607984242,16.64801041369448,9.988806248216687,3.7332703597675554,0.7466540719535114,3.3306690738754696e-16,1.462966902855118,3.329602082738896,10.695105780451687,18.019971097861333,10.811982658716799,-0.11687687826511173,-0.023375375653022598,-2.498001805406602e-16,3.662432658704824,3.6039942195722667,0.8848066522641894,TIS 3,0.99119,0.99119,0.01144,0.0
1.7765761074482076,0.042586300345727524,2.0,1.2718465061514717,0.16490117613664143,18.19596470145239,427.2727274671068,2.134169664705294,6.366986162748077,13.227272733347087,17.227272733347085,13.227272733347087,0.22181818133223308,0.22181818133223308,0.016143004046737137,1.6337365392564427,0.546350514650556,0.8867782817806619,0.8867782817806619,0.19811855515177593,0.22531095304302357,3.565706248496458,0.11389606466587125,0.11389606466587125,13.352272733347085,11.5552034743431,12.680922218696532,15.593536194090643,9.356121716454386,3.3248005022421463,0.6649601004484288,-5.551115123125783e-16,1.4563069876970567,3.1187072388181285,9.66156648485063,17.00196178030406,10.201177068182437,-0.5396105833318074,-0.10792211666636183,-3.3306690738754696e-16,3.670197647726717,3.4003923560608125,0.8867782817806619,TIS 3,0.99061,0.99061,0.0121,0.0
1.7582123605866549,0.045442353837038714,2.0,1.2753547098896798,0.16103597867058003,18.001345169038032,396.1358435259062,2.150783508714719,5.6133511778167025,12.254245110184568,16.25424511018457,12.254245110184568,0.29966039118523424,0.29966039118523424,0.016382933521154046,1.6429125695589435,0.5414937300002242,0.8888507623470283,0.8888507623470283,0.17460683098094723,0.20053941740733874,3.556395502725019,0.11278562954387691,0.11278562954387691,12.37924511018457,11.126205602173892,11.712751380184343,14.611332540625627,8.766799524375376,2.9459518558089677,0.5891903711617941,5.551115123125783e-16,1.4492905802206404,2.9222665081251256,8.697849607459549,16.053705692777232,9.632223415666338,-0.9343738082067894,-0.18687476164135733,5.551115123125783e-16,3.67792804265884,3.2107411385554467,0.8888507623470283,TIS 3,0.99017,0.99017,0.0129,0.0
1.7396547773289877,0.0484899487742846,2.0,1.2790539931435385,0.15718895611193126,17.80409679814977,367.1708724838191,2.1694170047668804,4.945412802972344,11.349089765119347,15.349089765119347,11.349089765119347,0.37207281879045206,0.37207281879045206,0.01666993398095154,1.6526490513573826,0.5364330787832285,0.8910312704062402,0.8910312704062402,0.15377201359527454,0.1784803815188332,3.5497245570711082,0.11147273436803837,0.11147273436803837,11.474089765119347,10.711717773130202,10.812656686336119,13.696440713761964,8.217864428257178,2.5947922580789413,0.5189584516157881,-1.1102230246251565e-16,1.441892013712923,2.739288142752393,7.799365208048238,15.170609383600514,9.102365630160309,-1.3030004221120706,-0.26060008442241367,4.440892098500626e-16,3.6856220877761374,3.034121876720103,0.8910312704062402,TIS 3,0.98987,0.98987,0.0136,0.0
1.7208970868844662,0.05174193089919324,2.0,1.2829579854929671,0.1533610153576902,17.60420112122607,340.23084982127244,2.1901808320200957,4.353813491686683,10.507214056914764,14.507214056914764,10.507214056914764,0.4394228754468188,0.4394228754468188,0.017006238733747604,1.66298743127392,0.5311554893020516,0.8933273938924601,0.8933273938924601,0.13532168408297318,0.15884128511451487,3.5453972236837545,0.10998150947699098,0.10998150947699098,10.632214056914762,10.311262801866103,9.976058567612712,12.844226625640843,7.706535975384505,2.269522592228207,0.4539045184456413,-1.6653345369377348e-16,1.4340840290140657,2.568845325128169,6.961816833231009,14.34837277180025,8.60902366308015,-1.6472068298491402,-0.3294413659698278,2.7755575615628914e-16,3.69327796928462,2.86967455436005,0.8933273938924601,TIS 3,0.98976,0.98976,0.01391,0.0
1.701932672878488,0.05521200745414451,2.0,1.2870811672943239,0.14955309400333977,17.401642999979334,315.17859614925254,2.2131951335874382,3.8301775155841424,9.724331129664142,13.724331129664142,9.724331129664142,0.5020535096268686,0.5020535096268686,0.01739428757449122,1.6739722187782105,0.5256475496009151,0.8957471563332022,0.8957471563332022,0.11899410586431783,0.1413602337902896,3.5431478577769306,0.10833365649944865,0.10833365649944865,9.849331129664142,9.924379642911763,9.198683580063227,12.050358910885931,7.230215346531558,1.9684682335316683,0.39369364670633367,0.0,1.4258376654113523,2.4100717821771864,6.181183271887211,13.582970895873853,8.149782537524311,-1.9685992656371,-0.3937198531274199,1.1102230246251565e-16,3.7008938119933203,2.7165941791747708,0.8957471563332022,TIS 3,0.98924,0.98924,0.01455,0.0
1.6827545460866202,0.0589148049587774,2.0,1.2914389285133234,0.1457661621786898,17.19641085975675,291.8860695845306,2.238590490059959,3.367011780514836,8.996439674516582,12.996439674516582,8.996439674516582,0.5602848260386732,0.5602848260386732,0.017836749499384942,1.685651255579026,0.5198955415257321,0.8982990423643367,0.8982990423643367,0.10455512520245412,0.1258028992387582,3.542738250523999,0.10654869780385118,0.10654869780385118,9.121439674516582,9.550622845928208,8.476544132990849,11.310788418937555,6.786473051362533,1.6900710816283162,0.3380142163256634,1.6653345369377348e-16,1.4171221429733531,2.2621576837875113,5.453701423992583,12.870636775277823,7.722382065166694,-2.268680641174111,-0.45373612823482207,1.6653345369377348e-16,3.7084676756426203,2.574127355055565,0.8982990423643367,TIS 3,0.98942,0.98942,0.01489,0.0
1.6633553143387794,0.06286593086138977,2.0,1.2960476321953314,0.14200122458100636,16.98849695339089,270.2337612855531,2.2665090051996106,2.957616320929702,8.319805040173534,12.319805040173534,8.319805040173534,0.6144155967861171,0.6144155967861171,0.01833654813376518,1.69807601305289,0.5138854842715647,0.900992024712034,0.900992024712034,0.0917953741608499,0.11195972194335531,3.54395482361933,0.10464420190933667,0.10464420190933667,8.444805040173536,9.189562035360302,7.80591955590197,10.621729027120644,6.373037416272386,1.4328821396295837,0.28657642792591687,1.1102230246251565e-16,1.4079047356093373,2.1243458054241287,4.775850216554204,12.207845318230179,7.324707190938107,-2.548856974383903,-0.5097713948767805,2.220446049250313e-16,3.7159975508379874,2.441569063646036,0.900992024712034,TIS 3,0.98847,0.98847,0.0164,0.0
1.6437271492260908,0.06708203932499372,2.0,1.3009246829549088,0.13825932273564495,16.777897659037485,250.11013123428262,2.297105518358629,2.5960035572730344,7.690941601071332,11.690941601071332,7.690941601071332,0.6647246719142934,0.6647246719142934,0.018896890238665594,1.7113019209599958,0.5076031891403604,0.9038355926871275,0.9038355926871275,0.0805277474046786,0.09964338772799783,3.5466060967854176,0.10263598717027614,0.10263598717027614,7.815941601071331,8.840781414033112,7.183338411930971,9.979639680111337,5.987783808066802,1.195554603864169,0.23911092077283413,3.3306690738754696e-16,1.3981506340901824,1.9959279360222675,4.144335504285914,11.591298213343334,6.954778928006,-2.810443423720086,-0.5620886847440173,-1.1102230246251565e-16,3.72348135452871,2.318259642668667,0.9038355926871275,TIS 3,0.98869,0.98869,0.01641,0.0
1.6238617491851959,0.07158090142531799,2.0,1.3060886008898593,0.1345415375201945,16.56461381729181,231.4110815518865,2.3305489602850753,2.2768254852606047,7.106596298496453,11.106596298496452,7.106596298496453,0.7114722961202837,0.7114722961202837,0.019521297715957654,1.725388731090388,0.5010343275309506,0.9068397822246566,0.9068397822246566,0.07058512687319708,0.08868655219149499,3.550520402110717,0.100538305840836,0.100538305840836,7.231596298496453,8.503879290357109,6.6055619709655025,9.381207567406065,5.628724540443639,0.9768374305218632,0.19536748610437282,1.6653345369377348e-16,1.3878227982202813,1.8762415134812132,3.556075896385736,11.017909746304957,6.610745847782974,-3.054669951397238,-0.6109339902794477,-1.1102230246251565e-16,3.730916924959611,2.2035819492609914,0.9068397822246566,TIS 3,0.98867,0.98867,0.01665,0.0
1.6037502984662784,0.07638148005664513,2.0,1.3115591013457697,0.13084899199526379,16.348651113830122,214.03946482453375,2.3670238714090828,1.9953080425211942,6.56373327576668,10.56373327576668,6.56373327576668,0.7549013379386655,0.7549013379386655,0.020213643596442496,1.7404009199193653,0.49416451453628674,0.9100152074830665,0.9100152074830665,0.0618183307442193,0.07893978945039591,3.5555438214693407,0.09836401044017935,0.09836401044017935,6.68873327576668,8.178467628942894,6.069568761230393,8.823332355847315,5.293999413508389,0.775569347722004,0.15511386954440098,1.6653345369377348e-16,1.3768817973084606,1.764666471169463,3.008189454297339,10.484793486316283,6.2908760917897695,-3.2826866374924304,-0.6565373274984861,0.0,3.7383020160094724,2.096958697263257,0.9100152074830665,TIS 3,0.98745,0.98745,0.01863,0.0
1.58338342140953,0.08150400986121369,2.0,1.3173571809730626,0.12718285459382145,16.130020514976387,197.90462509075124,2.4067321045144183,1.7471919678100571,6.059519534085976,10.059519534085975,6.059519534085976,0.7952384372731219,0.7952384372731219,0.02097819257041012,1.7564081348317047,0.48697941093945407,0.9133730939919138,0.9133730939919138,0.054094265290857,0.07026974379349013,3.5615383254182045,0.09612470417157795,0.09612470417157795,6.184519534085976,7.864171624580669,5.572540123146522,8.30311139925427,4.981866839552562,0.5906732835939605,0.11813465671879186,-2.498001805406602e-16,1.3652856380538747,1.660622279850854,2.4979812086677717,9.989249790292485,5.993549874175491,-3.495568665507719,-0.699113733101544,-1.1102230246251565e-16,3.745634290812357,1.997849958058497,0.9133730939919138,TIS 3,0.98756,0.98756,0.01933,0.0
1.562751131357268,0.08697008251909218,2.0,1.3235052105271468,0.12354434273190125,15.908738764990368,182.92196930476626,2.4498947369466473,1.5286795314544195,5.591311540773946,9.591311540773946,5.591311540773946,0.8326950767380843,0.8326950767380843,0.021819646707941884,1.773485689000449,0.4794648468918619,0.9169253133016816,0.9169253133016816,0.04729426021354256,0.06255746483460005,3.5683800939069954,0.093830876998753,0.093830876998753,5.716311540773946,7.560629299717019,5.111846693882084,7.817825851773497,4.690695511064098,0.4211511828179857,0.0842302365635973,1.5265566588595902e-16,1.3529895789457065,1.5635651703546996,2.0229314468669504,9.528754075939347,5.717252445563608,-3.694320998696657,-0.7388641997393313,2.220446049250313e-16,3.7529113145361976,1.9057508151878695,0.9169253133016816,TIS 3,0.98732,0.98732,0.0204,0.0
1.5418427734118332,0.09280273775802496,2.0,1.3300270348589225,0.1199347269170883,15.684828955576343,169.0125672420696,2.496754221254955,1.3363865734239873,5.156642726314675,9.156642726314676,5.156642726314675,0.8674685818948259,0.8674685818948259,0.022743197118729297,1.7917151105743467,0.47160697113865674,0.9206844190411901,0.9206844190411901,0.04131256983447846,0.055696908555155,3.5759580008868017,0.09149202884925825,0.09149202884925825,5.281642726314675,7.267491125770071,4.685035755176018,7.364927615740329,4.418956569444197,0.26607918573182054,0.05321583714636424,1.3183898417423734e-16,1.339945930282155,1.4729855231480657,1.580684725427873,9.10094581775952,5.460567490655712,-3.8798827652278387,-0.7759765530455677,1.1102230246251565e-16,3.7601305461658234,1.820189163551904,0.9206844190411901,TIS 3,0.98722,0.98722,0.02039,0.0
1.5206469601081527,0.09902656046686083,2.0,1.3369480805223142,0.11635533544829033,15.45832118019047,156.10277795484564,2.547576807491309,1.1672993379264933,4.753211811088926,8.753211811088926,4.753211811088926,0.8997430551128859,0.8997430551128859,0.023754582421219028,1.8111847524335194,0.4633924303442626,0.9246636842231697,0.9246636842231697,0.03605502418247528,0.04959358826975945,3.5841722464765984,0.0891167812970515,0.0891167812970515,4.878211811088926,6.984419668869365,4.289819380744664,6.942027058655407,4.1652162351932445,0.12460314555141938,0.02492062911028381,-6.938893903907228e-17,1.3261038389553716,1.3884054117310816,1.1690395646123277,8.703618222819166,5.222170933691499,-4.053131369079171,-0.8106262738158344,-1.1102230246251565e-16,3.7672893291034195,1.7407236445638334,0.9246636842231697,TIS 3,0.98659,0.98659,0.02204,0.0
1.4991514988986399,0.1056677843219001,2.0,1.3442954713791209,0.11280755982188294,15.22925328828283,144.12390101688263,2.6026552753543855,1.0187356411830573,4.378871906777582,8.378871906777583,4.378871906777582,0.9296902474577933,0.9296902474577933,0.024860155030749148,1.831990469401162,0.4548085838846785,0.9288771395512037,0.9288771395512037,0.031437815488440296,0.04416336104140799,3.5929331217538762,0.08671297897419371,0.08671297897419371,4.503871906777581,6.711089260900633,3.924063322892904,6.546881437376421,3.9281288624258526,-0.004065539532948748,-0.0008131079065896163,1.332484469984685e-16,1.3114090572417583,1.3093762874752843,0.7859387850237058,8.334708545736175,5.000825127441705,-4.214886342418,-0.8429772684835996,4.440892098500626e-16,3.774384880356234,1.6669417091472352,0.9296902474577933,IS,0.98701,0.98701,0.02315,0.0
1.477343310139492,0.11275440236295184,2.0,1.3520981524981477,0.10929286098678279,14.997671757765698,133.01185092080752,2.6623120200422723,0.8883099524516221,4.031620341275235,8.031620341275236,4.031620341275235,0.9574703726979811,0.9574703726979811,0.026066956439167753,1.854236370428072,0.44584376043548124,0.9333396123642723,0.9333396123642723,0.02738640696840456,0.03933133643108079,3.60215989248395,0.08428778187493977,0.08428778187493977,4.156620341275235,6.447185697089261,3.5857765808397537,6.177383970847163,3.706430382508298,-0.12065380166854434,-0.024130760333708756,1.1102230246251565e-16,1.2958036950037046,1.2354767941694327,0.42946044879128475,7.992289004844155,4.795373402906493,-4.365912954115208,-0.8731825908230413,3.3306690738754696e-16,3.7814142780264346,1.598457800968831,0.9574703726979811,IS,0.98614,0.98614,0.02425,0.0
1.4552083340119322,0.12031628498518164,2.0,1.360387022509371,0.10581277662618965,14.763632707921111,122.70685310587362,2.726902542159954,0.7739020078343085,3.7095891595585506,7.709589159558551,3.7095891595585506,0.9832328672353159,0.9832328672353159,0.02738280284837632,1.8780356538602883,0.4364875638228041,0.9380667656986739,0.9380667656986739,0.023834552004280144,0.03503089570162405,3.6117797891968655,0.0818477496448218,0.0818477496448218,3.8345891595585506,6.192405961787833,3.2731015957357465,5.831553505698262,3.4989321034189573,-0.22583050768321078,-0.04516610153664202,1.3877787807814457e-16,1.279225954981258,1.1663107011396525,0.09780937036168513,7.674558263856927,4.604734958314156,-4.506925587952471,-0.9013851175904941,0.0,3.788374446747621,1.5349116527713855,0.9832328672353159,IS,0.98602,0.98602,0.02596,0.0
1.4327314244971578,0.12838530584409255,2.0,1.3691950743620533,0.10236892968914119,14.52720307985231,113.1531602027239,2.796819399298214,0.6736286122688673,3.4110362563351218,7.411036256335121,3.4110362563351218,1.0071170994931902,1.0071170994931902,0.028816382738778297,1.9035115343960871,0.4267312369478737,0.9430751367379557,0.9430751367379557,0.02072341295322397,0.0312028107189243,3.6217270919623594,0.07939891889379902,0.07939891889379902,3.5360362563351218,5.946457984662064,2.9843050193872482,5.507524721939034,3.30451483316342,-0.32020981377617197,-0.06404196275523444,-4.163336342344337e-17,1.2616098512758933,1.1015049443878069,-0.21069083562723767,7.379833445616197,4.427900067369718,-4.638590902996956,-0.9277181805993912,1.1102230246251565e-16,3.7952621406217175,1.4759666891232395,1.0071170994931902,IS,0.98559,0.98559,0.02705,0.0
1.4098962281336622,0.13699547620433278,2.0,1.3785575441170912,0.09896303845407985,14.288462017731229,104.298787183451,2.872496685018625,0.5858183176961146,3.1343370994828437,7.134337099482844,3.1343370994828437,1.0292530320413724,1.0292530320413724,0.030377368205514968,1.930798270647661,0.416568094179296,0.9483821736418602,0.9483821736418602,0.01800076983487659,0.02779445281494028,3.631942298998621,0.07694687453806866,0.07694687453806866,3.2593370994828437,5.709060430125822,2.7177690053035475,5.203538828835183,3.1221232973011097,-0.40435429199756223,-0.08087085839951225,2.0816681711721685e-16,1.2428849117658176,1.0407077657670365,-0.4976051995157773,7.106542646667903,4.263925588000742,-4.761530787516519,-0.9523061575033037,1.1102230246251565e-16,3.8020739230918403,1.4213085293335808,1.0292530320413724,IS,0.98612,0.98612,0.02801,0.0
1.3866850447990706,0.14618308829861684,2.0,1.3885120669333926,0.09559692848407603,14.047502491860945,96.09526420159683,2.954415109806944,0.5089886950045314,2.877977006299901,6.877977006299901,2.877977006299901,1.049761839496008,1.049761839496008,0.032076542180853186,1.9600423022004951,0.40599403446692495,0.9540062693706743,0.9540062693706743,0.015620310070904432,0.024759082806493977,3.6423713688701893,0.0744968161627413,0.0744968161627413,3.002977006299901,5.479942523694843,2.471982971832976,4.917934704099405,2.950760822459643,-0.4787778506266669,-0.09575557012533364,-2.636779683484747e-16,1.2229758661332149,0.9835869408198811,-0.7643943625702883,6.853217923493407,4.111930754096044,-4.876325116666333,-0.9752650233332667,0.0,3.808806143031848,1.3706435846986815,1.049761839496008,IS,0.98452,0.98452,0.0315,0.0
1.3630786671477448,0.15598686830102326,2.0,1.3990988387227579,0.09227254693579003,13.804433214454978,88.49740599840237,3.04310776788287,0.44182594425131416,2.640543937450074,6.640543937450074,2.640543937450074,1.068756485003994,1.068756485003994,0.033925943980234394,1.991403504495604,0.3950081496045726,0.959966790618558,0.959966790618558,0.013540991291665519,0.022055214209683094,3.6529650264665228,0.07205362041185737,0.07205362041185737,2.765543937450074,5.258843919960046,2.2455357878455016,4.64914043295447,2.789484259772682,-0.5439484719271803,-0.10878969438543584,2.220446049250313e-16,1.2018023225544843,0.929828086590894,-1.0124210890164487,6.618488723240391,3.9710932339442344,-4.9835143229606835,-0.9967028645921365,2.220446049250313e-16,3.8154549061284198,1.3236977446480784,1.068756485003994,IS,0.98458,0.98458,0.03228,0.0
1.3390561945628514,0.16644813955945814,2.0,1.4103607809571843,0.0889919798210212,13.559380911698902,81.46309683957301,3.139166683088423,0.38316661209643865,2.4207217762366566,6.420721776236657,2.4207217762366566,1.0863422579010673,1.0863422579010673,0.03593903595707076,2.0250565684192297,0.38361344459049235,0.9662840992922092,0.9662840992922092,0.011726469988249175,0.01964604246071422,3.6636781231766293,0.06962190045995982,0.06962190045995982,2.5457217762366566,5.0455146181897605,2.0371083316461642,4.3956652078174265,2.637399124690456,-0.6002907930442918,-0.12005815860885816,2.0816681711721685e-16,1.1792784380856314,0.8791330415634854,-1.2429563469399727,6.401075733775943,3.8406454402655656,-5.083601787205538,-1.0167203574411074,2.220446049250313e-16,3.8220160403579575,1.2802151467551885,1.0863422579010673,IS,0.98424,0.98424,0.03466,0.0
1.31459481649709,0.17761099677531703,2.0,1.4223437046874923,0.08575747300408472,13.312493032010456,74.95309003220751,3.243250235509155,0.3319812075873387,2.2172840635064848,6.217284063506485,2.2172840635064848,1.1026172749194811,1.1026172749194811,0.03813089441390671,2.061192508678047,0.37181768992807784,0.9729795630557501,0.9729795630557501,0.010144589481602887,0.017498933657649207,3.6744690416413106,0.06720606371065584,0.06720606371065584,2.3422840635064848,4.839714933243987,1.845466373578407,4.156091554828437,2.4936549328970625,-0.6481885593186556,-0.12963771186373108,5.551115123125783e-17,1.1553125906250155,0.8312183109656875,-1.4571849781348258,6.199785129848836,3.7198710779093016,-5.177056056044128,-1.0354112112088254,2.220446049250313e-16,3.8284850539918307,1.2399570259697672,1.1026172749194811,IS,0.984,0.984,0.03781,0.0
1.2896695588114382,0.1895224918645188,2.0,1.435096467786584,0.08257145796948008,13.063940991695576,68.93082115569906,3.356091576441754,0.2873595276153587,2.0290881611155958,6.029088161115595,2.0290881611155958,1.1176729471107523,1.1176729471107523,0.04051842826838199,2.1000203001219124,0.35963442897557585,0.9800755502195142,0.9800755502195142,0.008766921310754783,0.015584966981960399,3.68529913510404,0.06481036901702723,0.06481036901702723,2.1540881611155958,4.641215531642111,1.66945373214002,3.929067860993683,2.3574407165962095,-0.6879869844561894,-0.13759739689123807,-1.6653345369377348e-16,1.1298070644268319,0.7858135721987366,-1.6562109739884443,6.0135031941336345,3.6081019164801806,-5.264312890468625,-1.052862578093725,0.0,3.83485708406104,1.202700638826727,1.1176729471107523,IS,0.9842,0.9842,0.03965,0.0
1.2642529850820057,0.20223283228332342,2.0,1.4486711164940544,0.07943658374042883,12.813924087140844,63.36223422509773,3.4785081400965714,0.24849752172153572,1.855069819534304,5.855069819534304,1.855069819534304,1.1315944144372556,1.1315944144372556,0.04312062926038879,2.141768633024519,0.34708416704830125,0.9875954025532819,0.9875954025532819,0.007568354715162049,0.013878525551512212,3.6961321905897973,0.0624389849482221,0.0624389849482221,1.980069819534304,4.449797545433167,1.5079856524860027,3.713301186509785,2.2279807119058708,-0.7199950594198681,-0.14399901188397368,-5.551115123125783e-17,1.102657767011891,0.7426602373019571,-1.8410623710554932,5.841191293982791,3.5047147763896747,-5.345777147445168,-1.0691554294890335,2.220446049250313e-16,3.8411268325191426,1.1682382587965583,1.1315944144372556,IS,0.98332,0.98332,0.04267,0.0
1.2383148427006092,0.21579559265488688,2.0,1.4631229981165366,0.07635575681147211,12.562674239711097,58.215620092862935,3.611412351456148,0.2146855426563445,1.6942381279019667,5.694238127901967,1.6942381279019667,1.1444609497678426,1.1444609497678426,0.045958857619957036,2.1866877652374797,0.33419577277133344,0.9955633772742309,0.9955633772742309,0.00652672940806537,0.012356931006318038,3.70693390376043,0.060096050968672245,0.060096050968672245,1.8192381279019665,4.265252780201856,1.3600423551306333,3.507550362664487,2.104530217598692,-0.7444878624680586,-0.14889757249361169,5.551115123125783e-17,1.0737540037669269,0.7015100725328974,-2.012695775858463,5.681881196895649,3.409128718137389,-5.421824493995852,-1.0843648987991703,2.220446049250313e-16,3.847288486377056,1.13637623937913,1.1444609497678426,IS,0.98323,0.98323,0.0469,0.0
1.2118216407609277,0.23026794058856664,2.0,1.478510825648557,0.0733321916399462,12.310461789085705,53.461466488213986,3.7558236034453847,0.18529784437326022,1.545670827756687,5.5456708277566875,1.545670827756687,1.156346333779465,1.156346333779465,0.049057166933918955,2.235051428493897,0.32100812589966865,1.0040045462393339,1.0040045462393339,0.005622507313829451,0.011000117644547246,3.717671351084762,0.057785743900393184,0.057785743900393184,1.670670827756687,4.087384038424438,1.2246627018570184,3.3106193992627904,1.986371639557674,-0.7617089377006556,-0.15234178754013117,-2.7755575615628914e-17,1.0429783487028859,0.6621238798525582,-2.172000523328075,5.53467071011214,3.3208024260672837,-5.492802949395358,-1.0985605898790718,-2.220446049250313e-16,3.8533356167201074,1.1069341420224281,1.156346333779465,IS,0.98366,0.98366,0.04954,0.0
1.184736142936637,0.24571087764381583,2.0,1.4948966662577996,0.07036947521733843,12.057602617830948,49.07231919666875,3.9128815204239293,0.15978320315371103,1.4085099748958985,5.408509974895899,1.4085099748958985,1.167319202008328,1.167319202008328,0.05244267117610145,2.2871587139647844,0.30757204893358614,1.012944635889057,1.012944635889057,0.004838479378479607,0.009790342420843213,3.728312441551489,0.055512352780203285,0.055512352780203285,1.5335099748958982,3.9160055859202987,1.1009379259623122,3.1213512609311143,1.8728107565586685,-0.7718728305963563,-0.15437456611927103,2.220446049250313e-16,1.0102066674844008,0.6242702521862229,-2.3198024666555908,5.398719632475055,3.239231779485033,-5.559034246140624,-1.1118068492281248,0.0,3.859261049565323,1.079743926495011,1.167319202008328,IS,0.98277,0.98277,0.05468,0.0
1.1570167534414755,0.26218949645434036,2.0,1.5123458127323404,0.06747165066061232,11.804466981813075,45.02265400196454,4.0838604181383635,0.13765655052007938,1.2819579375613919,5.281957937561392,1.2819579375613919,1.1774433649950886,1.1774433649950886,0.05614595502654127,2.3433358123155843,0.29395256138622294,1.0224097852006255,1.0224097852006255,0.004159503964912865,0.008711927607780572,3.7388253249653314,0.05328036631986741,0.05328036631986741,1.4069579375613919,3.7509437979812383,0.9880053761751689,2.938622125245808,1.7631732751474847,-0.7751678989723157,-0.15503357979446308,8.326672684688674e-17,0.9753083745353193,0.5877244250491617,-2.4568673874039395,5.273246009953612,3.163947605972167,-5.620814993376106,-1.1241629986752213,0.0,3.8650566986787753,1.0546492019907223,1.1774433649950886,IS,0.98359,0.98359,0.05798,0.0
1.1286167671570912,0.2797732550963063,2.0,1.5309264781571308,0.06464332686039392,11.55149054834207,41.28875915736013,4.270184677962323,0.11849151873644895,1.1652737236675041,5.165273723667504,1.1652737236675041,1.1867781021065997,1.1867781021065997,0.060201524888741476,2.4039374064113375,0.2802314937828142,1.0324261900127976,1.0324261900127976,0.0035722737196521633,0.00775103342723189,3.749177725985656,0.051094578814136586,0.051094578814136586,1.2902737236675041,3.5920380338569693,0.88504222988469,2.7613363172561662,1.6568017903536998,-0.7717595604690098,-0.15435191209380217,-1.942890293094024e-16,0.9381470436857384,0.5522672634512332,-2.583904002318152,5.157522690240272,3.094513614144163,-5.6784176164623155,-1.1356835232924631,0.0,3.8707133462792123,1.0315045380480545,1.1867781021065997,IS,0.9838,0.9838,0.06497,0.0
