ess_bin_lower,ess_bin_upper,ess_bin_label,mean_updates_per_replication,updates_per_replication_se,mean_raw_gradient_mse,raw_gradient_mse_se,mean_ppo_gradient_mse,ppo_gradient_mse_se,ppo_mse_reduction_pct,ppo_mse_reduction_pct_se,ppo_minus_raw_gain_pct,ppo_minus_raw_gain_pct_se,ppo_mse_win_rate_pct,ppo_mse_win_rate_pct_se,ppo_reward_win_rate_pct,ppo_reward_win_rate_pct_se,replications_with_updates
0.0,0.1,"[0.000,0.100)",16.87,0.7701049384087965,0.19538187533108897,0.1309123922736498,0.04863033207258342,0.04159475160327779,53.34451224524433,2.8995286741154063,-0.6393295941910921,0.13620378483074608,83.71168899791225,1.4175608177919776,17.931656298762235,1.5866682986387393,100.0
0.1,0.25000025,"[0.100,0.250)",31.16,1.1223820268257212,0.007515534475702387,0.0003063452080694055,0.0032689246174691373,0.00013403817022266404,53.38133534055454,1.680887985784891,-1.1835383491680809,0.04429350561970922,82.71057387391876,1.3328054572884145,14.281662628889313,1.2080297647061313,100.0
0.25000025,0.41698081898431194,"[0.250,0.417)",26.25,1.2797075897061465,0.005592467492387973,0.00014190047668216974,0.003490973473393801,9.689793112931007e-05,36.2701004180955,1.5279570992121916,-1.1273141577883559,0.07035191524011125,71.20629195313504,1.335514107833623,26.932864296057215,1.9137892360002335,100.0
