replication,method,threshold,update,rollout_cycle,minibatch,population_value,population_rho,sample_rho,chosen_ppo,raw_risk,ppo_risk
10.0,ess_0.60,0.6,33.0,3.0,9.0,0.5081607388992492,0.18184029553687223,0.34755229014568934,1.0,nan,nan
10.0,ess_0.60,0.6,34.0,3.0,10.0,0.5057664258785722,0.16543493545224755,0.25083084264023586,1.0,nan,nan
10.0,ess_0.60,0.6,35.0,3.0,11.0,0.5031005132087535,0.17029605015921137,0.2704138752854066,1.0,nan,nan
10.0,ess_0.60,0.6,36.0,3.0,12.0,0.5053205402284116,0.18854506137569388,0.2562049824239045,1.0,nan,nan
10.0,ess_0.60,0.6,37.0,4.0,1.0,0.5465661695200894,1.0,1.0,0.0,nan,nan
10.0,ess_0.60,0.6,38.0,4.0,2.0,0.5557277669346559,0.7551548581907446,0.7643258641120885,0.0,nan,nan
10.0,ess_0.60,0.6,39.0,4.0,3.0,0.5907596951464545,0.6902956523140698,0.7375115840683804,0.0,nan,nan
10.0,ess_0.60,0.6,40.0,4.0,4.0,0.5849966520324629,0.5012473597308615,0.5183291415539196,1.0,nan,nan
10.0,ess_0.60,0.6,41.0,4.0,5.0,0.6040846265927001,0.5083000472702187,0.4904228848000928,1.0,nan,nan
10.0,ess_0.60,0.6,42.0,4.0,6.0,0.585627432687252,0.5049363902406694,0.5642382270354791,1.0,nan,nan
10.0,ess_0.60,0.6,43.0,4.0,7.0,0.5998601634860699,0.5257300416538854,0.6303130793179813,0.0,nan,nan
10.0,ess_0.60,0.6,44.0,4.0,8.0,0.5959431933237463,0.10862691621144525,0.07950355570074426,1.0,nan,nan
10.0,ess_0.60,0.6,45.0,4.0,9.0,0.6068818604586255,0.47251266537528763,0.5873507769781243,1.0,nan,nan
10.0,ess_0.60,0.6,46.0,4.0,10.0,0.5859987098673515,0.4989830685083428,0.5533672890905517,1.0,nan,nan
10.0,ess_0.60,0.6,47.0,4.0,11.0,0.6061981204149636,0.422966855512702,0.6512138435182393,0.0,nan,nan
10.0,ess_0.60,0.6,48.0,4.0,12.0,0.6087752833872146,0.5056479562812994,0.5244554431722337,1.0,nan,nan
10.0,ess_0.60,0.6,49.0,5.0,1.0,0.6446613837040066,1.0,1.0,0.0,nan,nan
10.0,ess_0.60,0.6,50.0,5.0,2.0,0.6139311124876343,0.8843798472869701,0.8280521400937099,0.0,nan,nan
10.0,ess_0.60,0.6,51.0,5.0,3.0,0.634967843164835,0.7919738267407161,0.919087197967858,0.0,nan,nan
10.0,ess_0.60,0.6,52.0,5.0,4.0,0.6373358219518893,0.686945531215568,0.736657784722675,0.0,nan,nan
10.0,ess_0.60,0.6,53.0,5.0,5.0,0.5509713422802643,0.6768475367298303,0.5098405769664286,1.0,nan,nan
10.0,ess_0.60,0.6,54.0,5.0,6.0,0.4436257663989746,0.22721677700535028,0.38414850690372737,1.0,nan,nan
10.0,ess_0.60,0.6,55.0,5.0,7.0,0.48452698096946417,0.07065244835539393,0.4419409087897774,1.0,nan,nan
10.0,ess_0.60,0.6,56.0,5.0,8.0,0.308267571759193,0.08092819200076601,0.39250849932847776,1.0,nan,nan
10.0,ess_0.60,0.6,57.0,5.0,9.0,0.2568659697188675,0.02888928670854018,0.26430827956922315,1.0,nan,nan
10.0,ess_0.60,0.6,58.0,5.0,10.0,0.27404708123553667,0.02202292150454418,0.12297119195933813,1.0,nan,nan
10.0,ess_0.60,0.6,59.0,5.0,11.0,0.3283868189813222,0.02312961536031185,0.16008260734925014,1.0,nan,nan
10.0,ess_0.60,0.6,60.0,5.0,12.0,0.42623201371872815,0.03248893333916332,0.27338328596590045,1.0,nan,nan
10.0,ess_0.60,0.6,61.0,6.0,1.0,0.4728702299241707,1.0,1.0,0.0,nan,nan
10.0,ess_0.60,0.6,62.0,6.0,2.0,0.4937753509944529,0.6296032701567287,0.5204189229912275,1.0,nan,nan
10.0,ess_0.60,0.6,63.0,6.0,3.0,0.4998350963812267,0.703945854651572,0.4796078313561251,1.0,nan,nan
10.0,ess_0.60,0.6,64.0,6.0,4.0,0.6234231126515362,0.8224804806996217,0.7438727289296594,0.0,nan,nan
10.0,ess_0.60,0.6,65.0,6.0,5.0,0.6273674424555372,0.2783869404811039,0.5317733818805989,1.0,nan,nan
10.0,ess_0.60,0.6,66.0,6.0,6.0,0.621040626656645,0.2906826084603161,0.5808680261884267,1.0,nan,nan
10.0,ess_0.60,0.6,67.0,6.0,7.0,0.6293451114572645,0.2975785678516368,0.3936186395855169,1.0,nan,nan
10.0,ess_0.60,0.6,68.0,6.0,8.0,0.5412608563621595,0.29710680192481,0.46587214599100096,1.0,nan,nan
10.0,ess_0.60,0.6,69.0,6.0,9.0,0.5595351406896573,0.26703176847293275,0.16883238190244496,1.0,nan,nan
10.0,ess_0.60,0.6,70.0,6.0,10.0,0.6196477568423487,0.292011128115399,0.6174932464242384,0.0,nan,nan
10.0,ess_0.60,0.6,71.0,6.0,11.0,0.6175824270503936,0.23871217402492004,0.4380026481016367,1.0,nan,nan
10.0,ess_0.60,0.6,72.0,6.0,12.0,0.6194705461870339,0.22995251079434398,0.4026043714804334,1.0,nan,nan
10.0,ess_0.80,0.8,0.0,0.0,0.0,0.4381825474072605,1.0,1.0,0.0,nan,nan
10.0,ess_0.80,0.8,1.0,1.0,1.0,0.45044474590300343,1.0,1.0,0.0,nan,nan
10.0,ess_0.80,0.8,2.0,1.0,2.0,0.4010728932728888,0.8498939134378871,0.8620824979762841,0.0,nan,nan
10.0,ess_0.80,0.8,3.0,1.0,3.0,0.37514860818805074,0.387328602467033,0.4598814307862654,1.0,nan,nan
10.0,ess_0.80,0.8,4.0,1.0,4.0,0.4518755624746075,0.28421636122117344,0.36880321148045364,1.0,nan,nan
10.0,ess_0.80,0.8,5.0,1.0,5.0,0.48326600420667565,0.5544767463265087,0.556298714230176,1.0,nan,nan
10.0,ess_0.80,0.8,6.0,1.0,6.0,0.5140759169269259,0.6769416965088842,0.6576508610565127,1.0,nan,nan
10.0,ess_0.80,0.8,7.0,1.0,7.0,0.5328778379125769,0.7952955024056447,0.815006017703769,0.0,nan,nan
10.0,ess_0.80,0.8,8.0,1.0,8.0,0.5565914675126294,0.7361179942622582,0.8189177432280684,0.0,nan,nan
10.0,ess_0.80,0.8,9.0,1.0,9.0,0.5662383303652276,0.7787881536395204,0.7867109524585479,1.0,nan,nan
10.0,ess_0.80,0.8,10.0,1.0,10.0,0.566185038587556,0.8139980866862379,0.7809872305109307,1.0,nan,nan
10.0,ess_0.80,0.8,11.0,1.0,11.0,0.5493934675008726,0.7418538038915219,0.6616906976292675,1.0,nan,nan
10.0,ess_0.80,0.8,12.0,1.0,12.0,0.5555239625704328,0.6793918505900524,0.75127773975086,1.0,nan,nan
10.0,ess_0.80,0.8,13.0,2.0,1.0,0.5559841893755116,1.0,1.0,0.0,nan,nan
10.0,ess_0.80,0.8,14.0,2.0,2.0,0.5303769133872968,0.6109076604671199,0.583764065484508,1.0,nan,nan
10.0,ess_0.80,0.8,15.0,2.0,3.0,0.5626226563292809,0.4747343960657645,0.512081961522648,1.0,nan,nan
10.0,ess_0.80,0.8,16.0,2.0,4.0,0.5580916719444899,0.5582411532027145,0.6053290578406757,1.0,nan,nan
10.0,ess_0.80,0.8,17.0,2.0,5.0,0.5671405523035515,0.626641526566875,0.7970927971556848,1.0,nan,nan
10.0,ess_0.80,0.8,18.0,2.0,6.0,0.5852357408473,0.6167227538300115,0.7085219127496835,1.0,nan,nan
10.0,ess_0.80,0.8,19.0,2.0,7.0,0.5919613752212569,0.6542373325852602,0.7232881390950523,1.0,nan,nan
10.0,ess_0.80,0.8,20.0,2.0,8.0,0.6171437304442289,0.7571140768534985,0.712382069454417,1.0,nan,nan
10.0,ess_0.80,0.8,21.0,2.0,9.0,0.6033218323828582,0.8508812643200772,0.8169876039827155,0.0,nan,nan
10.0,ess_0.80,0.8,22.0,2.0,10.0,0.5870314722529626,0.7821963597971479,0.771218839605853,1.0,nan,nan
10.0,ess_0.80,0.8,23.0,2.0,11.0,0.6362716067743006,0.7333569018656526,0.8254856792804673,0.0,nan,nan
10.0,ess_0.80,0.8,24.0,2.0,12.0,0.6566911931545977,0.6146137371708451,0.6562441926585972,1.0,nan,nan
