state_id,state_order,replication,rollout_cycle,minibatch,trajectory,population_rho,mean_sample_rho,signal_sq,current_value,oracle_change,exact_raw_risk,exact_ppo_risk,oracle_ppo,raw_mse,raw_mse_se,raw_relative_mse,raw_mean_change,raw_harm_rate,ppo_mse,ppo_mse_se,ppo_relative_mse,ppo_mean_change,ppo_harm_rate
520.0,11.0,5.0,20.0,30.0,raw,0.8731479378362552,0.9379674640851274,0.01940005310468579,0.6996980291161066,0.0032277571157240947,0.8440273164569035,0.7648295258584993,1.0,1.1075654775263803,0.38939474663450646,57.09084771829127,0.001425095496450282,0.325,1.0148713307616946,0.3894580788972145,52.31281199516756,0.0020541737160482214,0.225
904.0,12.0,9.0,20.0,30.0,raw,0.8862708285004415,0.9206720074263274,0.009500670444799662,0.6586963941454622,0.001593330852938557,0.7428387267229055,0.5763908317683757,1.0,1.6999107057976637,0.6951047824499912,178.92534170871446,0.0009412059610075213,0.325,1.5055490708214332,0.6962570798609661,158.46766599987885,0.00042180856335007066,0.325
185.0,13.0,1.0,20.0,40.0,ppo,0.8961003685347765,0.9267300588988459,0.011389521182356746,0.6924352492337121,0.0019036272610315486,0.8816961181419934,0.6831954388065288,1.0,1.2047518142896716,0.301078163840809,105.77721354572182,-0.0008595599674246724,0.425,1.064089381573573,0.30810645374023393,93.42705145690674,-0.000447602437442704,0.325
939.0,14.0,9.0,11.0,20.0,ppo,0.9083740672432916,0.9338716457534388,0.009976493802526711,0.6160605618367141,0.001672275385390054,0.8773156741445814,0.7059860208895848,1.0,0.7877451383596374,0.16888453684884783,78.9601190510566,-0.00021966805411579026,0.45,0.6612695237731061,0.17001313004188398,66.2827579370248,-0.00017199352901084707,0.35
734.0,15.0,7.0,5.0,10.0,ppo,0.9171714556401026,0.9448353276526724,0.01435812320382647,0.4321078460288057,0.0024203371479851743,0.7322376861401504,0.5606424403556421,1.0,0.849466966428498,0.0889999289552817,59.162813577342284,0.0012132342988958127,0.3,0.6877945207162436,0.08475645703409525,47.90281507912851,0.0020256238297128555,0.175
760.0,16.0,7.0,20.0,30.0,ppo,0.9218530245567118,0.9464124352362404,0.010381343146142346,0.7251021064067628,0.0017378269474229713,0.770102218458792,0.6754765972713374,1.0,0.5976816755242851,0.10694958054141156,57.57267312239655,-0.00045892063400745085,0.45,0.46739488745024094,0.10150576780353322,45.022583385457445,3.865972260504724e-05,0.35
747.0,17.0,7.0,11.0,20.0,ppo,0.9270903850057391,0.9531629468488738,0.024006628930914965,0.5929256872775999,0.004020519324239857,0.7635271606533828,0.6744169472504796,1.0,0.7613832387816714,0.11322429784504741,31.71554161030858,0.002064127546203526,0.35,0.6607626129792493,0.11368396921971827,27.52417321402175,0.0032678955989802806,0.25
922.0,18.0,9.0,3.0,30.0,ppo,0.930443235896491,0.9501681655240087,0.010161872308309283,0.3881964256190328,0.0017227405322016165,0.5334283259752687,0.38604269344716113,1.0,0.5099999522826707,0.03136433188622161,50.18759701060677,0.00040925019879915064,0.425,0.35682603260264917,0.02798437674164005,35.114201573943745,0.000570814645873896,0.3
830.0,19.0,8.0,5.0,10.0,ppo,0.933798995098317,0.950189354080862,0.013615974764817724,0.444779587693808,0.0022888120526592948,0.6015202784382047,0.5032705749766501,1.0,0.5913571853756012,0.06069815881431951,43.4311311228049,0.0006533809170507443,0.325,0.4631743545482762,0.058089004439998065,34.016980976277296,0.001756875806764789,0.225
631.0,20.0,6.0,3.0,5.0,ppo,0.9364190654421576,0.9557467652123821,0.01265913649999385,0.3545107714701277,0.0021438597534529924,0.6670008709554442,0.5250456617990982,1.0,0.6143225856895035,0.04775818752616941,48.52800075975182,0.0003582755226454834,0.525,0.4345340539962791,0.04068213128964365,34.32572624495282,0.001315885108131215,0.275
285.0,21.0,2.0,25.0,20.0,ppo,0.9388520895498567,0.9720916135484501,0.0066831001852264505,0.7102002332635667,0.0011189817496410903,0.5896308608409588,0.5196913921475573,1.0,0.5747336373821956,0.1283282171592429,85.99805800497981,-0.0001879244789812412,0.475,0.546542941806408,0.12796927542099493,81.7798516644396,-5.009622406304537e-05,0.425
945.0,22.0,9.0,15.0,20.0,ppo,0.9406526513111307,0.9495936824869187,0.004126171142798265,0.6721828753552576,0.0006952500043884147,0.6987963132877737,0.5768098305637177,1.0,0.7295679498510361,0.14350636473875086,176.8147574596873,-0.0013675877968813172,0.75,0.5463058302405217,0.14579218337388697,132.40018684005213,-0.0005610599432219448,0.525
857.0,23.0,8.0,20.0,40.0,ppo,0.9440153644751487,0.962258117095724,0.009848570003968281,0.6895805110548238,0.0016510366311971447,0.6432527671920948,0.5572178127805799,1.0,0.5385021436504587,0.10109996887838942,54.67820642321476,0.0008800125985400725,0.4,0.45957115230270534,0.10240785187383843,46.66374429156014,0.0014970694487994375,0.275
