rollout_size,policy_iterations,minibatches,minibatch_size,total_updates,lambda_max,L_bound,eta_max,learning_rate,condition_holds,replications,seed_start,raw_mean,raw_se,ppo_mean,ppo_se,oracle_mean,oracle_se,oracle_ppo_fraction,oracle_gain_vs_raw,oracle_gain_vs_raw_se,oracle_gain_vs_ppo,oracle_gain_vs_ppo_se
320,1,40,8,40,11.54939992760061,5.774699963800305,0.1731691700466987,0.14,1.0,12,20340826,0.48330303724583956,0.0022896593388182554,0.4802511208855143,0.0008241526798927842,0.4802511208855143,0.0008241526798927842,0.9645833333333331,-0.0030519163603251556,0.0019387963844593678,0.0,0.0
320,1,40,8,40,11.54939992760061,5.774699963800305,0.1731691700466987,0.15,1.0,12,20340826,0.48561651974947506,0.0024902936527823397,0.4824193985024762,0.0008111399876167223,0.4824193985024762,0.0008111399876167223,0.9708333333333332,-0.003197121246998766,0.0021644571811200047,0.0,0.0
320,1,40,8,40,11.54939992760061,5.774699963800305,0.1731691700466987,0.16,1.0,12,20340826,0.4878713196528426,0.0026887829450461223,0.4842231579435355,0.0007638263817822739,0.4842231579435355,0.0007638263817822739,0.9708333333333332,-0.003648161709307013,0.002368323419120697,0.0,0.0
320,1,40,8,40,11.54939992760061,5.774699963800305,0.1731691700466987,0.17,1.0,12,20340826,0.49007098484877454,0.0028842104521070405,0.48626054170103855,0.0008187485147624983,0.48626054170103855,0.0008187485147624983,0.9708333333333332,-0.003810443147735973,0.00263954776463414,0.0,0.0
320,2,40,8,80,11.54939992760061,5.774699963800305,0.1731691700466987,0.14,1.0,12,20340826,0.5256559997325575,0.0019561114387956317,0.5179244043430796,0.0006098310771834421,0.5179244043430796,0.0006098310771834421,0.9614583333333333,-0.007731595389477782,0.0016029918359785178,0.0,0.0
320,2,40,8,80,11.54939992760061,5.774699963800305,0.1731691700466987,0.15,1.0,12,20340826,0.5303922905173583,0.001931605896750104,0.5214607886725279,0.0006783817548763911,0.5214607886725279,0.0006783817548763911,0.9677083333333333,-0.008931501844830473,0.00163575452143282,0.0,0.0
320,2,40,8,80,11.54939992760061,5.774699963800305,0.1731691700466987,0.16,1.0,12,20340826,0.5350593491635794,0.0018908422900538525,0.5251162523864131,0.000636232931480536,0.5251162523864131,0.000636232931480536,0.9697916666666666,-0.009943096777166307,0.0017816366728981565,0.0,0.0
320,2,40,8,80,11.54939992760061,5.774699963800305,0.1731691700466987,0.17,1.0,12,20340826,0.5395151806597446,0.0020035431450758758,0.5283092256300779,0.0009262321380543092,0.5283092256300779,0.0009262321380543092,0.9718749999999999,-0.011205955029666629,0.0020764284826636503,0.0,0.0
